,pretty_comp,n_powerfact
12589,MgVSF5,89.66433773
12590,SrGeO3,764.8339871000003
12591,LiSc2Os,879.3357649000003
12592,P2Pd2O7,582.8927467
12593,ZrGeRu2,552.3253812
12594,Sc5CCl8,311.6626264
12595,VGaPt,973.6122182
12596,BeNi3,947.4543353
12597,CuH3NCl,810.1603679
12598,Na2MnAsCO7,817.9149603999997
12599,ZnBi2O5,639.6068022999998
12600,LiAuS,431.9309678
12601,Mn(CoO3)2,1694.4766370000002
12602,Na3VO3,264.45998419999995
12603,YAgO3,0.47909661
12604,Mo3O8,2.5458891219999997
12605,Li8BiO6,406.19771160000016
12606,BaMnS2,659.4343626
12607,CdIrO3,2493.392128
12608,K6HgS4,721.6757997999997
12609,YAs,22.48651608
12610,AlCrRu2,2582.9441829999996
12611,Mn(GaSe2)2,818.8866831
12612,FePbO3,252.3702165
12613,TaMn2,111.6993087
12614,LiCrFeO4,878.1332739
12615,TiCo2,1788.1302039999994
12616,U(CuGe)2,703.8373703
12617,Ca2Pb,1979.893454
12618,K2H4Pd,2219.301841
12619,Na3GaS3,432.9384277
12620,Hg2Rh,558.0183389
12621,ZrSiTe,662.1076865
12622,MgTeH2O9,1231.535099
12623,NdHO2,823.7862008999997
12624,NaBeH3,1089.359694
12625,Li2MnP2HO8,142.13559469999996
12626,TbTe2,27.3882029
12627,LiMgAu2,97.7860667
12628,Rb8N3O,600.3807175
12629,KRb2NiF6,10.94679472
12630,Li3Zn,169.3511104
12631,LiMg2Ag,1.6192881019999998
12632,Ti3InC,2469.593011
12633,ZrNiSn,40.72551224
12634,CrGeTe3,2183.023098
12635,Fe3W3N,86.63702024
12636,Ba2CaUO6,2.166302843
12637,GeS2,1614.655835
12638,CaBiB,3195.849573
12639,LiVOF4,34.41802702
12640,Sm3AlN,1102.6379
12641,Re2P,212.92797819999996
12642,Mg2Co2P7,519.6396012
12643,TmBi2BrO4,630.7300676
12644,ErBi2IO4,543.5399324
12645,Ba(PRu)2,65.65126384
12646,Lu(MnGe)2,782.3757239
12647,Ta3B4,44.05834262
12648,Pr3Cu,402.0197686
12649,RbVP2S7,155.15125780000002
12650,TiAlF5,143.3345307
12651,Sc2GaCu,137.44252519999998
12652,GaReAs,2633.605388
12653,NaLi5N2,956.2325578
12654,Y3Al3NiGe2,363.86116580000004
12655,BaCa(FeO2)4,541.218744
12656,NaCeSe2,636.2155867
12657,PrAl4,521.4467601
12658,Ta4C3,888.2180649000003
12659,HfZnAu2,702.8546921
12660,Li2VGa3O8,413.89079219999996
12661,Rb2Mo3,146.5781524
12662,Ca(CuO)2,877.0028847000003
12663,PrPPd,201.156801
12664,Tm2PdPt,89.68056777
12665,BaCaGe,917.1957122000001
12666,Cr4Cu3Se8,377.83495469999997
12667,CuPt7,57.59149694
12668,NdMgCd2,87.3046248
12669,LuTl3,2104.8696
12670,Zr2O,883.0228324999997
12671,NaZnSb,329.5447498000001
12672,PrSmO2,71.18026705
12673,Lu4CoB3,53.36146903
12674,CaPuRh2,136.9804671
12675,Si2Ru,7.295715657000001
12676,Zr3Al,156.1199381
12677,Pr(AlZn)2,1605.3697539999994
12678,LuAs,203.431386
12679,Fe3SnC,668.7772109
12680,Sm3Zr,66.18617095
12681,CeSn3,2040.2029530000002
12682,Te2I,1351.321522
12683,YSb2,51.63690586
12684,La(CoGe)2,408.7165381
12685,LiAuC2,2204.291834
12686,NaCuO,1315.528438
12687,FePt3,1023.855047
12688,Tl2SnF6,1826.6084050000002
12689,YbBiPd,512.5917588000002
12690,Tb(SiNi)2,1506.12034
12691,Cu2Sb4S3,1379.3669380000001
12692,TiMnRh2,695.3215528
12693,HgS,999.0293181
12694,Ti2InN,315.8814037
12695,LiAg2F4,1.563261948
12696,Er5Sn3,1270.91015
12697,Ce4ThO9,10.58196155
12698,P2O3,1018.333873
12699,Pm2MgTl,696.8261543
12700,TaI2O,1851.537769
12701,PaZnRu2,878.1494867
12702,Na2PHO3,1030.865385
12703,Er2Zr2O7,693.5758781000003
12704,KNaSmTaO5,1143.962222
12705,TiIN,549.7902684
12706,Y2NCl3,866.8868368999997
12707,Sm3GaC,2.5907207519999997
12708,Ba4HfO6,911.781166
12709,BaAlCoCuO5,1148.434009
12710,Li2Cu2F5,49.91160115
12711,SiNi,1191.246552
12712,LiCo2(C2O)2,87.26362577
12713,K2Sn2O3,1639.1505550000006
12714,Sc2Ti2O7,547.6665147000001
12715,Li3Cu2F8,51.04635616
12716,ZrTe3,4240.064138000002
12717,Lu2InHg,26.08899
12718,KNa2BO3,1252.767434
12719,Sc2MnGe,100.7474339
12720,Bi2PbS4,812.3145446000003
12721,CdBr2,525.5760736999998
12722,PmAgHg2,20.292266199999997
12723,Pr2Re2Si2C,240.79811569999995
12724,BSe2Cl,1450.930336
12725,Ca2Ge,1912.0665010000002
12726,Na3Nd,674.3535665
12727,Tl2TeCl6,2561.452049
12728,LiZr2Os,29.11295961
12729,NdRh3C,182.8151331
12730,CeY3,587.5246244
12731,ZrAlNi2,1.0502911209999999
12732,TiFeCoSi,3.7971428960000004
12733,Mg3WO6,1052.3170890000001
12734,Sc2Ni2Sn,105.3435693
12735,ZrInNi2,11.07899819
12736,ErPb3,1237.750912
12737,Er(Fe2Ge)2,216.9107687
12738,LaPd3C,133.83923049999999
12739,Li2FeSiCO7,265.76276839999997
12740,HoSn3,436.0391774
12741,Lu2MgAl,197.3382369
12742,BaNiS2,11.12006555
12743,Hf2SN2,1591.011107
12744,Y(Al2Cr)4,404.7046204
12745,NaNb6O5F,1681.2781949999999
12746,ZnFeRh2,131.3855882
12747,LiYb2Ga,117.50311409999998
12748,VFeH2O5,96.46936385
12749,PaRh3,1197.243218
12750,NaPrO2,1025.2427
12751,ZrSiS,360.6476605
12752,Rb3TiF7,30.82472575
12753,Sm2PbS4,1817.1099789999998
12754,CoBMo,145.5983417
12755,Ca3WO6,851.0355784
12756,KAuS5,1622.868839
12757,Li2Mg2MnFe(P2O3)2,518.2453765
12758,Li6VCoP2(CO2)2,153.95819939999996
12759,CrP2,314.22168139999997
12760,RbP(HO2)2,939.4907502
12761,Li3YBi2,1734.8162829999999
12762,HfSiPd,483.527104
12763,RbNdSe2,2734.951484
12764,HoIO,2011.5134850000002
12765,Sr(NO3)2,267.4451459
12766,HfBiO4,925.6740766
12767,ErCo2,426.7193672
12768,MgZnAg2,9.866742606
12769,TmCu,505.6253346
12770,NaLuO2,1580.582342
12771,Tm(MnGe)2,830.1616309999997
12772,Mn(NCl2)2,159.8072634
12773,YGa2Ni,159.5608504
12774,YbHg,25.86809274
12775,Li3Cu3TeO8,1232.574285
12776,CdCu2SnSe4,1093.875777
12777,UCd(PbO3)2,114.7001308
12778,DySbPd,719.6034453999997
12779,Pr3Si2S8I,715.858544
12780,VSiTc2,919.0829735
12781,TbSe,360.16652910000005
12782,RbSO4F,100.5264821
12783,Sr2CaUO6,10.83091595
12784,CaPdF4,1408.008601
12785,Ba2PdF6,80.83948593
12786,SbP(OF3)2,785.4294113
12787,Ba5Sb4,681.4967839999998
12788,BW2,784.0381811000003
12789,Al2Te5,1584.091956
12790,La3Sn,25.50525413
12791,CaMoF6,131.5799001
12792,K2FeNi(CN)6,275.84968250000003
12793,TeI2,1776.7066149999994
12794,Li2NiSnO4,567.3120982
12795,TiAl3,251.5997252
12796,Mg2P2O7,1050.981723
12797,DyYTl2,14.39128989
12798,LiCaMgSiN3,1640.402944
12799,Y2ZnS4,493.16403539999993
12800,Yb3Ru,4560.973189
12801,Tb2Nb2O7,73.23923175
12802,Ti(PS3)2,389.9275459
12803,Cd2BiAsO6,960.8747376
12804,Ti3AlN,1975.565262
12805,Pm5Mg,526.0212604
12806,Cd2SnO4,378.9900415
12807,PmInRh2,4009.299086
12808,CaAgO2,765.416292
12809,Ni3Se2,96.97088504
12810,K7Nb(SO4)6,4.306435286
12811,LiGaCl4,736.7416234
12812,Ti2MnBe,77.60014984
12813,S(ClO)2,1141.549208
12814,SrGaCu2,881.2359849
12815,NbGa3,662.0855672
12816,NpAu3,94.6840843
12817,In3Pd2,215.3531115
12818,Sm3CuSiS7,1373.309726
12819,PrH2,9.081837957000001
12820,YbSn,2418.161225
12821,TiIr3,937.4063392999999
12822,TbLuHg2,744.6569666
12823,Sc2BeTc,1088.571352
12824,Bi2TeO6,695.7166981
12825,YBiPd,2917.432758
12826,NbGeRh,3194.309487
12827,Na2BeF4,981.7291835000001
12828,Mg2NbFe,1549.5573650000001
12829,ErTe2,4.364870515
12830,MgAuO2,970.3595298
12831,Rb3Tl,856.9450452
12832,Li3Hg,296.5258278
12833,HfSiMo,735.3210397999999
12834,Sr3GaN3,510.86491449999994
12835,DyGeRh,81.67269902
12836,YbCuBi,1012.76161
12837,NiP4,315.0635026
12838,ZrSnPt,2296.921793
12839,Ho2RuAu,174.55812930000005
12840,TiAl2O5,872.3271384
12841,V2GeC,166.2169206
12842,BSb,3831.889525
12843,Ca3C3Cl2,2475.268873
12844,BaNdMn2O6,77.91555234
12845,Ga2CuO4,15.85439934
12846,SrTaNO2,2963.491443
12847,Ba5P3ClO2,1006.1214980000001
12848,CaZn5,119.1896821
12849,NiH,983.2071552000001
12850,Na3VS3O,439.1037517
12851,LiMg2,185.8066197
12852,Ta2H4O7,645.1396602000002
12853,NbCu3Se4,1970.5695059999998
12854,Sm2(Zn2Ge)3,161.0957197
12855,Mn3IrN,61.56721693
12856,Ti2NiSe4,578.6278947000002
12857,ThP,167.5080524
12858,Co(BW)3,132.8656831
12859,Ba2GeSe4,1072.262768
12860,NpSn3,2987.963896
12861,Sc2AlC,773.3685111000003
12862,Sc(CuO2)2,216.9460676
12863,SnPbF4,1811.5582170000002
12864,NaH,2801.696064
12865,Al2CrCl8,48.93630101
12866,Li2Ti(CoO3)2,955.0712255000001
12867,SmTm3,1251.184704
12868,Li2FeCu(PO4)2,438.5121909
12869,Ba2YNi3O7,1072.859122
12870,H7S(NO2)2,828.8985357
12871,ZrU3Sb5,757.7405738
12872,PbN,569.8011944
12873,Li3CrSiCO7,154.320334
12874,ZnCoO3,562.2812474
12875,CaHg,11.48399302
12876,CrCo2Si,25.29997081
12877,Rb2HBrO,811.4332349
12878,NbFeTe2,6.0652915689999976
12879,TlS,2584.561327
12880,LiYb2Ir,2275.372292
12881,Rb3Cr,47.06956729
12882,SnSO4,1372.476085
12883,Ru3Cl,217.95624619999998
12884,CaF2,718.3871739
12885,Dy(BiO2)3,1262.946062
12886,ErRu3,197.9259165
12887,PmHgAu2,14.96642612
12888,Sc2ZnCu,797.7992116
12889,NaHO,815.7500213
12890,HoTmTl2,11.18881951
12891,PrBiAu2,899.9804062000003
12892,Na3NiO2,121.3464824
12893,NdSmZn2,224.2787065
12894,TiV4CuO2,84.35150344
12895,Th3As4,997.1363719000001
12896,Cr2CdSe4,1539.7332199999994
12897,RbAuO2,1028.998208
12898,ScFe2,93.34626423
12899,H2O2,1573.7959
12900,LuInAg2,52.40622036
12901,Tb(HO)3,769.9797083
12902,DyAl7Au3,632.4643162000001
12903,Sr4LiCuC2,1034.039907
12904,GaCl3,744.452368
12905,Mn3AgN,260.04011319999995
12906,Lu(MnGe)6,15.28001038
12907,Zr2Cu,515.3086343
12908,LiMnOF2,603.6323926
12909,Na4GeO4,732.2475642
12910,HoGeAu,549.8946155
12911,Mg(TiS2)4,34.79124252
12912,Sm3Pd,77.30786754
12913,Na4C2O5,721.2608972
12914,AlTc2Pb,998.5991664999999
12915,TmI2,900.4897366
12916,PrZnNi,257.9186046
12917,Li2Ni3BiO8,458.41970999999995
12918,Na2Cu(HC)4,7.908721558
12919,Nd2SnS5,448.18215089999995
12920,Sr3MgIrO6,36.34660041
12921,TbU3,85.54777557
12922,ZrO,0.418200726
12923,SiSnO3,658.8179752
12924,KPdF3,2.435612566
12925,CaGa2,682.7265482999999
12926,Li3Zn2SbO6,731.7464352999997
12927,Tm2CdS4,454.1940937
12928,PrSnAu2,29.49211759
12929,Y2TlAg,814.8991957999997
12930,LiNbNiO4,1405.929264
12931,TmH3(CO2)3,1556.760681
12932,Yb2AgGe,7.280068458
12933,FeTc2Cl,597.0337107999999
12934,VF4,157.0031271
12935,SmCu5,1647.866047
12936,Sm3Sb4Au3,2878.839842000001
12937,DyInCo4,908.1605370999999
12938,Li4Co3(OF3)2,162.4235056
12939,SrSn3Pd,1945.333548
12940,TaGa3,2610.512121
12941,LiCaCoF6,88.39793491
12942,W(OF)2,2018.179846
12943,LuTaO4,1001.3811800000001
12944,HoMgRh2,176.4689056
12945,LuSb,1386.71565
12946,MnIr,2.536217001
12947,BS2N2OF7,559.4858027
12948,RbBS3,483.99586689999995
12949,Ca(AlCl4)2,415.6570225
12950,Dy2ZnGa,365.1266897
12951,Au3S,125.775856
12952,Co5O8,455.01754280000006
12953,CeSiNi,380.2214108
12954,RbU2SbS8,464.98608279999996
12955,ClO3,322.94878439999997
12956,Sr2SnS4,436.4213035
12957,ErCdCu4,157.2269471
12958,UCoSn,91.21109883
12959,LuNbO4,755.4386033
12960,Ba2TmNbO6,3967.7672079999998
12961,Yb4As6Rh7,667.9986597
12962,Rb2TeO3,1042.891427
12963,KRbO,818.1684687000003
12964,Nd5AgSe8,963.8533072999999
12965,SrIn2Ir,55.87154598
12966,Li8PO3,586.6538933999999
12967,TiSiTc2,611.8667871
12968,KB6,327.31035739999993
12969,NiMoP2,226.84521400000003
12970,Ni3(PbSe)2,1171.369586
12971,U3Sb4,107.80286389999999
12972,Al2Ru,153.9867358
12973,MnSbSe2I,1219.1337119999996
12974,Ca(AlSe2)2,1997.5757620000002
12975,DyCoC2,2263.920377
12976,Sc3Pb,2269.335882
12977,Li3BiO3,2199.6779300000007
12978,Zn(CoO2)2,2334.209206
12979,KPPdS4,916.9107582999999
12980,Rb3V,828.1941581
12981,CrF5,467.0098363
12982,RbVCl3,3402.7473840000002
12983,BeSiOs2,1122.08896
12984,TlHCO2,2081.250537
12985,Pa3Si,5.2661989
12986,Ga2HgS4,414.88156289999995
12987,UPt2,694.8349632999997
12988,MgMnGe,66.7159358
12989,KHSeO3,1327.353181
12990,LiYb2Pd,258.7113334
12991,NaSmTe2,2990.223072
12992,BaNd2PdO5,677.3097839
12993,U(MnGe)2,813.0632939
12994,LuSiAu,1302.025018
12995,Na2CuP,1943.0148329999997
12996,MnCuSb,232.8125989
12997,Na7Al3O8,799.7253178999997
12998,HoH3,1236.6127470000001
12999,Sb2Pd,799.2769089999997
13000,MnAgO2,10.25128131
13001,Zr6Sb2Pt,153.516435
13002,Th3Au,625.9851342000002
13003,BaHf2As,30.26082989
13004,Hg2SeO4,784.5435618
13005,TbNiSn,166.2071425
13006,MnOF2,433.3249327
13007,ZrNbO4,287.7730683000001
13008,Li2MgBr4,644.1611221
13009,TbPb3,1330.289547
13010,HfMo2,111.4119075
13011,LiIr,1648.64643
13012,NaH3C2O5,727.0725649
13013,RbCd(NO2)3,133.6367949
13014,Rb4CuSi2O7,17.63844632
13015,HfSiTe,242.4948307
13016,NiPtF6,50.22488001
13017,Mn3(OF3)2,10.1433879
13018,Li8NO3,623.7718231
13019,Ba2Pd(OF)2,779.494879
13020,Tl4V2O7,1239.8669300000001
13021,Na2TiF6,35.75071439
13022,PtPb2,45.99450646
13023,MgMoN2,3185.963410000001
13024,Yb2TeO2,686.1582096
13025,Lu2CuPt,1205.529324
13026,Rb4CO4,816.1881017999997
13027,UZnNi4,210.5865974
13028,MnAl,667.8088226
13029,Hf3Zn3C,327.2035101
13030,Lu3Ga5Ni,385.2802569
13031,Na(VS2)2,162.23885
13032,Yb(SiPt)2,111.12002530000001
13033,RbIrO3,702.5733478999997
13034,P2Pb3O8,2867.356506
13035,Sc2CdTc,138.86835469999997
13036,Dy3Ga,20.61095253
13037,Na2MnCl4,669.2174037000002
13038,Ca3BiP,611.7874456000002
13039,LiCo3OF5,24.9174692
13040,PbBrCl,3725.2608840000003
13041,Y2W2O9,396.4883952
13042,ScGa,1212.160361
13043,CaSmCd2,97.70800233
13044,Tl3CoCl5,230.28817819999998
13045,Rb2H4Pd,1666.235586
13046,CuHClO,747.6777595
13047,ThOs2,0.692556418
13048,Mg(AgO2)2,1462.579479
13049,Nd5AgS8,897.6370944
13050,K2Hg7,58.96196998
13051,YErO3,1599.97129
13052,Sr(AsRu)2,45.81767182
13053,VRh3,88.25738981
13054,NpCo2,741.1919502000003
13055,Mo3Pt,267.80692319999997
13056,HAuO2,1942.7824640000001
13057,BaSn3Pt,793.7993164
13058,TmTh3,195.73765369999998
13059,CaNiN,386.0500459
13060,NaSn2Cl5,1075.944575
13061,NdTlAu2,52.96496296
13062,LuCuPb,763.9681448
13063,DyBi2IO4,548.2244126
13064,Ga2Te3,3254.7420399999996
13065,Mn2PtRh,1371.7295800000004
13066,LiCo5O5F,895.8271592
13067,Li2VO2F,30.17826814
13068,Ba3NiSb2O9,118.1453412
13069,Ho2In,210.43798130000002
13070,HfBe3,6.214481621
13071,Pr2CdPb,118.92286509999998
13072,ScZnNi2,85.2044824
13073,Ca3Si2SnO9,624.5184544
13074,YTmMg2,146.0008645
13075,Pr2S3,569.8452139
13076,Li2TiCoO4,427.5865097
13077,NaYF4,790.5809826000003
13078,Co3S4,410.0293514
13079,U2BiN2,128.5757516
13080,PrTa3O9,1802.9979219999998
13081,Rb3Ga,652.4630204
13082,SmDy3,392.3389655
13083,Be3Ru,1756.230657
13084,NbCr3,3562.6143439999996
13085,SrLi2Sn,320.2210047
13086,BaYI5,605.9850809999998
13087,RuCl3,138.9501428
13088,Rb2VCuS4,734.7103842
13089,SrAgP,3185.994331
13090,Er(CuSi)2,1651.8787
13091,Zn(NiS2)4,1856.62394
13092,Ca4Al6TeO2,743.6232729
13093,TbAg,505.71614680000016
13094,CoBW,131.5876633
13095,Li3SbO4,852.1144667000003
13096,NdSbO4,934.2369160000001
13097,MoSeCl7O,82.86964959
13098,PrCuSe2,797.8603868
13099,BaHfN2,1287.595749
13100,Ba2YMn3O7,103.5852623
13101,ThRu,895.2920416000003
13102,Mg2C3,1891.559352
13103,SrMg2N2,2936.900537
13104,LiCuO2,808.4772928
13105,PrErZn2,114.7440837
13106,Na3Mg,235.4227216
13107,Cu6PbO8,2.9231635160000002
13108,ZrMo2,166.36205769999995
13109,NpIr2,1159.771274
13110,Hf(TlTe)4,619.6929512999999
13111,LiAsH2OF6,942.7153460000001
13112,U2InPd2,717.5247232
13113,MgScHg2,86.35207398
13114,TbCu5,2242.8765129999997
13115,ThC,86.00676049
13116,SmInO3,750.6559676
13117,MgH6(CO3)2,415.9304528
13118,LiErO2,931.9475074999999
13119,Cu3SbS4,483.78368110000014
13120,Na2NiO2,1950.212249
13121,Na2Mn3Cl8,920.1476936
13122,Y3InC,346.722079
13123,Ba2AlFe3O8,366.3545885
13124,Er(CoGe)2,1650.614692
13125,Ba(NiP2)2,1074.4885179999999
13126,Ba3CaI8,879.4670874
13127,Rb3Ho,1261.160789
13128,CaTmCd2,0.091224844
13129,Mg3TcH7,2385.819742
13130,LiGa2Rh,45.98046893
13131,Nb2SnO6,857.9432098999997
13132,Li2FeNiO4,811.2707536
13133,Ti2ZnN,492.7797785
13134,Tb3(MnC3)2,44.49865263
13135,TbBr,93.40993054
13136,K3Tm,635.4009876
13137,Sr3(AlP2)2,1484.267415
13138,Cr3(OF)2,472.4188517
13139,P4Se5,656.6659651000001
13140,TbCu,549.9552100999998
13141,TbAgSn,607.6838761
13142,YbPPt,459.86644129999996
13143,Sr3ZnIrO6,70.65266372
13144,RbAlAs2O7,816.6461397999999
13145,TiCo5O2,9.241542941
13146,Ho2Si3Rh,49.38489219
13147,LiCuPO4,39.86595646
13148,YbF3,1201.97028
13149,CdFeO3,162.5206637
13150,CdPOs2,2.565468872
13151,ZrFeP,292.3484378
13152,K2ReF6,196.882525
13153,Tm2Cr2C3,736.8373375
13154,V(Sb2O)2,718.9504129
13155,NbCrSe5,164.763278
13156,Li3BO3,674.8899816
13157,YbBr3,2071.565889
13158,HW,20.56525242
13159,Mg2CuSbO6,1381.664732
13160,SmCdHg2,884.872692
13161,Sr2TaGaO6,1767.999773
13162,Ti2C,883.9417936000001
13163,Na4FeO3,177.0694503
13164,RbBe3ZnF9,914.7261014000001
13165,Nd(SiNi)2,1192.721282
13166,Sm2MgIr,327.16580310000006
13167,TlSnF7,835.2565472
13168,Sc2AlTc,279.18565060000003
13169,Pm2AgPt,788.3406481000003
13170,Lu2TiO5,530.1925844
13171,LiBiF5,702.1955012999997
13172,CdAuO2,1264.210894
13173,Ba2As,430.1193739
13174,Li4ZrO4,1159.834377
13175,LiCd2Pt,288.7765454
13176,MnCoSi,3897.5417340000004
13177,Er3Ni7B2,270.1438435
13178,RbTbS2,3267.3004149999997
13179,MgAg,39.12800204
13180,ZnAu,4.467006533
13181,Ce2(Zn2Ge)3,684.1503935
13182,Tm2TlAg,90.71456941
13183,Rb3GePSe7,505.69195880000007
13184,In2Au,7.657466782
13185,NbSeI,46.93788895
13186,TaC,24.62442309
13187,Li2FeF5,38.59655994
13188,Na3MgPCO7,819.0041392999997
13189,Ho(CrSi)2,921.5083862
13190,SnI4,1089.230064
13191,In2O3,345.2887016
13192,SmSnF7,550.891832
13193,AgBi3S5,770.5341121
13194,HgOs,839.5832762
13195,WSCl4,383.63254789999996
13196,TaTl(CuS2)2,1298.625183
13197,NaSmHg2,14.57728453
13198,Ba(HO2)2,1892.425863
13199,Li3Co(N3O)2,971.5139176000001
13200,ErGeIr,309.165285
13201,TbNiGe2,335.7517354
13202,NiAsO3,716.3830172999999
13203,B3C2,2453.744886
13204,YbNiSn,218.8796199
13205,PRu2,247.5097944
13206,Ho3(AlNi3)2,0.322894781
13207,K3TaO8,931.5903843
13208,Sr2ZnCu2(SO)2,446.7420717
13209,Na3PS3O,1237.842866
13210,Na3Sr3GaP4,576.5198329
13211,BaAl4,1393.14797
13212,InCuPt2,146.2671761
13213,LiMgAs,1817.5266789999998
13214,NaAlSi,676.2302901
13215,Nd(BC)2,430.6107955
13216,LuAl,739.7903902
13217,Ti(SeO3)2,1313.5153300000004
13218,TmSnPd2,763.5709548
13219,Co2N,135.5811209
13220,Re3Sn,1243.445172
13221,SCl2,967.2716826999999
13222,Zn7Sb8Ru9,247.3701426
13223,Hf23Se25,63.45595167
13224,Ba(CuO)2,755.6024924999997
13225,SrMg2FeH8,2452.050948
13226,Na2LuPCO7,848.8463534
13227,K3ClO,868.9191855
13228,Rb2CoI4,250.29599100000001
13229,BaMgSn,18.89844766
13230,Ca6HfO8,2580.793906
13231,NaSr(PO3)3,853.1017467
13232,YbO,2607.695279
13233,CuBr,385.7412433
13234,ZnSnF4,848.6480364
13235,Ho2ZnIr,112.37462109999998
13236,Pr3Al,11.91860804
13237,MnZnO2,790.0431126
13238,RbNaO3,0.18825581
13239,UAl3Pd2,829.3115886
13240,KBi(PS3)2,166.2939932
13241,TmMgZn2,6.303310958
13242,NaSbF4,1496.556647
13243,LiTm2Rh,303.0864375
13244,K2H4Pt,2373.379375
13245,Mg2CoH5,1515.571301
13246,LiMn2O3F,349.1055068
13247,SmTe,69.01960202
13248,CaP3,532.9315617999998
13249,BiSeCl,2566.8538940000008
13250,SrNiIr2,159.7391703
13251,Zr3O,4041.3679490000004
13252,MnGa,180.2320794
13253,Lu2O3,1589.346049
13254,CeIr2,0.068877535
13255,SmAsPd,689.8190001
13256,Ti3In,512.8085196999998
13257,Er2Hf2O7,835.0914184999997
13258,Lu2RuPt,184.8454303
13259,Re3Pd,589.7982618999997
13260,Ge2Sb2Te5,2337.1973629999998
13261,Ti2Si,1158.865906
13262,Tm2Zr2O7,846.4613410000003
13263,Zn2PHO5,941.4456607999999
13264,DyCo5,406.6377789
13265,LiSc2Tc,1712.647225
13266,FeRe,128.5448318
13267,Pa3Tl,2818.446611
13268,TlPd2Au,938.0776122000001
13269,CePRuO,596.079701
13270,Be2B,926.2545538999999
13271,NdGeBO5,718.6913137
13272,MgIn2O4,451.0356636
13273,LiIn2Ir,36.17989412
13274,GaRh,7.798193923999999
13275,PrNi5,198.45482619999999
13276,TcNiW,846.4528844
13277,Ca2Sb,403.5823997
13278,Sr2LiReN4,1251.20135
13279,Pm2SnHg,64.45263029
13280,Te2Pd,1367.060387
13281,Mn3(SiTe3)2,545.487612
13282,RbMnSe2,133.6107318
13283,Al6Cd4TeO2,683.9179379999998
13284,CdIrRu,2398.008775
13285,Li2CrCoO4,126.0039239
13286,MnSe2,822.2932208
13287,CaHg3,627.716949
13288,HNO,1126.57851
13289,CrS2,66.74347889
13290,GaTeCl,3012.49315
13291,Li3VBPO7,153.6022755
13292,Yb3GeO,2538.673826
13293,PrH,109.2478673
13294,PrYMg2,47.72554785
13295,Li2GeAu,168.44485749999996
13296,CaBO3,3158.783637
13297,BaPd5,360.6346436
13298,Ag2PbO2,759.0058353999997
13299,HgCl2,821.0411725
13300,Nb2Tl2O7,179.22085669999996
13301,VGaCo2,0.17215482
13302,HfPd,113.26150359999998
13303,Ti5Sb3,52.52632826
13304,Pr2AgHg,70.24187539
13305,Pr2S2O,1408.917812
13306,Ca(FeN)2,7.699251312
13307,TlIn5S6,1025.440503
13308,AlVPt,85.27486998
13309,V3B2,773.5261749
13310,LiVGaO4,23.35075961
13311,YHoZn2,53.51365553
13312,Lu2ZnIn,4.650178133
13313,Na6S2ClO8F,823.6878244
13314,Rb2Zr2O5,978.0021054
13315,LiZrSc,307.7077392
13316,UI3,204.1773225
13317,NdNi2B2C,563.6173477000001
13318,FeCu2SnS4,39.45945533
13319,YTlO2,4410.703792
13320,HfCuHg2,7.126555645
13321,NaTeF5,970.1584744999999
13322,HfCdO3,1.0656981540000001
13323,YbLuPd2,1070.156182
13324,Zr3Zn,379.99588
13325,ClF3,372.7791745
13326,Tc3Os,306.4920908
13327,RePb3,227.6212398
13328,Ca(CoP)2,0.41579872700000003
13329,Sm2Se3,576.0029175
13330,MnP2WO8,136.1569922
13331,CaC2,2066.4453550000007
13332,InI4,102.0749983
13333,H4NClO2,1326.379753
13334,Li2MnP2O7,92.81879353
13335,VCuO2,1445.8330859999999
13336,Sc2Si2O7,917.5005146
13337,YbPd,839.1586664999999
13338,Li4Fe3CuO8,267.5155604
13339,TaAlPt,1757.5821
13340,Te6RhCl3,1447.964452
13341,Mn2AlCr,551.4200754999998
13342,V3(OF3)2,236.9348711
13343,CeTlPd,2796.058227
13344,Pd(SCl3)2,1457.565659
13345,RbNdS2,3119.912591
13346,Rh2S3,1485.9464369999994
13347,BMo,226.87771980000002
13348,TiBiRh,2416.770723
13349,Ba2ZnN2,2379.766866
13350,PtO,10.06883622
13351,NaTl3(SO3)2,1849.3365350000001
13352,LuHCl,768.8455744
13353,NdZrO3,403.8955376
13354,VCu3Se4,1283.85836
13355,Li(CoGe)6,529.6222201
13356,Ba2In2O5,470.4471557
13357,Y2Si4Mo3,60.10883804
13358,YSiAu,1721.518925
13359,TmNp3,326.4678088
13360,CaAlSi,134.1072064
13361,MgNbRu2,778.1981688999997
13362,AlNO5,857.4529438999997
13363,Hf(PS3)2,786.2321449
13364,VCoSn,1905.572666
13365,Ca(NO3)2,63.36076649
13366,CrNiO4,73.47509478
13367,TiBi2O5,1676.037494
13368,Li2TiMnO4,638.8514113
13369,Lu2AlRu,109.18841529999999
13370,Na3Cd2IrO6,49.7111572
13371,Y3U2,27.11364369
13372,SrMoO3,42.56206689
13373,HfScIr2,3260.269835
13374,Li5Nb2Cu3,265.6580528
13375,ZnPdF6,954.1856944
13376,Sr3Sc2Cu2S2O5,613.6334845
13377,Cd(InS2)2,218.9264483
13378,BaS3,1213.94946
13379,Rb2TaAgS4,764.8069511
13380,Li2Cu2F7,76.87702292
13381,CaCd,18.51397576
13382,Y2Be2GeO7,680.2453213
13383,Dy2AlZn,17.75511793
