,pretty_comp,max_mode
7340,MgRh,273.117352
7341,BeTl2Fe,233.072711
7342,Yb(PRu)2,392.117938
7343,AgHgSI,327.73839399999997
7344,Na2BeBi,198.412265
7345,Na2CeO3,396.001571
7346,SmCd,101.89240799999999
7347,K3BAs2,983.3036609999999
7348,Cr3AgO8,951.7754359999999
7349,NaY2Be,235.92732
7350,YB6,1330.636764
7351,VCoSn,276.16222700000003
7352,SmCuO2,702.591048
7353,Np2InPt2,134.848655
7354,KBeCd,329.09193799999997
7355,PaAs2,192.205502
7356,BeCo2Si,415.539473
7357,CoAsPt2,160.801355
7358,BeCdPt2,453.349887
7359,KB6,1204.895825
7360,LiMgP,475.770809
7361,Be3N2,816.7007769999999
7362,Yb3InC,311.499804
7363,MnAgO2,526.9246
7364,BeIr4Se,274.838658
7365,AuCl2,325.515619
7366,SbTeClO3,757.134726
7367,AlSb,228.302019
7368,Sr2BeBi,197.197428
7369,Tm(SiRh)2,461.17148899999995
7370,AsIrBr,143.466472
7371,ScS,327.079748
7372,LiNpIr2,358.97472799999997
7373,Zn2AsW,180.97819199999998
7374,CaCrF4,545.081084
7375,DyBi2IO4,524.2854990000002
7376,TaGaNi2,215.188331
7377,NaNdSe2,207.547381
7378,MnPt3,196.012871
7379,Pr(CoSi)2,372.446604
7380,PaO2,444.86458799999997
7381,K2NiF6,628.727033
7382,ZrBeBi,294.7677290000001
7383,InSiIr,232.287219
7384,Co(SiO3)2,1113.7655960000004
7385,ZnBiF6,462.56688099999997
7386,TaBeW2,395.262186
7387,Sr3Ge2(BO)6,1337.7032060000001
7388,UAs,142.839196
7389,Li4UO5,733.049956
7390,NaPmTe2,163.826701
7391,Zn(AgO2)2,640.402568
7392,Mn2P,470.188221
7393,YbNbRu2,218.90726899999999
7394,ScBeSe2,319.344648
7395,YbP,222.642848
7396,SmS,278.886658
7397,Dy2In,136.060833
7398,IrF6,691.9178860000003
7399,NaBe2Cr,462.788563
7400,Ta3Sn,180.806692
7401,LuSb,152.842426
7402,PuB2,670.560021
7403,VSb,231.02274100000002
7404,ZnRhF6,624.323244
7405,Sr2BBrN2,1781.5017850000006
7406,ZrB6,1389.833807
7407,VFe3,231.03783900000002
7408,Ho2S3,333.48176
7409,BaLiSb,142.644816
7410,ScBPd3,484.387403
7411,LuS2,352.318738
7412,UGa3Ni,257.96984100000003
7413,LiMnO2,572.889957
7414,NaTcAs,300.594535
7415,CeSb,152.144407
7416,Zn(BH4)2,2553.707109
7417,PrSF,343.275136
7418,Ca3BiN,302.269645
7419,SrBeTc2,323.102642
7420,SbF3,573.306183
7421,ErBi2BrO4,539.5910230000002
7422,Li2ZnGeO4,708.621047
7423,ErNi5,330.663819
7424,LuBr3,195.042484
7425,KCa2Be,187.37241
7426,BaGa2Cl,220.430596
7427,Ca2AgBi,197.056506
7428,LiMnSe2,289.310156
7429,BaSrHg,109.61328
7430,Cr3Se,273.80362
7431,YScBe,446.61495599999995
7432,TaCr2,405.725259
7433,MnVAs,341.25735299999997
7434,Ca(NdS2)2,299.1882950000001
7435,SmIO,532.934902
7436,LuPb2,84.258744
7437,HoSbPd2,142.609818
7438,Na3PaF8,532.8713740000002
7439,SrAgBi,133.361121
7440,SmMgPt,281.35244900000004
7441,Pr(AlZn)2,266.800294
7442,Al2CdTe4,326.2818759999999
7443,HoSi,328.69678799999997
7444,K2BeRh,239.29255099999997
7445,Mg2Co3O8,671.780384
7446,Eu(HO)3,3703.2215109999997
7447,LuCo2Sn,190.203974
7448,BaSrTe,99.184985
7449,CaSiSnO5,961.6394550000001
7450,NaVCdO4,860.946773
7451,Tb2Mg,201.829519
7452,CeScGe,247.17532000000003
7453,HfNiGe,200.151047
7454,V2ZnO6,948.9892619999999
7455,HoAu4,132.713001
7456,BiSeI,180.856511
7457,Fe(NiSe2)2,228.40209
7458,Ca(As2Rh3)2,258.135313
7459,VZn3,255.263891
7460,HfZr,131.646151
7461,Na4HgP2,352.259402
7462,Ce(AsRu2)2,286.485803
7463,Cd(AsO3)2,707.378153
7464,BiBrO,460.025218
7465,UCl4,304.2004990000001
7466,YBeCd2,268.021803
7467,Ho2CdSe4,203.176381
7468,KMnSb,169.03763700000005
7469,Ca2AlSnO5,773.553404
7470,BaZr(PO4)2,1158.780582
7471,K4BeNb,193.102219
7472,CaGe,215.451742
7473,ScInPt2,232.531411
7474,LiV(OF)2,811.891139
7475,DyPb3,99.424173
7476,HoPd,105.786281
7477,Zn(GaSe2)2,246.407318
7478,SbSBr,306.1635490000001
7479,Rb2MnCl4,176.011706
7480,Np(CoGe)2,288.65332
7481,ScBeTc2,410.810531
7482,KRbO,347.64671
7483,U2InPd2,160.600801
7484,CrS2,387.036663
7485,K2BeZn,195.1061
7486,BeTeW,389.72886
7487,K2MoCl6,335.756
7488,NaSr4(BN2)3,1712.720854
7489,NpTe,147.223676
7490,TlClO3,853.8655779999997
7491,NbBr2O,474.218616
7492,LiPt,425.48903099999995
7493,BaClF,285.589003
7494,CrCdO4,975.0539380000001
7495,FeO,115.671856
7496,SrPb,119.188197
7497,Na2TlBi,167.162821
7498,Hf3Bi,140.532847
7499,NaTl2RhF6,521.031302
7500,Mn2SnW,293.16842
7501,SrGaGeH,1092.435869
7502,CaTl3,133.514112
7503,Mg2Sb2O5,704.034189
7504,MnBe2Te,451.120871
7505,Pr(CdP)3,295.782176
7506,Te3As2,193.00136899999998
7507,TiAlFe2,359.629905
7508,BeVP4,388.614295
7509,HPbClO,3637.8468340000004
7510,BaMnIn2,130.821879
7511,Be2VFe,501.59374299999996
7512,Ta2FeAs,169.162308
7513,Li2InRh,375.443701
7514,ZnSeO3,738.775062
7515,Sr2FeCuSO3,535.92692
7516,WCl4O,748.863511
7517,CaCl2,253.225217
7518,UCoAs2,249.105806
7519,FeBiO3,690.8448950000003
7520,Mn3Si,355.50313900000015
7521,NaLiSe,361.934919
7522,CrS,287.858609
7523,Sr2PbO4,500.80859000000004
7524,Ca2Sb2O5,639.7826610000002
7525,Li2MnPO4F,1005.708614
7526,K2PAu,304.733992
7527,NaMgF3,560.630766
7528,PrAgPb,137.848236
7529,AlAgO2,849.0487939999997
7530,ErCuS2,366.84993
7531,CrSi,460.84598700000004
7532,ScSnRu2,255.14092599999998
7533,Li4Mn(BO3)2,1403.028183
7534,CoSb3,256.601271
7535,BeCrGe,449.165514
7536,SnHgF6,586.310042
7537,BaTe,104.413924
7538,SrMg2N2,493.76554699999997
7539,Mg(BeP)2,510.806833
7540,MnInF3,219.13951600000001
7541,SrSiO3,1115.0897519999999
7542,Y2Cr2C3,712.438844
7543,AgClO4,1044.36311
7544,YGeAu,192.258261
7545,YbPrCd2,111.255576
7546,K2PO4,1137.742644
7547,Dy6FeTe2,164.399993
7548,MgPSe3,463.348253
7549,TiBeHg,478.93291600000003
7550,LiBe2Au,528.614755
7551,Er(CoGe)2,299.630161
7552,Ti2NiS4,393.249385
7553,NaCuO,628.531576
7554,Ca(AsRu)2,270.238217
7555,B6As,1006.641135
7556,CaMn2,691.506579
7557,ZrBeGa,402.569188
7558,KBeO3,410.78844399999997
7559,Rb4I2O,282.50642999999997
7560,Lu2MnS4,293.294462
7561,PSe,416.262469
7562,YAgTe2,161.331677
7563,HoAgSn,164.788829
7564,Ho3Hg,133.329639
7565,SbAsRh,186.56008400000002
7566,BeZnCr,484.563346
7567,DySnRu2,186.90708999999998
7568,VSnO4,733.136127
7569,AsRu,261.654704
7570,KSbF4,533.399544
7571,MnCo2Sn,220.047026
7572,MnNi,102.54173
7573,Ba2CaIrO6,744.5111099999997
7574,CaZnSe2,242.26853599999998
7575,HoCoSi,338.44102999999996
7576,SmSnAu,151.687352
7577,HgRhF6,592.6247639999998
7578,Fe2Cu(AsH)2,3211.6111370000012
7579,Ho2CuRu,148.80058300000005
7580,AlAu,126.836785
7581,Y(FeGe)2,311.736302
7582,PbF2,327.604239
7583,Te2Mo3WSe6,334.506784
7584,NpSe,185.578236
7585,Sr2ZrBe,177.359318
7586,AgF2,460.126732
7587,ErAgSe2,202.81403400000002
7588,BaSiTe2,132.843729
7589,NaO3,1025.7716369999996
7590,SmBRh3,480.09339400000016
7591,TcBr3,269.792179
7592,BaYPt2,140.85127
7593,CuO,793.804167
7594,Dy(SiRu)2,394.118922
7595,K2MnF6,656.6440230000002
7596,CaSnF6,606.71765
7597,BaTcBr,82.012235
7598,SiH2C2(NF)6,3516.2127119999996
7599,ScBeNi2,451.368988
7600,DyMn2,250.17669300000003
7601,K3Y,111.143452
7602,CaTiBe,407.252903
7603,BaSrTi,96.073936
7604,NaP,368.58876000000004
7605,TiBeRh2,422.34272400000003
7606,SnBrF,261.531427
7607,NdAs,168.70993700000002
7608,Li2Se,460.85155199999997
7609,Al2RuRh,380.163148
7610,HoPb3,98.27918100000001
7611,CdS,248.84317099999998
7612,LiDyHg2,259.021967
7613,BeZn2Ge,186.014703
7614,Nb3Ni,230.916644
7615,LiAuF4,619.11556
7616,K3NaCr2O8,967.10951
7617,Y(FeO2)2,648.1266969999998
7618,Sr2As,162.728857
7619,BaHfS3,446.342254
7620,HfVGe,280.018126
7621,Hf2Cu,158.696761
7622,PbBrCl,223.169023
7623,W3(Se2S)2,407.09902999999997
7624,Mo3W(SeS)4,443.91458
7625,MoWS4,454.735846
7626,Nd(SiOs)2,382.10719500000016
7627,MgCO3,1429.831675
7628,Sn2OF2,635.615829
7629,HfS3,497.014414
7630,CaBiClO2,571.6356900000002
7631,Ba4CdSe,147.957975
7632,RbHO,3692.307426
7633,ScSbPt,247.304683
7634,ScGa3,235.73698900000002
7635,KNa2Be,234.471194
7636,CdSnF6,598.63077
7637,CoAsS,325.805702
7638,ZrFeSb,226.788848
7639,HoIr,119.09992700000001
7640,Ho2SO2,469.268038
7641,DyTh,103.103863
7642,MgBe2Sb,306.709939
7643,Tb(FeB)2,605.829096
7644,SrTi2Be,400.15256400000004
7645,Al(IO3)3,781.791522
7646,Pd2Cl2O,643.309384
7647,Na2GeO3,817.47451
7648,LiHoO2,632.522994
7649,Be2CuRh,499.88734500000004
7650,Te(HO2)2,3405.63205
7651,NaN3,2292.4874839999998
7652,Sr(AsRu)2,266.154817
7653,BaGa4,187.280297
7654,NdCoO3,599.18102
7655,KHCO3,2702.090087
7656,RhPb2,159.49817099999999
7657,TlHgF3,360.524436
7658,YBeCo2,429.476792
7659,Tm2Fe2Si2C,886.641985
7660,BaNa2Mg(PO4)2,1079.380251
7661,CaBe2Rh,356.770667
7662,BMo,675.369688
7663,SmTmRu2,169.347586
7664,K(SbSe2)2,225.209649
7665,Cu3Se2,211.508145
7666,Lu2S3,345.057751
7667,BaSrHf,108.838123
7668,RbBe2BO3F2,1377.3343320000001
7669,Zr2BeGe,363.956505
7670,Te7Mo4S,352.711996
7671,Rb2AuBr,140.48556100000002
7672,NdBeO3,548.338767
7673,LiTiV2O6,638.519528
7674,NdPPd,285.9433620000001
7675,BeVNi4,471.66054699999995
7676,BeInOs2,504.73681500000004
7677,TaAlPt,286.693401
7678,KNdO2,456.766459
7679,RbCd(NO2)3,1356.406354
7680,Ba4RhPb,161.462888
7681,SmZn,119.403201
7682,BaBiBr,83.908785
7683,CaBe2Fe,400.848912
7684,NaBeBr,399.626335
7685,ZnGeN2,740.580808
7686,Sc3SnB,474.90755599999994
7687,Pr3SnC,224.75909900000002
7688,Yb3PbO,293.310186
7689,KMnO2,599.279007
7690,YSbPt,196.713603
7691,Ti(VTe2)2,230.99848799999998
7692,Cd2SiO4,925.534401
7693,Ho6Bi2Rh,130.606709
7694,BaBiCl,87.617852
7695,NdBRh3,462.033495
7696,TiAl3,335.952676
7697,MnVNi,250.35333500000002
7698,ThTeAs,188.972622
7699,Ba4HfSb,145.34798500000005
7700,AlCo3C,647.6493889999998
7701,Lu2CoRh,159.487746
7702,KRb3,60.838122
7703,Sr3(AlGe)2,379.14743799999997
7704,Na2BeNb,313.25538
7705,MnBeP,457.275254
7706,BeGaSb,200.710261
7707,TaMoN,580.740856
7708,Li3VO3F2,871.593361
7709,BeCdSe2,514.772687
7710,UGe2,190.267026
7711,YBeCo4,335.282669
7712,Li2RhF6,625.2223389999998
7713,SrSnP,335.708322
7714,Mg3Cr,258.132801
7715,TaBe2Cd,452.36774299999996
7716,Rb3V,72.848952
7717,Er2Be2GeO7,985.1487070000001
7718,ZnSnO2,548.0179410000002
7719,SbPt,169.764817
7720,Rh(OF3)2,1600.254422
7721,Tm3InC,227.308688
7722,MnNi2Sn,208.437551
7723,HfBeSi,437.747596
7724,Ca3AsN,367.50261800000004
7725,LiYF4,472.585154
7726,Co2B,512.4111
7727,Rb3H5Pt,2038.679238
7728,ErPO4,1071.644481
7729,TbSbPt,167.99698600000005
7730,UGeSe,185.15896899999998
7731,USn3,140.906483
7732,Li5TaO5,777.773387
7733,SrTaBe,461.16511299999996
7734,ZrNiBi,189.97073799999998
7735,ErGa3,173.521085
7736,Lu(CrSi)2,463.571519
7737,CoH4(BrO)2,3446.537955
7738,CeTeCl,246.156685
7739,AcYbMg2,182.109805
7740,Na2CdSnS4,340.2862120000001
7741,Zr6CoAs2,223.45657000000003
7742,TmAu,81.542795
7743,NaLiO3,639.461217
7744,V5Te4,314.368429
7745,TmNiSb,180.127076
7746,SnBO3,609.982307
7747,Ca2SiO4,1037.144243
7748,TiGa,261.727594
7749,KZrBe2,419.95805199999995
7750,NaBe2Pt,399.780284
7751,SrCuSb,176.357842
7752,Dy(CrSi)2,432.736184
7753,CrOF,607.563896
7754,Y(AgCl2)3,298.771318
7755,CaPb3,147.594374
7756,TbAgSn,163.208645
7757,Rb2H4Pt,1996.2963829999999
7758,BaSr2Ca,129.878067
7759,K2TeO3,725.288767
7760,KCeS2,258.294854
7761,K2Mn2O3,346.640168
7762,Dy2MgTl,213.10368599999998
7763,UAsSe,181.929582
7764,Ba2NbO,125.608658
7765,TiBe2Se,443.86976200000004
7766,ScRh3C,417.34128599999997
7767,TiH2,1350.162085
7768,BaBiPb,109.356369
7769,AgI2,138.310508
7770,Li3FeF6,691.654452
7771,BaCa3O4,430.34512199999995
7772,Mg2Bi2O5,607.992559
7773,RbAuF4,609.9693070000002
7774,NaSmS2,289.739711
7775,MgBe2Os,575.5763870000002
7776,Ce3InC,353.784054
7777,YMgBe2,412.21338399999996
7778,TiMn2Al,349.09049
7779,BHC4NClF4,3128.158514
7780,BaGa2Cl,221.378415
7781,FeTe2,253.30899100000002
7782,NaBeBi,268.027892
7783,Ti2H4Pd,1378.871116
7784,ThTe3,169.76206000000005
7785,Sc2AgIr,279.954269
7786,PRh2,401.940651
7787,V3Zn2O8,739.895852
7788,PrAlO3,691.367304
7789,Mg5(HO3)2,3807.7694490000003
7790,CaB2,643.792604
7791,CuCl2,290.252339
7792,Rb2CdCl4,260.33434
7793,HfBeNb2,352.18700099999984
7794,Nb2FeAs,221.77565299999998
7795,TiZn(BiO3)2,946.492863
7796,HgSe,157.962909
7797,SbF5,711.302143
7798,BeCrNi2,433.57822400000003
7799,K4V2O7,907.550022
7800,NbGeAs,175.164958
7801,CuRhO2,678.552735
7802,Zr2SbP,365.99405
7803,Eu2C(NCl)2,2027.051762
7804,Lu2ZnPd,146.001227
7805,NpTe,99.053863
7806,YTaBe2,443.305112
7807,YbAu4,119.932573
7808,BeFePt2,259.405059
7809,KNaS,228.93826
7810,BaMgCl2,245.95596
7811,Sm3Si,231.11209399999998
7812,NbAsAu,166.510487
7813,ThSiAu,308.645092
7814,Pr(BO2)3,1505.235184
7815,TaTlPt,171.198206
7816,TaBe2Pd,429.30573200000003
7817,BaV2Os,213.020877
7818,Pr3GaC,233.796848
7819,NaSrBO3,1304.511396
7820,BeRh,399.560408
7821,V2TcRu,277.280963
7822,Tb2Be2O5,975.2164849999999
7823,Mn2ZnO4,598.193804
7824,BaIrO3,528.095904
7825,CoP2O7,1073.911703
7826,ScInCu2,231.115387
7827,Mg(PtO2)3,729.60151
7828,Yb(SiRh)2,431.908361
7829,Pb2ClOF,462.493604
7830,Sm3Th,102.74711500000001
7831,Rb2NaVF6,524.489994
7832,K2S,190.003953
7833,NaZr2CuF,1488.38509
7834,BaInMo,120.20893000000001
7835,TaGa3,216.847633
7836,BeZnMo,479.918771
7837,CaF2,353.63825099999997
7838,SrScBe,369.681956
7839,ZrGeRu2,271.14166
7840,ZrC,657.3801490000002
7841,PrAu,84.60130500000002
7842,LiSiRu2,488.651988
7843,LuAlGe,321.1768160000001
7844,CuNi2Sn,230.92725
7845,Sr4CaMn2(SO3)2,524.469205
7846,BaZn(FeO2)4,495.940878
7847,Tm(CrSi)2,455.15459500000003
7848,CoAs2,282.552666
7849,Ca(GePd)2,221.339834
7850,BaDyFe2O5,502.598175
7851,Ba4TaBr,142.972956
7852,BaPtBr2,157.82674
7853,NbCu3S4,415.964321
7854,LiCd,317.183088
7855,Dy5AgS8,318.4371490000001
7856,K2Sr2O3,473.820909
7857,YMnF5,637.280934
7858,RbFeO2,718.595231
7859,Na4CO4,842.515052
7860,Ba3Bi2,145.988026
7861,Pr(CoGe)2,277.419079
7862,CrCo2Sb,197.788815
7863,Ba4NaBi,134.994293
7864,ScAlPd2,295.9226060000001
7865,BiB,547.8375940000002
7866,Ag3PS4,498.13194100000004
7867,TiAlAu,315.649812
7868,NaBH4,2433.921144
7869,Ho3AlC,286.535862
7870,BiN,484.43859299999997
7871,Sr2Mn3(SbO)2,388.870518
7872,Ca2BiAu,214.68804
7873,BeGeS2,261.991666
7874,Y3SnC,413.684641
7875,UC,385.794171
7876,HoC2,1666.3106890000001
7877,BaPaO3,456.33499400000005
7878,Sr(CdGa)2,207.243808
7879,TiBe2Cd,443.73736900000006
7880,TlSbS2,305.425656
7881,AlIr,273.269768
7882,SiPd,362.74036
7883,Nd(GeRu)2,279.011385
7884,MgNbAs,307.702703
7885,BeCu4W,403.255496
7886,K2Se3,232.21913199999997
7887,B2O3,1471.942558
7888,PdSe2O5,770.551079
7889,ZrCoBi,232.069702
7890,BeCo4Pt,414.324015
7891,LiCa2Rh,293.366935
7892,Mg(AlH4)2,2076.725372
7893,HoSF,368.556264
7894,Pu3Ge,129.066513
7895,Be2TcIr,535.666075
7896,NdHg,77.739963
7897,ZrNi2Sn,209.330587
7898,SmMnSi,332.64182999999997
7899,Ti3PO2,418.03663
7900,BaZn(NiO2)4,598.764903
7901,Pu2W2C3,782.946804
7902,ZnSiP2,469.83228899999995
7903,CeS2,287.211181
7904,GaFe2Ni,283.236344
7905,Nb2CrAs,236.14519199999998
7906,LuBi2ClO4,553.8032440000002
7907,Sr2BeRu,447.478575
7908,Cd(InSe2)2,203.223934
7909,Zr2CuSb3,200.486492
7910,Ca(SbO3)2,765.173462
7911,NdInAg2,144.962289
7912,MnSnIr,216.099031
7913,Ba4OsBr,175.530202
7914,RbNaSi2O5,1111.256508
7915,AsCl2F3,656.636231
7916,NaSnS2,279.11242000000004
7917,TbNi5,317.171075
7918,Ca(CdSb)2,159.759764
7919,NaBiSe2,181.827623
7920,Li3V2O6,763.0882379999997
7921,Ba(AgS)2,245.957059
7922,MnBe2V,533.636354
7923,KSn2Cl5,246.69558700000002
7924,TiSiNi,410.649909
7925,Ca3BiSb,286.33009500000014
7926,Co2B2O5,1322.088399
7927,NbS2,375.63498500000003
7928,Y2GeI2,222.305348
7929,YbGa4,256.395696
7930,TmTe,151.318098
7931,CaPd,156.898855
7932,TaAlO4,838.178744
7933,Cu2SnTe3,174.542811
7934,TlBiTe2,128.270654
7935,MnAlTc,373.180943
7936,Dy(MnSi)2,407.432979
7937,ScPt,156.268328
7938,NaPrHg2,166.426391
7939,YSc4Be,293.774385
7940,Y2FeB,275.598787
7941,BaInIr2,155.84124
7942,ScS2,345.31841099999997
7943,Pr3Cd,114.436957
7944,Ca3BiP,357.121334
7945,KNbSe2,297.482838
7946,Te2O5,759.255288
7947,NaMg2Be,287.159912
7948,ScAlAu2,254.088173
7949,TbAl2,377.5929
7950,YbCl2,271.253792
7951,Hf(B2H3)2,2644.33822
7952,Pr3Pb,119.96828300000001
7953,BeInW,394.116333
7954,BaZrF6,589.740834
7955,Ho(MnSi)2,413.97398599999997
7956,BaCa2Mg,181.533827
7957,NaAuO2,615.831562
7958,CaMnSn,184.23560700000002
7959,TaMnBe2,518.337768
7960,NpOsO3,727.1345759999997
7961,YFeO3,636.421347
7962,CrCo2Bi,160.574454
7963,MgSn(BO3)2,1219.537761
7964,Sr2MnCuSO3,523.096138
7965,NbCr3,299.8601700000001
7966,NdP,253.681372
7967,CaPtF6,624.421365
7968,Co3(SnS)2,400.449261
7969,HoSb,150.340896
7970,Mn2GeO4,566.541785
7971,HfGeTe,202.11115700000002
7972,V(CrS2)2,337.305518
7973,CoH3(CN)6,2302.410581
7974,BeNbBi4,164.532787
7975,TaTl3S4,414.722581
7976,CrAs,285.969196
7977,Pr(SiRh)2,366.165043
7978,HoSi,337.246018
7979,Ba3SnO,188.094631
7980,BeCr4In,280.609913
7981,Ag3Sb,142.889643
7982,Ga2Cu,224.00437799999997
7983,MnAlAu2,207.88859
7984,RbAu3Se2,234.85021600000002
7985,Th3Sb4,147.248633
7986,Tb(SiIr)2,479.014164
7987,NpO2,506.33691699999997
7988,K2LiAlP2,423.603545
7989,ErPt3,161.531152
7990,CdSO4,1075.657658
7991,Na3BrO,382.316425
7992,BeNiIr,449.98530999999997
7993,LiZnP,384.27660699999996
7994,CdCl2,235.08969700000003
7995,MgSbRu2,301.78686899999997
7996,Ho2CuTc,148.92918999999995
7997,Al2NiRu,375.656583
7998,HoH2ClO2,3603.9823939999997
7999,KH3C2O3,3076.021981
8000,Te2Mo2WSe4,332.127095
8001,PbBr2,151.089148
8002,FeCu2SnSe4,217.376115
8003,ErSi2,391.177896
8004,CuO2,469.26572000000004
8005,RbUAgS3,290.718283
8006,Cd3AsI3,235.90534300000002
8007,YBi2ClO4,536.873429
8008,BaOsCl2,172.30164399999995
8009,Ti2N,630.086269
8010,TaAsOs2,158.306099
8011,Te2Mo,282.520154
8012,TlS,282.304254
8013,HoBiPt,141.591943
8014,Zr2Np,147.985964
8015,NbRu,117.204951
8016,NbZn3,234.522936
8017,Ba2MgSn,147.014546
8018,BaRu2Cl,246.725088
8019,CrH2,1409.417739
8020,Rb3Os,96.623201
8021,TlCuS2,281.802398
8022,K2HgO2,659.979385
8023,CaSiO3,896.5323279999999
8024,Zn(CoS2)2,405.38939300000004
8025,Ca(SnO2)2,476.959286
8026,UAg3,134.95551799999998
8027,KCrCl3,246.928389
8028,Ti2BePb,356.22382999999996
8029,TiSiRu2,409.585632
8030,NpAl2,419.653719
8031,SmCl3,274.266439
8032,TaPd2,199.484891
8033,Yb(SiPd)2,397.41377
8034,NaIO4,793.1485349999997
8035,Rb3TaO8,855.3971710000003
8036,ScTlRh2,239.73587200000003
8037,BaSc2Ni,232.325537
8038,CeCuSn,190.947239
8039,Sm2MgRu,246.722956
8040,NbPd3,202.506966
8041,BeCrW,567.448558
8042,TmHfIr2,170.785302
8043,TmPb3,96.126343
8044,MnAsRh,269.925638
8045,OsCl4,359.12357599999996
8046,InBr,128.790817
8047,HfSiO4,1044.6129039999996
8048,BeCo2Br,494.95521900000006
8049,HoAu2,127.437615
8050,Te2I,167.162509
8051,TiReTc2,268.280536
8052,NdAsPd,209.662139
8053,Mn2Be2Te,409.33338599999996
8054,MnAl6,448.22083499999997
8055,ZnCr2F2,1136.745161
8056,TlBiF4,395.903979
8057,Si4P4Ru,499.067096
8058,ZnSiN2,915.8455
8059,CdSnSb2,170.090849
8060,CaNiO2,568.33852
8061,DyYCu2,150.892083
8062,SrAlGe,347.00237999999996
8063,HfCuHg2,148.717975
8064,HfBeV,450.98416900000007
8065,Mg2CuN2,698.224251
8066,TcAsPt2,168.208831
8067,Sc2BeIr,472.927267
8068,BaHfCu2,171.930159
8069,HfBrN,644.570309
8070,HfBeP2,425.145093
8071,BW2,554.784855
8072,Sm(SiRu)2,382.74064300000003
8073,Ba2ErRuO6,743.0206049999997
8074,Ti2AlMo,339.734873
8075,Be2SnP,422.185788
8076,Sr2BeRh,286.677056
8077,TbP,278.402588
8078,Na4UO5,675.91864
8079,HfAlAu2,217.856382
8080,Ho(CoGe)2,297.828104
8081,BaTaCl,83.244499
8082,PmI3,157.856167
8083,Na3CuO2,550.667347
8084,KNdTe2,161.438213
8085,RbVP2S7,564.7315150000002
8086,CoBr2,161.661916
8087,YAg,120.891686
8088,VNi3,266.156955
8089,ZrAlAu2,221.39350699999997
8090,NaSmTl2,165.977223
8091,MnInRh2,226.57997200000003
8092,FeSeBr7,268.76309399999997
8093,TbInCu2,162.507059
8094,ZrPdF6,580.82463
8095,BeVSi2,358.366895
8096,ScBeFe,513.103492
8097,CaBeSe2,304.335618
8098,CoNi,242.38175499999997
8099,UGeS,324.1973700000001
8100,CaPt5,225.06243500000002
8101,SmSe,182.62243
8102,ZrSO,563.086877
8103,Be2SiMo,513.066968
8104,MoIr,215.916456
8105,BeCuPt2,215.759898
8106,AgH4WS4N,3254.348411
8107,MnAlRh2,296.585577
8108,CdAsOs,182.850427
8109,RhF3,555.668183
8110,Sr5As3H,629.348084
8111,Li2CaPb,325.537144
8112,FeCo3,213.733904
8113,MnAlPt2,259.75164900000004
8114,Rb3Mo,69.96305
8115,NpNiSn,243.682975
8116,DyMnSi,325.502412
8117,LiY(CuP)2,348.261319
8118,Mn2CoGe,262.42855
8119,Sc2CuOs,291.80015699999996
8120,USbAs,179.776126
8121,HfMnBe2,671.164326
8122,Pu3Au,158.9906
8123,Cd(CO2)2,1590.073244
8124,K2AlF5,622.102172
8125,AgWS4N,448.453824
8126,IrF4,644.515648
8127,ThRu3C,399.91216299999996
8128,VSe,196.013851
8129,BaTi2As2O,527.567456
8130,Sm(CrSi)2,406.59561099999996
8131,BPS4,726.5634809999997
8132,TbYTl2,147.579773
8133,Sr(CoAs)2,268.692243
8134,AsOsBr,166.452124
8135,NaPrS2,262.927303
8136,SrZrS3,401.598238
8137,Ca(CoGe)2,295.244388
8138,Ag2HgI4,118.689633
8139,BeAl2O4,967.708666
8140,LiSc2Be,407.028969
8141,BaMg2Fe,233.45190499999998
8142,CuSe2Cl,273.628435
8143,Ba2BrN,398.03416699999997
8144,Mg2FeWO6,725.457776
8145,ThSO,479.17361600000004
8146,ZrP2,387.143841
8147,Sc2MnAs,293.222933
8148,Er2O3,517.9016019999998
8149,Ca(PrTe2)2,170.454794
8150,RbCuC2,1979.501221
8151,Zn3CdS4,311.925953
8152,Ta2InCuTe4,179.347366
8153,BaScBr,93.86305
8154,B6P,1045.027757
8155,LiBeCr2,591.9142410000002
8156,VCo2Sn,220.801702
8157,Zn(GaS2)2,353.754047
8158,LiLu2Rh,359.87607
8159,TiBeRh,555.3239269999998
8160,HoBO3,1350.811642
8161,ZrAlCo2,320.003355
8162,ThCu2,188.27186799999998
8163,ErPd3,170.105777
8164,MnBeRh2,476.531213
8165,Ba(PrS2)2,284.261436
8166,PrCd2,137.386065
8167,BaWN3,1276.8357019999999
8168,Sc3Al,239.097956
8169,Li2YbSi,374.365719
8170,Li2PmSi,375.81466
8171,Ce(SiNi)2,371.881653
8172,SrBe2Cr,575.889759
8173,BaYSn,121.07527900000001
8174,SbO2,409.938502
8175,Rb2SnAs2,220.254002
8176,YLuZn2,163.852726
8177,Ba3PbO,182.604023
8178,LiMgBi,320.343213
8179,NaAgO,539.447883
8180,KF,166.052525
8181,TbIn5Rh,180.670245
8182,LiMgN,615.98956
8183,YbPaRu2,152.453992
8184,NaInS2,300.89282099999997
8185,RbMnBi,146.972781
8186,CrCoGe,288.1076950000001
8187,Yb(Al2Mo)2,378.472502
8188,RbN,195.743475
8189,Rb3TlF6,484.581269
8190,Mn2BeIr,487.238042
8191,Be2ZnBr,409.526336
8192,InBi2S4Cl,289.928454
