,pretty_comp,kpoints_array_average
19770,FeCo3O8,5.333333333333333
19771,Al3Cu2,21.66666666666667
19772,BeCdSb,27.66666666666667
19773,PdSO4,2.6666666666666665
19774,Ce2C(NO)2,12.0
19775,SrBeBi4,24.0
19776,Ba2NbTl,10.0
19777,Cr2CdS4,5.0
19778,YbIr,31.0
19779,NaTl2RhF6,5.0
19780,PaSiTc2,19.0
19781,V2CdO4,6.0
19782,K3CaP2HO8,3.6666666666666665
19783,MgSnIr2,16.0
19784,Ir3Se8,12.0
19785,MnSe,19.33333333333333
19786,LiSbF6,5.0
19787,Ba2BiW,15.0
19788,TbCuAs2,19.33333333333333
19789,KHO,5.0
19790,MoN,26.0
19791,Ca(CdP)2,9.333333333333334
19792,Sr2MnSO3,7.666666666666668
19793,Tb(FeGe)2,14.333333333333336
19794,La3Te4,7.0
19795,Ho2Cr2C3,8.333333333333334
19796,LuSbRu2,17.0
19797,Na2HfBe,17.666666666666668
19798,NaNbO3,5.333333333333333
19799,RhF3,5.0
19800,ZrHgO3,11.0
19801,GaC3,30.0
19802,MnSiN2,6.333333333333332
19803,PrNiSb,13.0
19804,ScNi4Sn,10.0
19805,AlCrFe2,9.0
19806,Ba2UCo,7.0
19807,NbVO4,7.666666666666668
19808,Hf5Sb9,8.333333333333334
19809,TmMg2Sc,11.0
19810,VFe2Si,11.0
19811,Th(FeGe)2,10.0
19812,KSr2Be,7.666666666666668
19813,TaBe2Cd,13.333333333333336
19814,Tl(FeSe)2,9.0
19815,Tm2AlOs,13.0
19816,BeNb2Cu,18.33333333333333
19817,PrPd,16.666666666666668
19818,NaZr2SN2Cl,3.0
19819,Ba2TbReO6,9.0
19820,Li2Fe(P2O)2,3.333333333333333
19821,Li2VF5,4.333333333333333
19822,Sc2Sb,14.333333333333336
19823,TaTl(GeO3)3,3.333333333333333
19824,YAg,19.0
19825,MnV,24.0
19826,NdCl3,4.666666666666667
19827,Zr2CuS4,9.0
19828,In3Ge,25.0
19829,Mg2SiO4,5.0
19830,LiSmGe,13.666666666666664
19831,YBe2Cr,9.666666666666666
19832,OsS2,11.0
19833,K2H6Pt,5.0
19834,NbTlPt,8.0
19835,K3SbSe3,3.0
19836,LiMg2Be,22.0
19837,Na3MnSiBO7,4.666666666666667
19838,Zn2CuAu,25.0
19839,ThRh3,25.0
19840,Tl2Ni3S2,8.0
19841,Li2Fe(BO3)2,4.333333333333333
19842,BeIn4Ir,19.0
19843,TiCuHg2,16.0
19844,MgCuBi,20.0
19845,Nd2Th2O7,5.0
19846,LaBe2Cd,20.666666666666668
19847,LiDy3,17.0
19848,Sb4Br2O5,4.0
19849,Er2MgAl,15.0
19850,ZnPS3,4.333333333333333
19851,SrC2,7.0
19852,YHfPd2,9.333333333333334
19853,Yb3Ge5,13.333333333333336
19854,Ga2CoAs,18.0
19855,CaBe2Ir,18.666666666666668
19856,TiFeO3,7.0
19857,BeCdBr,14.333333333333336
19858,Bi2Os2O7,9.0
19859,Mn(SbS2)2,5.333333333333333
19860,BeSn2P,26.33333333333333
19861,Li4CuF5,3.333333333333333
19862,Sr3Hf2O7,4.333333333333333
19863,MgNiF6,5.0
19864,KTmI3,12.0
19865,HOF,4.0
19866,U8FeS7,4.333333333333333
19867,KHgSb,15.333333333333336
19868,YbCeHg2,10.0
19869,BeIn2Br,22.0
19870,PbF2,6.0
19871,Sr2BeSn,11.0
19872,NbRu3,22.0
19873,K2Sn(HO)6,5.0
19874,TlCdBr3,4.0
19875,Fe2B,13.0
19876,SrTcO3,19.0
19877,TaB,17.333333333333332
19878,Th(PS3)2,4.666666666666667
19879,YbCuAs2,17.0
19880,BeVIn2,16.0
19881,MnB,13.666666666666664
19882,H3N,5.0
19883,TcAsPd2,13.0
19884,Li3As,7.333333333333332
19885,ScBeSe2,11.333333333333336
19886,LiMoIO6,3.333333333333333
19887,Ba4LiIr,10.0
19888,Ba4CuPd,9.0
19889,In5AgTe8,6.0
19890,Zn4O9,4.0
19891,BaLi2(MgGe)2,10.0
19892,HoAu3,12.333333333333336
19893,SmSbIr,14.0
19894,Hf2MoRh,21.0
19895,ErSi3Ni,17.333333333333332
19896,Be2NbGa,16.666666666666668
19897,LiAlRh2,20.0
19898,Pr2HgPb,20.0
19899,Zn2(PS3)3,4.333333333333333
19900,P6SO24,3.0
19901,LiCaUF8,3.333333333333333
19902,Y2TiO5,3.6666666666666665
19903,SeOF2,3.6666666666666665
19904,Mg3Sc,10.333333333333334
19905,ReO3,29.0
19906,Zn(BiO2)4,5.0
19907,BaMgSe4,13.0
19908,SrBiBrO2,8.666666666666666
19909,K5V3F4,3.6666666666666665
19910,AlH3,7.0
19911,YErIn2,13.0
19912,LiCrS2,8.333333333333334
19913,Ba(BrO3)2,4.0
19914,S3(NCl)2,4.333333333333333
19915,K2SO4,8.333333333333334
19916,Li2AsAu,19.0
19917,NbZnRu2,15.0
19918,Mg(ScSe2)2,6.0
19919,Ca2ZnN2,6.0
19920,AlCr2O4,8.0
19921,AgF,10.0
19922,Ba2CdS3,4.666666666666667
19923,Tb3TaO7,4.666666666666667
19924,Lu2GaTc,18.0
19925,Sc2AlHg,9.0
19926,LiEr2Rh,19.0
19927,Pb3SeO5,4.333333333333333
19928,V2O3F2,5.666666666666668
19929,LuTlSe2,7.333333333333332
19930,ZrBr3,18.33333333333333
19931,Te4Mo3Se2,12.666666666666664
19932,PuB,18.0
19933,Er2CdIn,19.0
19934,K2LiBO3,3.6666666666666665
19935,ScAsP,14.0
19936,Li3NbS4,4.0
19937,SrBePb2,19.0
19938,LaBeOs,24.33333333333333
19939,BeGaTc2,14.0
19940,Mn5(SiO)4,3.333333333333333
19941,SrO2,4.666666666666667
19942,Ca3Au,7.666666666666668
19943,Zr2CoTc,19.0
19944,AuSe,7.0
19945,MnP2,7.333333333333332
19946,Lu2O3,5.0
19947,Bi2PO6,6.0
19948,GeMo3,14.0
19949,Rb3Si,6.333333333333332
19950,K2Hg3(GeSe4)2,4.666666666666667
19951,ErCrB4,6.333333333333332
19952,Sr2PbO4,4.333333333333333
19953,Ba2BiAu,7.0
19954,Mo8P5,14.333333333333336
19955,Mg3V2O8,3.0
19956,CdO,7.666666666666668
19957,LiZrIr2,22.0
19958,Sc2TcAg,17.0
19959,Sb2Ru,12.666666666666664
19960,BeGe2Pd,15.333333333333336
19961,HoAu,28.0
19962,Ca2TiIrO6,4.333333333333333
19963,CePPd,8.0
19964,Li2TlPd,20.0
19965,Ba4TiSi,10.0
19966,RbLiS,5.0
19967,Nd(NiP)2,17.666666666666668
19968,YOs2,16.666666666666668
19969,LiMnCuO4,6.333333333333332
19970,DyYAl2,17.0
19971,Ho2Al,10.666666666666666
19972,InNi2,17.0
19973,K2BeTe,12.0
19974,DyNiO3,7.0
19975,U2Ni2Sn,5.0
19976,Mg2AgPd,9.0
19977,V3Cd,11.0
19978,Li5Mn7O2,5.666666666666668
19979,AlBMo,15.666666666666664
19980,BaZn(AgO2)4,11.666666666666664
19981,CeMgSi2,8.0
19982,ZnSiTc2,5.333333333333333
19983,Sr2H5Rh,6.0
19984,Pr3Cd,7.666666666666668
19985,SnCl4,3.333333333333333
19986,AsO2,3.6666666666666665
19987,LiPd2Pb,16.0
19988,U6Mn,10.666666666666666
19989,Cs2NaYF6,4.0
19990,Li2FeF5,3.6666666666666665
19991,Si2Ru,18.0
19992,Np3In,8.0
19993,BeMo4P,15.0
19994,BeCoIr2,26.66666666666667
19995,TbYbPt2,20.0
19996,TiNiO3,5.0
19997,BaCa2Ga,15.0
19998,Ba4ZrMo,8.0
19999,LiBH2,8.333333333333334
20000,Ca4H2Rh3,19.0
20001,ScSi,12.333333333333336
20002,Be2CdCo,24.0
20003,NdI2,17.333333333333332
20004,CeFeO3,11.0
20005,Th(GePt)2,14.0
20006,LaNi2Rh3,12.666666666666664
20007,YAu2,20.0
20008,NaTaBe,14.0
20009,Li4BeRu,20.0
20010,NdH3,9.666666666666666
20011,BeIn2Pd,22.33333333333333
20012,Mg2Mn3O8,8.666666666666666
20013,LiGaAu2,24.0
20014,La2SO2,6.0
20015,K4ZnP2,6.0
20016,AgCSN,4.666666666666667
20017,BaTa2Se,10.0
20018,Ac2ZnSi,16.0
20019,Rb2PdF6,4.0
20020,Nd2Pt2O7,5.0
20021,ZrRh3,18.0
20022,BeSi2Br,16.666666666666668
20023,DyMg2,8.333333333333334
20024,BS2N2OF7,2.6666666666666665
20025,Mn3Cd2O8,6.0
20026,ZrAsRu,11.666666666666664
20027,BeNbW,14.666666666666664
20028,LiBiP2O7,4.0
20029,Sr(SiAg)2,12.0
20030,Al2RuRh,17.0
20031,PrScSi,13.333333333333336
20032,Al2Si(O2F)2,2.6666666666666665
20033,Na8PO3,6.0
20034,SmTmHg2,20.0
20035,SrTaNO2,5.333333333333333
20036,CoSe2O5,4.0
20037,CrSiH2(OF)6,3.0
20038,AsF3,3.333333333333333
20039,BeHgSe,8.666666666666666
20040,RbAuI3,4.666666666666667
20041,Sc2ZnRu,19.0
20042,MnSnAu,11.0
20043,CeZr7O6,4.0
20044,MnAgO2,9.0
20045,CaYRh2,18.0
20046,Sr(GeRu)2,15.0
20047,Mo3O7,3.6666666666666665
20048,BeCr2Re,15.333333333333336
20049,Y2SiO5,2.6666666666666665
20050,CaCeAg2,8.0
20051,Nd2Fe2P7,6.0
20052,YbPrSe3,12.333333333333336
20053,Ti4NiBi2,6.333333333333332
20054,BaZr4Cu,10.0
20055,LiCd2In,6.0
20056,BaBi2Cl,17.0
20057,Li(YSi)2,13.666666666666664
20058,Fe(HO)2,6.0
20059,TmInPd2,13.0
20060,NaMoO3,14.0
20061,ErTa3O9,3.6666666666666665
20062,LiNi(PS3)2,5.333333333333333
20063,Ba4TlP,9.0
20064,Ba2GaSe,9.0
20065,TcTeAs,17.0
20066,Ag3SI,5.0
20067,Li2CuF5,5.666666666666668
20068,Rb2O,4.333333333333333
20069,SrBeF4,3.333333333333333
20070,Sr3Fe2Cl2O5,7.666666666666668
20071,ZnSnAs2,7.666666666666668
20072,Cu2Cl2O,7.0
20073,CeYTl2,8.0
20074,LiBe2Au,4.666666666666667
20075,NdTe2,19.0
20076,LiHoSe2,6.333333333333332
20077,HgSeO3,3.6666666666666665
20078,MnCu2SnSe4,6.666666666666668
20079,InI4,3.0
20080,Sc2O3,4.0
20081,Ba4TlBi,9.0
20082,KBe2Ga,11.333333333333336
20083,Be2TcIr,11.0
20084,NpGaRh2,11.0
20085,ScIr2,13.0
20086,HoGeRh,7.666666666666668
20087,SrHI,5.666666666666668
20088,HfMnRh2,8.0
20089,MnTlPd2,8.333333333333334
20090,Be2InNi,17.333333333333332
20091,CuTcBi,17.0
20092,Th2MnN3,13.333333333333336
20093,CdHClO,6.0
20094,NaNiO2,9.666666666666666
20095,Li4TiV3,10.333333333333334
20096,Ba4YHf,7.0
20097,KBeTc2,10.333333333333334
20098,K2BeRh,7.333333333333332
20099,LuHCl,21.0
20100,SrHg,25.0
20101,NdMn2O5,5.666666666666668
20102,NaLiPt,10.0
20103,GaAsRh2,18.0
20104,Ti2Ag,12.0
20105,LiSc2Tl,7.0
20106,BePb2Cl,14.333333333333336
20107,ZnB4O7,4.333333333333333
20108,CaCu3(Ge2O)2,5.0
20109,K3SbS4,5.0
20110,Ba2AlCu3O7,14.333333333333336
20111,YbGa5Co,20.0
20112,CaCdPd2,13.0
20113,ErSi2Rh3,28.66666666666667
20114,Cu(IrS2)2,8.0
20115,Cr2GaC,17.666666666666668
20116,BaSnO3,6.0
20117,Li5Cr2Co3,4.666666666666667
20118,Zr2Al3C4,23.33333333333333
20119,Sr6(RhO)5,4.0
20120,Pr3TlC,12.0
20121,Lu3Al,11.333333333333336
20122,MoSe2,6.333333333333332
20123,Ga2TeSe2,5.0
20124,HoSn3,23.0
20125,Li2CrSiO4,5.0
20126,PrFeGe2,18.666666666666668
20127,NaBeTc2,12.0
20128,Ga7Ni3,18.0
20129,ZnCrSF5,4.666666666666667
20130,ErInRh2,13.0
20131,Sc2H5,18.33333333333333
20132,PmY,17.0
20133,KCuCO3F,8.333333333333334
20134,SrBeBi,11.0
20135,K2PdO2,5.0
20136,Ti2AlCu,11.0
20137,AcGa3,22.0
20138,PrCo3,14.0
20139,SrBeNb4,12.0
20140,Ag3AsS4,6.333333333333332
20141,Zr6CoAs2,11.666666666666664
20142,Nd(BRh)4,11.666666666666664
20143,NaBe2Pt,15.666666666666664
20144,LuCoO3,5.333333333333333
20145,Ag3SI,6.0
20146,VRh,15.333333333333336
20147,YHg2,14.0
20148,YSnRh2,10.0
20149,LiAc2Si,12.0
20150,Li3Ga,21.66666666666667
20151,PrGe3Rh,11.333333333333336
20152,FeTeCl7,3.0
20153,Ba5Re3BrO5,3.0
20154,ZrNbO4,5.666666666666668
20155,K3BAs2,4.666666666666667
20156,K3H5Pt,3.333333333333333
20157,KPPdS4,3.0
20158,NdTe3,19.33333333333333
20159,Ca5MnO6,5.333333333333333
20160,Hf2Au,11.0
20161,MgVF6,6.0
20162,NaMn3O4,6.0
20163,Yb3Si5,9.333333333333334
20164,Sr4PdO6,4.0
20165,Cu2GeSe4,9.0
20166,Ba3As2,7.0
20167,Er2TlAg,12.0
20168,K5Au(IO)2,3.6666666666666665
20169,Ho3AlC,10.0
20170,BeReBi2,19.0
20171,AcDy3,15.333333333333336
20172,TaTlPt,7.0
20173,Li2VO3,4.666666666666667
20174,PdN,18.33333333333333
20175,ZnCdPt2,21.66666666666667
20176,MnZnRh2,21.0
20177,KTcO4,2.6666666666666665
20178,TiBe2Br,11.0
20179,MnAlCo2,11.0
20180,SmGeRu,9.0
20181,Li8Al3Si5,12.0
20182,YMgRh2,17.0
20183,Pr2Ru2O7,7.0
20184,TiInNi2,10.0
20185,Sc2TcHg,14.0
20186,Na4Ni2O9,4.333333333333333
20187,YInPt,16.0
20188,NaErSe2,9.0
20189,BaSr2Te,9.666666666666666
20190,CF4,4.333333333333333
20191,ZrBe2Cu,19.666666666666668
20192,MnCSO7,4.666666666666667
20193,SrTa2O6,4.0
20194,SrPb3,21.0
20195,ReF7,3.333333333333333
20196,Mg(RhO2)2,5.0
20197,Na2CN2,5.333333333333333
20198,Be2SiPd,26.0
20199,Ca2VN3,11.0
20200,Ba2GaGeN,9.0
20201,BaHg,17.0
20202,Fe3OF5,4.666666666666667
20203,Yb2In,10.666666666666666
20204,Ba2CrPb,14.0
20205,Ba(AsRu)2,14.0
20206,BeHg4Ru,16.0
20207,As2SO6,4.0
20208,YbSbPd2,12.0
20209,Ba4CrRh,9.0
20210,Pm3Y,12.0
20211,Y(Al2Fe)4,7.666666666666668
20212,BaCuBr2,10.666666666666666
20213,TiF3,20.666666666666668
20214,VO2,10.0
20215,Be2TlRe,10.0
20216,PrErZn2,18.0
20217,Lu6Sb2Mo,11.0
20218,Ni2O3,7.0
20219,MnBeCo4,11.0
20220,NdSb,20.33333333333333
20221,ScAg,15.0
20222,TiNi2Sb,11.0
20223,SrBeIn2,19.666666666666668
20224,La2ZnRu,13.0
20225,BaP2(HO)4,3.0
20226,MnF2,3.6666666666666665
20227,Hf5Al3,6.666666666666668
20228,Yb(PrS2)2,5.0
20229,NbBr3O,3.333333333333333
20230,BaBiSb,15.0
20231,BaTb2NiO5,16.0
20232,Li2Si2NiO6,3.333333333333333
20233,PbSe2,8.333333333333334
20234,Fe2PO5,10.333333333333334
20235,In(FeO2)2,17.0
20236,AlNi3,14.0
20237,Yb2Ge,12.333333333333336
20238,Y5Mg24,8.0
20239,Co2MoS4,7.666666666666668
20240,MgBeSe2,9.666666666666666
20241,LiYbAlF6,4.0
20242,K(CoSe)2,9.333333333333334
20243,TmTlRh2,20.0
20244,CuH6BrN2,4.666666666666667
20245,LiBeH3,6.333333333333332
20246,BeMoPt2,17.333333333333332
20247,H3BrO,5.0
20248,Ca2Mn(PH2)2,2.6666666666666665
20249,UCrC2,6.333333333333332
20250,Hf2GaSb3,14.666666666666664
20251,AgSbPd2,8.0
20252,Rb2PdI6,6.0
20253,YbCuBi,11.666666666666664
20254,PbCO3,3.0
20255,Hf2CuMo,7.333333333333332
20256,YSnPt,11.333333333333336
20257,CaSnO2,4.333333333333333
20258,SrP3,5.333333333333333
20259,BaSiB,19.0
20260,LiPN2,5.0
20261,Y2C3,8.0
20262,BaZnSn,9.666666666666666
20263,Sb2Au3F8,3.333333333333333
20264,ZrCr2,10.333333333333334
20265,Be2PbSe,27.0
20266,Dy2IrRu,22.0
20267,Hg3(TeCl)2,5.0
20268,LaSiBO5,4.0
20269,NpO2,10.0
20270,BaCaGe,10.0
20271,Ti2MnRe,17.0
20272,Li3MnF5,4.0
20273,RbBa4Sb3O,5.0
20274,Ba4RhW,9.0
20275,LiCo2(PO4)2,4.666666666666667
20276,ScCo2,9.0
20277,NpAu3,9.333333333333334
20278,Sr2AuN,8.333333333333334
20279,LaMg3,10.0
20280,NpPt,11.333333333333336
20281,Ba4NbTc,12.0
20282,Na3N,8.0
20283,ScBe2Te,11.0
20284,Mg3Bi,20.0
20285,Y(MnS2)2,5.0
20286,Na3(GePt)4,12.0
20287,Pa3Ta,12.0
20288,Tl2AgI3,5.0
20289,Nb3Sb,8.0
20290,TmH2,22.0
20291,Na2WO4,4.0
20292,DyFeSi,9.666666666666666
20293,Ba4TePd,13.0
20294,LaSb2Au,17.0
20295,ErB2Ir3,27.0
20296,ThCN,5.666666666666668
20297,BeCuW2,28.33333333333333
20298,CaSbF6,5.0
20299,CO2,4.333333333333333
20300,TlP,20.0
20301,CeMg2Cu,15.0
20302,UGa3Pd2,12.0
20303,KTaO3,7.0
20304,Rb2NaBiF6,4.0
20305,Nd2Ti2S2O5,6.333333333333332
20306,Be2TlNi,18.33333333333333
20307,SbIrS,5.0
20308,ZrMnP,7.333333333333332
20309,Ti2CrTe4,7.0
20310,Ba4MoPb,13.0
20311,Sm3IrO7,6.333333333333332
20312,CeAl4Co,11.666666666666664
20313,PrMgCd2,13.0
20314,Sr3(AlP2)2,4.333333333333333
20315,Ti5Si4,7.0
20316,YPd,20.666666666666668
20317,Ca2BeBr,13.666666666666664
20318,SbAsPd5,8.0
20319,LiCu2F6,5.0
20320,TaCo,21.0
20321,Li6NiOF6,11.666666666666664
20322,Ta5Si3,7.666666666666668
20323,NbSiTc2,20.0
20324,ScBeCd2,12.666666666666664
20325,DyMgAg2,20.0
20326,CuB2(CN)8,4.0
20327,Al3Bi5Br2,3.0
20328,BaDy2CoO5,10.0
20329,Tb3BWO9,3.6666666666666665
20330,MoSeCl7O,2.333333333333333
20331,SrMgTl2,19.0
20332,CrCuO2,10.0
20333,CdHg2,22.66666666666667
20334,Li6CrO6,4.0
20335,Mg2Ni3O8,4.0
20336,Li6CrFeP2(CO2)2,4.0
20337,Rb2S,6.0
20338,BaHg3,18.33333333333333
20339,TbTiSi,7.666666666666668
20340,Eu(GeRh)2,9.0
20341,BaCdO2,5.0
20342,ZnGaRh2,19.0
20343,AlBiO3,6.0
20344,BrF3,3.6666666666666665
20345,SrBeBi2,19.33333333333333
20346,ScNiB4,8.666666666666666
20347,V3AsC,8.666666666666666
20348,PdBr2,4.0
20349,Y2ZnS4,6.0
20350,Ba4TiW,9.0
20351,Lu2Si2O7,4.0
20352,Zr3O,14.0
20353,Y3Ge4,13.0
20354,VAsPt2,17.0
20355,ErPaTc2,11.0
20356,Mg2TaNb2O8,4.0
20357,Ti2CoIr,11.0
20358,K2TaAgS4,3.6666666666666665
20359,ZrBeNb,12.333333333333336
20360,HfBeNb2,12.0
20361,Yb(MnAs)2,8.333333333333334
20362,Ca2ZnAg,8.0
20363,Y(CuS)2,13.666666666666664
20364,HoPaOs2,13.0
20365,TiMn(PO4)2,3.6666666666666665
20366,Tl3BO3,8.333333333333334
20367,Ba(TlHg)2,11.0
20368,PbO2,13.666666666666664
20369,Na2TiS2O,4.333333333333333
20370,Ca3AsCl3,6.0
20371,La2MgNi2,14.666666666666664
20372,Mg2Cr3O8,5.0
20373,Sr2SnO4,5.333333333333333
20374,PuS2,12.666666666666664
20375,FeNi(PO4)2,4.0
20376,EuPd,12.0
20377,Sr3P4,4.333333333333333
20378,Rh2S3,5.333333333333333
20379,ScSiAu,10.333333333333334
20380,Rb2PtSe2,6.0
20381,Na3SrPCO7,3.6666666666666665
20382,VOF3,4.0
20383,Ti2BeSn,18.0
20384,LiMg2In,7.0
20385,Nd3Tl,17.0
20386,Au(OF3)2,4.0
20387,DyTiClO3,4.0
20388,ErMgCd2,19.0
20389,TiZnO3,5.0
20390,NaLiAs,11.0
20391,Ba4ZrOs,9.0
20392,Ba4GaMo,10.0
20393,BaAlCuMoO5,16.333333333333332
20394,BeGaPd,24.33333333333333
20395,TlAuO2,9.666666666666666
20396,Sc2CoRu,14.0
20397,Ca4Sb2S,5.0
20398,Ba2InPb,15.0
20399,Ti3SnH,10.0
20400,PmCdHg2,21.0
20401,SrCu2O3,13.0
20402,ScN,12.0
20403,LaPd3C,13.0
20404,Zr2Ni,9.333333333333334
20405,BeFeCl,10.0
20406,CoPtF6,12.0
20407,CaBeMo,19.666666666666668
20408,Li3CrBAsO7,5.0
20409,VFeTe,10.0
20410,Ta2TiN3,23.66666666666667
20411,Pm2InAg,10.0
20412,TbAl4Ni,15.333333333333336
20413,TiSiPt,7.0
20414,IrCl2,10.333333333333334
20415,Ba2YHf,12.0
20416,CaSm2O4,3.333333333333333
20417,Li3RuO4,4.666666666666667
20418,LiPdPb2,5.333333333333333
20419,HfCd,19.0
20420,RbSO4F,3.6666666666666665
20421,KP,4.666666666666667
20422,Na6MgO4,3.6666666666666665
20423,Be2GaCu,18.666666666666668
20424,Nd(CoGe)2,10.0
20425,Na2IrO3,7.666666666666668
20426,LiSn4Ir,14.0
20427,Ba4CdBi,9.0
20428,NbCr3,15.0
20429,ScSbPt,9.0
20430,Ca4TiBe,12.0
20431,IO2F,3.333333333333333
20432,RbMoO3,19.0
20433,FeCoO4,5.666666666666668
20434,LiTi4VO8,6.333333333333332
20435,Be2PdRu,20.666666666666668
20436,AcEr3,11.0
20437,PmCdRh2,9.0
20438,Ni(RhSe2)2,14.0
20439,Ba2TaBi,13.0
20440,Li3Fe2(C2O)2,3.333333333333333
20441,Ti2NbPt,9.333333333333334
20442,Al2FeNi,15.0
20443,K2Os(Cl2O)2,4.0
20444,KBe2BO3F2,3.333333333333333
20445,BeFe2Mo,10.0
20446,TlInTe2,9.666666666666666
20447,Ba4YZr,6.0
20448,AlGa3N4,7.0
20449,BeCd2Ru,18.666666666666668
20450,PmTl3,23.0
20451,Tl3SbS3,6.0
20452,MoWSe3S,7.666666666666668
20453,SnBrF,4.333333333333333
20454,Rb2CrCl4,10.333333333333334
20455,V2NiS4,12.666666666666664
20456,Ba4BeGa,11.0
20457,TiMn3O8,5.0
20458,Sr2SiO4,3.6666666666666665
20459,Mn2VGe,18.0
20460,ZrCoAs,15.0
20461,PmRuO3,16.0
20462,BaCa2Bi,15.333333333333336
20463,Nb3N5,6.666666666666668
20464,Na2PtO3,4.0
20465,Be2CoCu,20.666666666666668
20466,Ce2InNi2,8.0
20467,Ti2N,10.333333333333334
20468,Zn(SnO2)4,6.0
20469,ErAgSe2,6.0
20470,BeGaBr4,10.0
20471,SrNd2O4,3.333333333333333
20472,Be2NbMo,8.666666666666666
20473,Sm(Mo3S4)2,5.0
20474,Y2HgPb,6.0
20475,DyFe2,11.0
20476,Rb2NpO4,6.0
20477,Er(FeO2)2,13.0
20478,Ca(AsO3)2,4.666666666666667
20479,Sr(ZnSb)2,15.0
20480,MnPO4,4.0
20481,Li4Co3O3F4,14.666666666666664
20482,V2PC,11.333333333333336
20483,CaBePt,13.666666666666664
20484,V3Ge,12.0
20485,NaNbN2,13.0
20486,K2TaCl6,9.0
20487,BaAsPt,7.0
20488,RuCl2O,19.666666666666668
20489,Mn2BeRh,20.0
20490,K2MnCl6,6.0
20491,BaIrRu,13.0
20492,Tl(CuSe)2,16.0
20493,Ba4NaRe,13.0
20494,MgMoH2O5,2.6666666666666665
20495,Ba4VPb,6.0
20496,NdPPd,10.0
20497,LiY2Pt,17.0
20498,BeSnBi,15.666666666666664
20499,RhC,19.0
20500,Tl3VO4,5.0
20501,Cr3CdTe4,10.0
20502,Ti2Pd3,8.666666666666666
20503,ZnPbF6,5.0
20504,Tm2CoOs,13.0
20505,MgZrRh2,20.0
20506,SbClO,5.666666666666668
20507,ZrBe2Zn,15.0
20508,GaCl3,4.0
20509,TbMg2,8.333333333333334
20510,ReSnGe,15.0
20511,Sc2BeRu,16.333333333333332
20512,PrRh,12.666666666666664
20513,MoPH3O7,4.0
20514,MnAsPd2,17.0
20515,MnBeGe2,10.0
20516,GaSb,10.0
20517,KVP2S7,6.0
20518,Rb2Hg2PdCl8,3.6666666666666665
20519,Li5FeS4,5.666666666666668
20520,LiCuPd2,19.0
20521,SmTmTl2,19.0
20522,Ca3Al2Si3O2,3.0
20523,Te2MoW3(SeS2)2,6.333333333333332
20524,ZnFeF6,6.0
20525,PrSi,13.666666666666664
20526,CdPOs2,12.0
20527,ScBeMo4,10.0
20528,TiO2,16.666666666666668
20529,Ba4SeBr,10.0
20530,BaSbPt,13.0
20531,Mg2FeH6,5.0
20532,Ba4InSb,12.0
20533,Mg2C3,6.333333333333332
20534,ZrAsCl,8.0
20535,BeCuSe,23.0
20536,Fe3S4,10.0
20537,YbMnGe,11.333333333333336
20538,Ca(NdS2)2,5.0
20539,Ti2ZnO5,4.666666666666667
20540,CaTi(SiO3)2,5.666666666666668
20541,Pr(CoP)2,17.0
20542,CIF7,2.333333333333333
20543,NaTl2Bi,19.0
20544,Li4Cr5,5.333333333333333
20545,Tb(Ni2P)2,14.333333333333336
20546,LiBC,8.666666666666666
20547,HoNbRu2,12.0
20548,BNF8,2.6666666666666665
20549,NiH2SO9,4.0
20550,Cr3Ga,14.0
20551,Pr(PdO2)2,12.0
20552,ErMoO4F,3.6666666666666665
20553,NbN,36.0
20554,NiSbS,12.0
20555,AsIrW2,10.0
20556,MgAlF5,5.0
20557,Th(CrSi)2,8.333333333333334
20558,MnZnO6,4.666666666666667
20559,Ag4SI,14.666666666666664
20560,Li2AgF3,4.333333333333333
20561,CaCdPb,12.666666666666664
20562,AlSbO4,6.666666666666668
20563,HoAgHg2,16.0
20564,ThMnSe3,4.333333333333333
20565,N2O,3.0
20566,HoNiGe2,11.0
20567,SrLi2Sn,16.0
20568,BeTcIr2,13.0
20569,Ti4Bi2O,4.333333333333333
20570,TaBeIn,20.0
20571,SmDyHg2,14.0
20572,Tb3CuSiS7,4.666666666666667
20573,Li2MnV4NiO2,4.333333333333333
20574,Tm2AgRu,15.0
20575,Li3Fe2OF5,4.333333333333333
20576,MgH2SO5,3.6666666666666665
20577,PuPt2,7.0
20578,Li2PrGe,7.333333333333332
20579,YbCl3,14.0
20580,Pr2Au,7.333333333333332
20581,Na2CuP,7.333333333333332
20582,DyInAu2,20.0
20583,NaCuO2,13.0
20584,Na2SnBAsO7,4.0
20585,Na4CrO3,3.6666666666666665
20586,Ce2Al2Co5,5.0
20587,Zn2Cr2O5,7.333333333333332
20588,YRh,28.0
20589,YNbRu2,13.0
20590,ThPt3,18.33333333333333
20591,Sm2SiTeO4,3.0
20592,SmErRu2,15.0
20593,Sr2Ge,10.333333333333334
20594,MgCO3,4.0
20595,MgBe2Co,12.333333333333336
20596,Ba2YRuO6,5.0
20597,Ni4B3,8.333333333333334
20598,TiNb3O6,4.0
20599,NaBeO2,5.666666666666668
20600,BaNbO3,22.0
20601,CrBiO3,5.0
20602,Li2MgCu2(Si2O)2,3.6666666666666665
20603,BeHg2Br,22.66666666666667
20604,Zr2CuSb3,9.0
20605,Ca(BIr)2,14.333333333333336
20606,TeAsOs,14.0
20607,BaZnCl4,3.6666666666666665
