,pretty_comp,magmom_oszicar
18705,RbTbSe2,0.0
18706,Y2TeO6,-0.0
18707,FeAgS2,2.0559
18708,TbZn,0.0
18709,Ba4NaSn,-0.0
18710,MgMnO3,2.9994
18711,KBe2W,-0.0
18712,LiYMo3O8,-0.0
18713,Mg3In,-0.0
18714,K2PdBr4,0.0
18715,Er2FeC4,0.0
18716,Dy2B4C,-0.0
18717,PaAs,0.0
18718,CdSnSb2,-0.0
18719,SiSb3,-0.0
18720,SrBiClO2,-0.0
18721,CdPd3,-0.0
18722,WN,-0.0
18723,NiF3,2.0401
18724,Y(CuSi)2,0.0
18725,CeCrS2O,4.8852
18726,NpPa3,0.0
18727,ErTiSi,-0.0
18728,ZrS2,0.0
18729,TbRh5,0.0
18730,CaBe2Ga,-0.0
18731,LiFeAs2O7,4.997
18732,KBa4Ru,0.4409
18733,Ho(SiNi)2,-0.0
18734,Na2Al2B2O7,0.0
18735,YbErPt2,0.0
18736,HfMgBe2,0.0
18737,BaAgSb,-0.0
18738,Mg(FeS2)4,5.9428
18739,LiDyHg2,0.0
18740,Ba4ScTl,1.95
18741,CaFeClO2,6.647
18742,Li2GaSb,0.0
18743,Nd(CuSi)2,0.0
18744,CuSiH8(O2F3)2,2.0
18745,Be2TcGe,-0.0
18746,KCu4Se3,0.0
18747,Ba4HfGa,2.8134
18748,Li2NdAs2,0.0
18749,NaCu,-0.0
18750,BeGeRh2,-0.0
18751,Ac2CuGe,0.0
18752,Y2AgIr,0.0
18753,Cd4SF6,0.0
18754,BiBO3,-0.0
18755,Te4O9,-0.0
18756,Na3Mo(OF)3,0.0
18757,MgTlRh2,0.0
18758,BiS2,-0.0
18759,Li2VO3,2.0
18760,Ti3Ni4,-0.0
18761,LiScPt2,0.0
18762,DySe2,0.0
18763,BaCaMg2,0.0
18764,DyZrRu2,0.0
18765,Na2Cd(SO4)2,0.0
18766,BaMgTe2O7,-0.0
18767,Na2BiO3,0.0
18768,K2BaV,4.6398
18769,TiBeTc,0.0
18770,KNaSe,0.0
18771,BiBr,-0.0
18772,KAu(CN)2,0.0
18773,BaSrLi2,0.0
18774,Sr2YRuO6,5.8915
18775,Sr2YTlFe2O7,7.5985
18776,In4SnS8,-0.0
18777,MgNiF6,-0.0
18778,TbAsO4,-0.0
18779,Li3LaBi2,-0.0
18780,Dy(SiPd)2,0.0
18781,HoTmTl2,-0.0
18782,Sr2CdAs2,0.0
18783,RbYS2,-0.0
18784,Ba(NiO2)4,1.8287
18785,TbTmRh2,0.0
18786,SbAsIr,-0.0
18787,ZnPtF6,-0.0
18788,Ba4ReMo,6.0069
18789,PrAgHg2,-0.0
18790,Ba4ZnW,0.0
18791,TiClO,-0.0
18792,BaTa2P,0.0
18793,Mg(BiO2)2,0.0
18794,LuBi,0.0
18795,ZrAlW,0.0
18796,CI4,-0.0
18797,HfNCl,-0.0
18798,Lu3Ga5Ni,-0.0
18799,Mg2SiO4,0.0
18800,PrRhC2,-0.0
18801,TmAu2,0.0
18802,TlPdF3,0.0
18803,Li6MnS4,10.0
18804,DyHoMg2,-0.0
18805,SrBe2Cr,-0.0
18806,GaFeNi2,3.0353
18807,BaSn,0.0
18808,BaHBrO,0.0
18809,CdSnAs2,0.0
18810,AgCSN,-0.0
18811,Be2W,-0.0
18812,Zr(BeIr)2,-0.0
18813,BaCeN2,0.0
18814,NaAcTe2,-0.0
18815,PrCoC2,0.0
18816,SrCaAg2,0.0
18817,NaSi2Pd3,-0.0
18818,BaNdCuBO5,0.0
18819,MgTiRh2,0.0
18820,Ba2CaTa,2.4875
18821,BeNbCd,-0.0
18822,Zr(Al2Fe)4,4.7212
18823,YbNi5,1.2063
18824,ZrTi2O,0.0
18825,Ce3InC,1.3423
18826,UGeAu,9.6124
18827,Pr(MnGe)2,4.0096
18828,Pm2ZnHg,0.0
18829,Ba3WCl2O5,-0.0
18830,AgPt3,-0.0
18831,TiAsSe,0.0058
18832,Pb3O4,0.0
18833,Li6CoO4,6.0
18834,BaZnSb,0.0
18835,Sr2CrO4,1.9837
18836,TmNiSb,0.0
18837,WBr6,0.0
18838,Ba(GePt2)2,0.0
18839,Nd2CdS4,-0.0
18840,Ta3N5,0.0
18841,Cu3Au,-0.0
18842,Li3FeP2HO8,4.0
18843,DyPd2,-0.0
18844,ScRe2,0.0
18845,MgRe3,-0.0
18846,LaCd,0.0
18847,La2PBr2,0.0
18848,NdBrO,0.0
18849,MgBeRh,-0.0
18850,K2NaInF6,-0.0
18851,ZrBe5,0.0
18852,Li2CrCl4,8.0
18853,BaNiRh2,1.2621
18854,OsCl2O,0.0
18855,CdCu2SiS4,0.0
18856,Ca2BeBi,-0.0
18857,Ba4GaTe,-0.0
18858,CdCo2As,2.4228
18859,Bi2Rh3S2,0.0
18860,V2Pb3O8,0.0
18861,LiTaO3,-0.0
18862,Al2Te3,0.0
18863,K4CaU3O2,0.0
18864,SrTeO3,0.0
18865,DyTl,0.0
18866,KNa(BH4)2,0.0
18867,PbWO4,-0.0
18868,YbGa2Ir,0.0
18869,BeNi,-0.0
18870,BaCuP,-0.0
18871,Li2MnBr4,5.0
18872,RbMoO3,0.0
18873,AgAsF6,0.0
18874,NbNi2Sn,-0.0
18875,LiGeBO4,-0.0
18876,BaTlSe2,0.0
18877,PmCd3,-0.0
18878,Na3NiO3,3.9839
18879,LiTbTl2,-0.0
18880,Yb2CdSn,0.0
18881,LaHO2,-0.0
18882,BeNi2Bi,-0.0
18883,BeNbSi,0.0
18884,Be2SiRu,0.0
18885,TiAsAu,0.0
18886,Lu2Ta2O5,0.0
18887,Ba4GeBi,-0.0
18888,Li2VFe(PO4)2,7.4799
18889,NaZr2AgF,-0.0
18890,Mg4BeTe,-0.0
18891,NdNi2B2C,0.0
18892,PaP2,-0.0
18893,BeNbGa,-0.0
18894,ZnCr2F2,2.0
18895,LiAgO,0.0
18896,ThTeAs,-0.0
18897,Mn2Au5,8.3569
18898,RbErO3,2.0
18899,HfTaRe2,0.0
18900,NaLi2AsO4,0.0
18901,YLuTl2,0.0
18902,GaS,0.0
18903,Sr(FeP)2,-0.0
18904,SbAsOs,-0.0
18905,MnHg,3.8009
18906,TmTlRh2,0.0
18907,Li5TaO5,-0.0
18908,NbSiRu2,-0.0
18909,ZrC,0.0
18910,Ba(AlGe)2,0.0
18911,Mg3Sn,-0.0
18912,MgBe2Nb,0.0
18913,TaBePt2,0.0
18914,V6C5,-0.0
18915,TmFe2,5.8755
18916,Zn2CoIrO6,1.3819
18917,AlVO4,0.0
18918,NaTaGeO5,0.0
18919,LiInP2O7,-0.0
18920,U2W2C3,1.5798
18921,TmS,0.0
18922,MnGaNi2,4.2442
18923,CrCo2Bi,4.9527
18924,IO2,0.0
18925,TaBe2Rh,0.0
18926,LiBeCo2,2.4341
18927,Tc3Pt,0.0
18928,NdCuO2,0.0
18929,Li4PbO4,0.0
18930,Ba4ZnPt,-0.0
18931,ErSnPd2,0.0
18932,Ho3ScO6,0.0
18933,ZnCo2Ge,0.0
18934,BeMo4W,0.0
18935,ScBeCr2,0.0
18936,NdNi,0.0
18937,SrS2,0.0
18938,PaAgTe2,0.1503
18939,Sc2S3,-0.0
18940,PmHgRh2,-0.0
18941,KBaP,0.0
18942,Y2BeSn,0.0
18943,Li2GaAg,-0.0
18944,MgAlPO5,0.0
18945,Ba2CdSb,0.0
18946,LiBe2Ga,0.0
18947,CaB2(H2O3)2,-0.0
18948,LiScHg2,0.0
18949,NaFeO2,1.0
18950,DyCoC2,0.0
18951,NaYBe2,0.0
18952,LiBeSb2,0.0
18953,CeSb,0.7815
18954,PrHg,0.0015
18955,Nb5Si3,-0.0
18956,Hf2OsRh,-0.0
18957,Ho2Co2P7,3.4658
18958,DyYCu2,-0.0
18959,Nb2Tl2O7,0.0
18960,BaNbCd,4.5680000000000005
18961,Ce2InNi2,-0.0
18962,Ca2PdWO6,0.0
18963,VGaFe2,-0.0
18964,Ba4YGe,1.8339
18965,NaBeCr2,-0.0
18966,TiCoSb,0.0
18967,Pd2Cl2O,-0.0
18968,LuCo2Sn,1.0285
18969,Na3Co,1.5458
18970,MgTe2,-0.0
18971,TiCdF6,-0.0
18972,Nb(SCl)2,0.0
18973,HgN,-0.0
18974,VB2,-0.0
18975,ZnInRh2,0.0
18976,BeZnP,0.0
18977,Ti3Sn,1.3319999999999999
18978,Y2HgRu,-0.0
18979,HfTe2,0.0
18980,Eu(ZnAs)2,0.0
18981,InBi2S4Cl,0.0
18982,Ba2YMn,3.556
18983,BeAu,-0.0
18984,NaDyTl2,0.0
18985,Na8SnSb4,-0.0
18986,Ce2SbO2,1.0202
18987,Be2CoPt,-0.0
18988,HfScAu2,2.9619
18989,RbCuO2,0.0
18990,LuGa5Co,-0.0
18991,IrCl3,0.0
18992,NaCaVO4,-0.0
18993,K4Zr5O2,0.0
18994,Li4H3ClO3,-0.0
18995,NbB2,0.0
18996,Ba4NbCu,4.0592
18997,Na3DyCl6,-0.0
18998,Na2LiGaAs2,0.0
18999,BaScSb2,-0.0
19000,CrInCo2,3.1603
19001,Dy(CuGe)2,-0.0
19002,VInO4,-0.0
19003,MgSiO3,0.0
19004,BaCe,0.0
19005,Mg3Os,-0.0
19006,K3AsS4,-0.0
19007,Ba4InRe,0.0
19008,Ti2PtW,0.0
19009,Ho4NiB4,-0.0
19010,Sr(AlCl4)2,0.0
19011,H3ClO,-0.0
19012,BaMgHg2,0.0
19013,VRe2O9,1.9671
19014,Li3Sb(PO4)2,0.0
19015,Li2Ti3CoO8,3.0
19016,SmSi2,-0.0
19017,RbTiCl3,2.4719
19018,Li2CePb,1.0525
19019,Yb(GePd)2,0.0
19020,Sr2BeSn,-0.0
19021,Rb2Cd5As4,-0.0
19022,Na4Al3Ge3BrO2,0.0
19023,Ca2TiSbO6,0.0
19024,FeRe,-0.0
19025,B4C,0.0
19026,FeAs,1.923
19027,BeCoP,0.0
19028,BaZr4Ge,0.0
19029,AlNi3,-0.0
19030,ScBiPd2,0.0
19031,Nd2MgGe2,0.0
19032,LaInCu2,-0.0
19033,NaYSe2,0.0
19034,KRhO3,1.7837
19035,Sr2LiPt,0.0
19036,MgNbAs,2.7232
19037,BaTiS3,-0.0
19038,VH2,0.0
19039,SmCl2,0.0
19040,K4HgP2,0.0
19041,LiBi(BO3)2,-0.0
19042,KBaBi,0.0
19043,MnNbGe,3.7113
19044,Th2AuF,0.0
19045,BaReBr2,4.9924
19046,InAsF6,0.0
19047,Sm3Sc,0.0
19048,Sr2MnClO3,7.9998
19049,TiBe,-0.0
19050,CaMgPb,0.0
19051,BaSiC,0.0
19052,SmYAl2,0.0
19053,VFe2Si,0.8038
19054,Ho6Bi2Rh,-0.0
19055,Al3V,0.0
19056,Ba4SnP,-0.0
19057,Sc2TlC,-0.0
19058,SrSi,-0.0
19059,Li3V2(O2F)2,5.994
19060,BaSnO3,-0.0
19061,EuCu,-0.0
19062,LuSnAu,0.0
19063,Sm(DyS2)2,0.0
19064,Co2Mo3O8,0.6227
19065,TmMgHg2,0.0
19066,YNi2,-0.0
19067,CuH,-0.0
19068,ZnNiF6,-0.0
19069,LiCu2F6,6.0
19070,Th(GePd)2,0.0
19071,FeCu2GeS4,3.8738
19072,MgVRu2,0.0
19073,Tm3(GePd)4,-0.0
19074,LiHoO3,1.9993
19075,NaBe2Pt,-0.0
19076,FePb2(CN)6,-0.0
19077,AlSnRu2,0.0
19078,TaBeP2,0.0
19079,YbErPd2,0.0
19080,NbZnRh2,0.0
19081,LiY2Ag,0.0
19082,Dy(SiNi)2,0.0
19083,PrO2,0.9997
19084,V3Pb,-0.0
19085,BeSb2Pt,-0.0
19086,GaAgS2,0.0
19087,Li2InGa,-0.0
19088,TlPd5Se,-0.0
19089,ScBeIn4,0.0
19090,Ag3N,-0.0
19091,Li3As,0.0
19092,ThCo5,-0.0
19093,PuSi2,5.3884
19094,LaBeRh,-0.0
19095,K2Ag2SnSe4,0.0
19096,TbBi2ClO4,0.0
19097,Ta4AlC3,0.0
19098,AsH3,1.2725
19099,Sr2In2O5,-0.0
19100,TmC2,0.0
19101,CrB,-0.0
19102,SmTm3,-0.0
19103,ScAgO3,0.0
19104,Be3Al2(Si3O4)2,-0.0
19105,KCeS2,0.9899
19106,Ca2H3Br,-0.0
19107,MgGaRh2,0.0
19108,PuGe3,4.9378
19109,NaSr2AlP3,0.0
19110,Mg3Zr,0.0
19111,BaYbSi4N7,-0.0
19112,BeMoOs2,0.0
19113,ZnCrF5,6.0
19114,Rb3Pb,0.9117
19115,Ba3FeN3,4.0106
19116,PH6N3O,-0.0
19117,CoCuO2,-0.0
19118,NiAgF3,1.9843
19119,Yb2InHg,0.0
19120,Tc2N,-0.0
19121,K2B2S7,0.0
19122,NaFe(SeO4)2,4.9868
19123,Ce(AgGe)2,0.8215
19124,Li6NiOF6,1.3467
19125,NaCuTe,0.0
19126,Fe2CoGe,4.9061
19127,Ba4CaTa,3.6227
19128,Nd5(FeB3)2,0.4481
19129,SrMnBe,3.091
19130,SmTmO3,0.0
19131,TbPt3,0.0
19132,LiIn2Pt,-0.0
19133,TeW2SeS2,0.0003
19134,Ho2MnOs,3.4364
19135,Be2TeRh,-0.0
19136,CaBePt2,-0.0
19137,Ca(GeAu)2,0.0
19138,Hf2ReRh,0.0
19139,Ba4LaGe,2.3751
19140,Ho5Pb3,-0.0
19141,Rb3Na,0.0
19142,TlPd3,0.0
19143,LiCo2CuO6,1.919
19144,Ca2Ti3O8,0.0
19145,Ca(SbO2)2,-0.0
19146,NaPdO2,0.8113
19147,ThSb,-0.0
19148,AgN3,0.0
19149,MoWS4,-0.0
19150,K4CO4,0.0
19151,Be2GaRu,-0.0
19152,NaCd3,0.0
19153,KCoO2,4.551
19154,Sr2BeGe,0.0
19155,BaLi4Cr,0.2985
19156,Mg2Cu,-0.0
19157,CrNiO4,3.8578
19158,TbB2,0.0
19159,CdPbF6,-0.0
19160,Li3Ti2Mn3,3.9874
19161,NaNbN2,0.0
19162,LiCoS2,-0.0
19163,Mg2V2O5,7.9995
19164,BeCdBi2,0.0
19165,Ge2Os,0.0
19166,Tb(GeRh)2,-0.0
19167,Mn2BeCo,0.2707
19168,Th(SiAu)2,-0.0
19169,LiFeP,0.0
19170,LiZn2Ir,-0.0
19171,P3Ru,0.0
19172,AlVPt,0.0
19173,MgTi(GeO3)2,-0.0
19174,HfI4,-0.0
19175,ZrPtPb,-0.0
19176,Li2YbSi,0.0
19177,Ca(YS2)2,0.0
19178,TaBeCl,0.0
19179,Hg3AsS4Cl,-0.0
19180,HoInAu,-0.0
19181,BeGa4Se,0.0
19182,K2RbSb,0.0
19183,FeRh,4.1614
19184,LiCrFeO4,8.4627
19185,ZrNi2,-0.0
19186,Pm2MgSi,-0.0
19187,Ni4N,5.0034
19188,CeInAu2,0.6387
19189,Ba4PtCl,-0.0
19190,BaZn2,-0.0
19191,FeH3,0.5941
19192,BiSb2Os,-0.0
19193,YBe2Tl,0.0
19194,ScBe2Pb,-0.0
19195,HgPt,-0.0
19196,CIF7,-0.0
19197,BeMoP2,0.0
19198,Si2TcOs,0.0
19199,PrIn,-0.0
19200,MgRhF6,0.9914
19201,Ti4P3,-0.0
19202,Li2SnO3,-0.0
19203,CuNi3O4,3.4238
19204,Sr3WO6,0.0
19205,LiP2WO8,0.9985
19206,MnV,0.0
19207,Na2CaP2O7,0.0
19208,Er3TaO7,0.0
19209,Nd2Ni6Sn,0.0
19210,Sr2Co(BrO)2,2.1283
19211,BeAsBr,0.0
19212,Ba2CrTe,4.9174
19213,NaNb3,0.0
19214,MgBe2Os,-0.0
19215,LiMn(PO3)3,5.0
19216,LiTm2Ru,-0.0
19217,KYb(CO3)2,1.8758
19218,K2PuO4,2.0
19219,Na2BeIr,-0.0
19220,CoCu2GeS4,2.7296
19221,BeCdW,-0.0
19222,Ti2SnC,-0.0
19223,Ti3Te4,0.2554
19224,MgZn3,-0.0
19225,Ba2Pd(OF)2,-0.0
19226,BeCr2Ge,-0.0
19227,MnBeSb2,0.7879999999999999
19228,Na2Zn2Se3,-0.0
19229,MgMnSiO5,5.9985
19230,ZrBe2Nb,0.0
19231,PrAs,-0.0
19232,RbMnBi,9.0724
19233,NaSmSe2,-0.0
19234,ScCo,0.0
19235,NaPr2RuO6,5.9856
19236,Li4Fe5,9.9999
19237,Hf3Pb,-0.0
19238,NdTe3,0.0
19239,YGa3,0.0
19240,Pr2CrS4,3.1045
19241,FePd3,4.1687
19242,BeNbZn2,-0.0
19243,TmBeO3,0.7966
19244,Na2AlPCO7,-0.0
19245,Zn2CuIr,-0.0
19246,HfSiTe,-0.0
19247,Tb4Mg3Co2,0.0
19248,CaSmZn2,-0.0
19249,Ta3SBr7,0.0
19250,SrTlO3,0.0
19251,Hf(BeSb)2,0.0
19252,Nb2Co3Si,0.0
19253,Na8PO3,0.9829
19254,BiTeO4,0.0
19255,NaYIn2,-0.0
19256,CaMg(SiO3)2,0.0
19257,Li2V2CoO6,2.0018
19258,V3AsC,0.0
19259,TiAlRu2,0.0
19260,Sm2AgSn,0.0
19261,BeNi2W,0.0
19262,Ca2V2O5,7.186
19263,Tm(SiNi)2,0.0
19264,TcAsPt2,-0.0
19265,Rb2PtS2,0.0
19266,Zr2AlC,0.0
19267,Sb2Te3,0.0
19268,YbOs3,0.0
19269,DyTiClO3,-0.0
19270,Rb2PbCl6,0.0
19271,V2O3F2,3.9999
19272,BaSiF6,-0.0
19273,SmFeP,0.0
19274,TbSmO3,0.0
19275,YSbO3,0.0
19276,LiFeOF,3.6763
19277,Ce2CdSe4,3.8002
19278,Li2SnIr,0.0
19279,Tm(GeRu)2,0.0
19280,DyYZn2,-0.0
19281,LiCo2Ge,0.0
19282,BeZnSi,0.0
19283,Tb(CoB3)2,6.3554
19284,CdGeO3,0.0
19285,Be2SnPb,0.0
19286,TbNbO4,0.0
19287,In2Si2O7,0.0
19288,BeGe4Pt,0.0
19289,Li4V2OF7,5.0
19290,TlCu4S3,-0.0
19291,VCoSn,0.1479
19292,YZrBe,-0.0
19293,BeSnAs,0.0
19294,LaRh3,0.0
19295,Pr6Cd4Pd3,0.0
19296,BaNaPb,0.0
19297,Sr2MgCd,0.0
19298,ScBePt4,-0.0
19299,VP,0.0
19300,Sm3GaC,-0.0
19301,V2CrTc,-0.0
19302,Ba(MgSi)2,0.0
19303,Ti2Co,1.7614
19304,Hg3(SCl)2,-0.0
19305,BeReRh,0.0
19306,Si3Ag,-0.0
19307,HfBe2Fe,0.0
19308,Na2TlPb,0.0
19309,Nd5Si3,0.0
19310,Be2CuPd,-0.0
19311,CoH6(SeO4)2,2.0593
19312,CeB2Ru3,-0.0
19313,Zr2Al,0.0
19314,Ba2TiBr,4.6666
19315,BaSiO3,-0.0
19316,BeZnGe4,-0.0
19317,ZrTiTe4,0.0
19318,TmMgCd2,-0.0
19319,Ba4TaNb,0.0074
19320,Al6Cd4SO2,0.0
19321,BeZnTe,-0.0
19322,Nb3Sn,0.0
19323,GeBr2,-0.0
19324,NaScS2,0.0
19325,Nd(AgGe)2,0.0
19326,LiMnBO3,10.0
19327,Be2CdIr,0.0
19328,Ba4HfP,3.8366
19329,HoTlRh2,0.0
19330,GeIr,0.0
19331,Ba2Bi,0.0
19332,KBeSi,-0.0
19333,TbMg2,0.0
19334,Si2MoAs,0.0
19335,MgPb3,-0.0
19336,EuCdPb,-0.0
19337,TaO3,1.7359
19338,Ba4LiNi,0.0008
19339,SbI3Cl8,-0.0
19340,MnPd2Au,4.3698
19341,Mn3SnC,3.3304
19342,BaTcCl,4.0
19343,Rb2PdF6,0.0
19344,CuO2,-0.0
19345,Be2ReSi,-0.0
19346,HoZnIn,-0.0
19347,Bi4O3F7,0.7721
19348,MgIn2O4,0.0
19349,NaCr2O4,10.0
19350,Tb(CrSi)2,1.1517
19351,LiFe2(PO4)2,5.0023
19352,Ti2CrTe4,2.8021
19353,Ba2SnS,1.5576
19354,VF5,-0.0
19355,LiClO2,-0.0
19356,NaBe2Ru,-0.0
19357,YN,-0.0
19358,Sr(GeRu)2,0.0
19359,MgBe2Bi,0.0
19360,BaZnCl4,-0.0
19361,Sm2Ti2S2O5,0.0
19362,Li5P(S2Cl)2,-0.0
19363,Y2Be2SiO7,0.0
19364,Li7Pb2,-0.0
19365,Mg4BeNi,-0.0
19366,InCu6ClO8,-0.0
19367,HfMgBe2,-0.0
19368,BaHg2,-0.0
19369,GeS2,0.0
19370,SrPS3,0.0
19371,Be2MoCl,0.0
19372,LiVCO4,8.0
19373,Li2PdPb,-0.0
19374,CuP4Se4I,0.0
19375,U3H2,-0.0
19376,GaPS4,0.0
19377,BeGa2Cl,0.0
19378,Ga(HO)3,-0.0
19379,Tl2Sn2S5,0.0
19380,LaAsPd,0.0
19381,Rb2In4O7,0.0
19382,Dy3AlC,-0.0
19383,DyBC,0.0
19384,YAlAg2,0.0
19385,VRu3C,0.0
19386,Na(CO)3,0.0
19387,HfPtPb,0.0
19388,TaBeBr,0.0
19389,BCl(OF2)2,-0.0
19390,Li3V2Fe3,5.0008
19391,BeTeIr,-0.0
19392,BaCr4O8,9.9919
19393,Li2PrO3,0.9907
19394,Y3U2,0.9994
19395,LiTiV3,0.0
19396,Zn2PtRh,0.0
19397,MnBeCl2,3.5906
19398,Mn2BeW,0.0
19399,BeSO4,0.0
19400,Be2CuSe,0.0
19401,Sm2Re2Si2C,0.0
19402,Ba2MnSn,4.6469
19403,Li2Fe(CoO3)2,3.99
19404,CaMg,-0.0
19405,SmHo3,0.0
19406,MnBe2Ni,2.1226
19407,Pd3(PbS)2,-0.0
19408,DySeClO3,0.0
19409,YBe2Ir,0.0
19410,NbAsRh2,0.0
19411,TbAl2,-0.0
19412,VPbO3,1.0
19413,Sr2B5H2O,1.0
19414,SbPO5,0.0
19415,Fe4N,8.8197
19416,NaTl2Sb,0.0
19417,Mg2Al2Se5,-0.0
19418,Dy2Ge2O7,-0.0
19419,Ca(CuO)2,-0.0
19420,LiTl3(MoO4)2,-0.0
19421,TiSCl6O,0.0
19422,SmSbIr,-0.0
19423,BeCuP2,0.0
19424,Hf3ZnN,-0.0
19425,Te3As2,0.0
19426,NdCuTeO,0.0
19427,NiS,-0.0
19428,BeCrRh2,-0.0
19429,SmGaSb2,-0.0
19430,Li4BeOs,-0.0
19431,CdRh2Pb,0.0
19432,Hf2Tl,-0.0
19433,Ho2InAg,0.0
19434,Sr(BeN)2,0.0
19435,LiY2Os,0.0
19436,Mg4BePt,0.0
19437,NiHgO2,-0.0
19438,CeSi2Ir3,0.5099
19439,SmDyZn2,-0.0
19440,SmGa3,-0.0
19441,Ba4VBr,-0.0
19442,Fe3Si,4.867
19443,Zn(CoO2)2,0.0
19444,NaNiO2,0.9995
19445,SmZrF7,-0.0
19446,TiSiRh,0.0
19447,Ni2P2O7,4.0
19448,HfBe2V,-0.0
19449,Ba(FeS2)2,0.1398
19450,SmNi5,0.6601
19451,KRb2ScF6,-0.0
19452,TaMn2Be,2.7739
19453,LaAgO2,-0.0
19454,NaIO4,0.0
19455,SiH3I,-0.0
19456,KRb2ScF6,0.0
19457,BaAl2Si3(NO)4,-0.0
19458,Dy2Te5O3,-0.0
19459,V3Ir,0.0
19460,Sm5Sb3,0.0
19461,WF6,0.0
19462,BaYFe2O5,7.2102
19463,Ba4ZnSb,0.0
19464,Sr2ZrBe,0.0
19465,ZnFeO3,8.7168
19466,CeMg,0.0
19467,LiCaNiF6,2.0
19468,Ba4Na(BN2)3,-0.0
19469,NdSi2Ni,-0.0
19470,MnBe2Nb,2.5973
19471,ErInNi4,-0.0
19472,Li4FeO3,8.0
19473,CoCu2SnSe4,2.4575
19474,Nb(SeCl)2,0.0
19475,Li2CoGeO4,6.0
19476,Bi2TeI,0.0
19477,As2Ru,0.0
19478,Pr2C3,0.0
19479,BaMnF4,10.0
19480,Ba2LiHf,-0.0
19481,LuIr,0.0
19482,Li2MnCuO4,3.6083
19483,Ag2CO3,-0.0
19484,Ga2CoS4,2.9994
19485,CaZnGe,-0.0
19486,BeZn2Cr,0.0
19487,CBrN,0.0
19488,ScGe2,-0.0
19489,Y2Al,-0.0
19490,HfBe2Sn,-0.0
19491,TbB2Ru3,0.0
19492,PaBO3,1.6952
19493,YbTa,-0.0
19494,ZrAl5Ni2,-0.0
19495,Sr3In,0.0
19496,K2BeFe,1.7537
19497,SrSiO3,-0.0
19498,ZrP2,-0.0
19499,Sr3CaIrO6,1.6446
19500,BaCdTe,0.0
19501,ZrPbS3,-0.0
19502,DyP5,0.0
19503,Fe(BMo)2,0.0
19504,U(MnGe)2,0.0
19505,BaMn2Sn,7.8288
19506,Nb2CrAs,0.0008
19507,Dy2Pb2O7,0.0
19508,TlInS2,-0.0
19509,ZrBr3,0.0
19510,BeBi4P,0.0
19511,HfSbRu,-0.0
19512,CaNi2,0.0
19513,BeCuP,-0.0
19514,BeTlBi,-0.0
19515,LiBeAs,0.0
19516,CeCr2Si2C,0.0174
19517,LuCoC2,0.0
19518,Ba4TcOs,3.4760000000000004
19519,BeZnFe2,4.2383
19520,NdFeAsO,0.0
19521,Ta2ZnO6,0.0
19522,KN3,0.0
19523,RbTiS2,0.8826
19524,CaBe2Tc,-0.0
19525,MnBe2In,-0.0
19526,VFe3,4.8889
19527,InP2Pb,-0.0
19528,Lu2TcPd,-0.0
19529,HfInAu2,-0.0
19530,ZnAsAu,0.0
19531,GePbO3,0.0
19532,RbHoSe2,0.0
19533,SnF4,0.0
19534,LiScMo3O8,0.0
19535,MnH4(ClO)2,5.0
19536,MgBe2Se,-0.0
19537,LiBiRh2,-0.0
19538,LiTaOs2,-0.0
19539,Ga(IO3)3,0.0
19540,Ba4FeCu,1.6113
19541,Ba4ZnSe,-0.0
19542,Be2PdCl,-0.0
19543,LiScAs2O7,-0.0
19544,SmPPt,0.0
19545,YbAgSn,-0.0
19546,MnSe,9.9043
19547,Ho2TlAg,0.0
19548,TaTe2,0.0
19549,NaSrP,0.0
19550,Rb2PdBr6,0.0
19551,Li3Fe3(OF)4,2.9787
19552,Ca3Al7Cu2,-0.0
19553,Ba2CaMoO6,0.0
19554,Te3Mo2S,-0.0
19555,Li2V(PO4)2,1.0
19556,Be(ZnPd)2,-0.0
19557,BOs,-0.0
19558,Ce3Tl,2.2053
19559,LuTaO4,0.0
19560,TmRh2,0.0
19561,Zn2GeS4,0.0
19562,Cr2AgBiO8,-0.0
19563,K2BaFe,2.5928
19564,ErI3,0.0
19565,WBr4O,0.0
19566,Li2VCo3O8,0.0
19567,SnBO3,0.0
19568,CdSiP2,0.0
19569,BeTlIn2,0.0
19570,Li3NiO3,3.9759
19571,RbHCO2,-0.0
19572,Nd3NbO7,-0.0
19573,HgO2,-0.0
19574,MnSnO3,9.9977
19575,PrAs3,0.0
19576,GeF2,0.0
19577,C3NClO4,-0.0
19578,ZnCuAu2,0.0
19579,CdSnP2,0.0
19580,BaMg3,-0.0
19581,SrGe3Pd,-0.0
19582,MgBePd2,0.0
19583,Na2VCSO7,6.0
19584,NpAsSe,7.3604
19585,Sc3InB,0.0
19586,Sc(CuSi)2,0.0
19587,Be2VPd,-0.0
19588,BeInIr2,0.0
19589,Tb(MnSi)2,3.4951
19590,Mn2ZnN2,4.7894
19591,Mg2ZnPt,0.0
19592,BeAgMo,0.0
19593,TaZnRu2,-0.0
19594,BaCaTe,-0.0
19595,SeCl,-0.0
19596,BeHg4Pt,-0.0
19597,Nd(NiBi)2,0.0
19598,PuSe,5.671
19599,Ba2Bi3,-0.0
19600,Ba2BiSbO6,-0.0
19601,Er(TiGa2)2,-0.0
19602,MnBe2Ge,0.4429
19603,Be2FeCl,1.9126
19604,NdGa3,-0.0
19605,LiFeRh2,3.5705
19606,Be2ReOs,-0.0
19607,BeRe2Bi,-0.0
19608,Tc2AsPd,0.0002
