,pretty_comp,slme
2503,NaSr4(BN2)3,3.81e-13
2504,NdNbO4,1.27e-13
2505,TlInAs2O7,0.32074785
2506,Ca2PI,13.03286407
2507,Na3VO4,4.73e-21
2508,TbN,23.62926687
2509,Ta(TeCl3)2,29.93226008
2510,K2Sn,0.126878965
2511,KNa2Sb,24.44678767
2512,AlWO4,26.17024503
2513,GaTeI7,13.70124006
2514,TaAlO4,3.089605022
2515,Sn3(PO)4,3.44e-14
2516,Ca2IN,2.88634948
2517,RbCuO,19.65212445
2518,CdPbF6,0.001326715
2519,Pd(PbCl3)2,31.80107454
2520,Pb2ClOF,0.121325559
2521,ScSbPt,20.83289016
2522,LuN,15.77295074
2523,K2GeSe3,7.938462747000001
2524,Rb2Pd3S4,28.95864651
2525,VOF3,14.0310579
2526,DyTlTe2,12.641598
2527,Cd(PtO2)3,12.40458005
2528,Ba(CO)4,0.016067315
2529,K2Sn(AuS2)2,6.600757619
2530,Tl2InGaF6,5.789829018
2531,KCdSb,9.478291386
2532,Er2SeO2,0.105022222
2533,HoPtF7,11.62548927
2534,ZrCl,0.385447589
2535,K2SiAs2,17.69161803
2536,TlS,21.04882023
2537,K4P2PdS8,23.13396628
2538,Sb(IF3)2,33.07844703
2539,Ce(WO4)2,32.29485341
2540,Ca(PIr)2,14.91058012
2541,WSCl4,16.26815804
2542,TlAsS2,14.5660119
2543,CaThBr6,6.274198514
2544,Rb2SiAs2,14.20834084
2545,RbBaTaS4,5.442404354
2546,K2PO4,6.82e-06
2547,Pr3SiAgS7,8.760874252
2548,AlBiO3,0.003530706
2549,Sm2Pt2O7,21.84766729
2550,Ga3BN4,1.110995229
2551,NaLi2AsO4,2.610182843
2552,LiCuO,21.77649305
2553,Zn2Cu(AsO4)2,8.224392878
2554,TlAgI2,13.92872111
2555,LiAlSi,3.449709259
2556,TmP5,14.71764089
2557,SbOF,0.420620361
2558,Tb3PbC,2.387656062
2559,NaNbO3,14.60871742
2560,S3(NCl)2,16.37703959
2561,MoW3(SeS3)2,25.6262363
2562,Na6Ge2Se7,9.745321423
2563,KIO3,2.54e-17
2564,CrCdO4,13.25799933
2565,UCO5,12.98993312
2566,NaCuO2,16.67618676
2567,SnSe2,16.99955911
2568,MoWSeS3,23.40105388
2569,KNbS2,21.91616714
2570,K4Na2TeO6,0.002879358
2571,LiSiBO4,8.777678741
2572,YWF5,25.84584741
2573,SiS2,0.067270884
2574,KBH4,0.429513688
2575,YSeCl,8.310198349
2576,LiSiPCO7,19.98479409
2577,TcH4NO4,0.208074209
2578,Pr2TeO2,3.789083279
2579,WSeS,31.67976301
2580,K6Fe2O5,5.352475205
2581,SmTlO3,26.08407518
2582,Na5LiN2,0.72707835
2583,K5CuAs2,29.81243229
2584,TiBi2O5,6.294567197
2585,Ba2CaMoO6,7.04404064
2586,SmH3,10.30706901
2587,RbNO3,1.6399999999999998e-08
2588,ErBiPt,5.841769454
2589,Ho2TeO2,19.97979633
2590,LiHF2,26.31423534
2591,NaErS2,0.003432772
2592,AuClO,29.40120593
2593,SrCdO2,12.53937155
2594,NaAlSe2,2.73e-11
2595,CdSnP2,33.58910881
2596,KMgP,3.568641215
2597,Al2HgS4,3.047595142
2598,SrLi2Ta2O7,11.41578561
2599,Na2CS3,10.5426585
2600,LiZnPS4,0.89504292
2601,AcGaTe2,20.28012122
2602,MnPtF6,4.349373518
2603,AuCN,10.38885015
2604,YI3,3.967981833
2605,Ca(SbO3)2,22.35943633
2606,LuNbO4,0.0006407930000000001
2607,SrS,0.002524453
2608,Sn(WO4)2,6.57e-06
2609,UN2,27.2490838
2610,Nd3CuSiSe7,19.84555915
2611,ScCoTe,20.51539228
2612,KPt2S3,27.73254034
2613,LiBO2,3.724231343
2614,RuO4,9.116385536000001
2615,Ba2CaTeO6,2.93e-11
2616,CdPdF6,24.65161727
2617,Cu2WS4,19.15706638
2618,CaWF6,1.299279393
2619,OsO4,0.8986888940000001
2620,HoBi2ClO4,2.255130416
2621,Li2CO3,27.96194280000001
2622,ErMoClO4,0.255596858
2623,NdBr3,0.108569501
2624,Yb2Nd2O5,15.14030248
2625,TaNO,2.54766322
2626,Ca2Sb,5.841769454
2627,GaTeCl,3.672338357
2628,GaN,3.5419755810000004
2629,Sr3AsN,33.64380253
2630,AlVO4,2.589713892
2631,SmTlO2,14.65568023
2632,PmN,24.35506549
2633,K2O,0.030187972
2634,Cu3N,2.929264219
2635,NaClO2,0.026325448
2636,ZnCu2GeS4,32.10449642
2637,FeSn2(CN)6,0.08833519599999999
2638,KBa4Sb3O,30.44461809
2639,Li5NCl2,6.24015526
2640,KLi2(HO)3,22.81278165
2641,BaO,1.648609468
2642,S5N6,19.0167272
2643,TiHgO3,18.15229
2644,ReTeS,13.39904728
2645,TiZnN2,4.521960582
2646,ScAuO2,2.725816024
2647,Li4CO4,16.72848014
2648,Li2MnSiO5,0.038339769
2649,LiDyS2,30.73819907
2650,ErTlO2,20.12010658
2651,HgMoO4,1.7544895390000002
2652,Sr3P2,28.4223318
2653,KLiICl,28.78739248
2654,AgBiO2,4.749674566
2655,As8S9,16.44979312
2656,AlTlI4,4.96e-13
2657,InN,18.93911164
2658,AgSbS2,22.22155197
2659,BC2N,2.202504742
2660,Sr2ZrO4,0.000351888
2661,SrLiAlF6,2.921369419
2662,Li4CO4,19.31139002
2663,Nd2HgO4,2.181000836
2664,CaCuAs,1.994109304
2665,Hg(IO3)2,2.97e-07
2666,Ba(TeO3)2,10.24090911
2667,H8Pd(NCl3)2,27.14232038
2668,Fe(SiP)4,24.57605233
2669,Er3InN,1.754866115
2670,Ag2HgI4,20.36999697
2671,TlSbF6,0.021494523
2672,InAgTe2,31.69196141
2673,Dy2PbS4,3.907078872
2674,Mg(AlS2)2,3.119240856
2675,Ca(BC)2,14.5893501
2676,PrH2,6.369141777
2677,Na2CrO4,3.770984621
2678,CdSbS2Cl,11.29026049
2679,KSmS2,0.220840125
2680,NbV3,33.8304878
2681,NaTmS2,0.008457373
2682,KAg2AsO4,11.27565623
2683,CdCN2,0.033910706
2684,Si4P4Ru,19.3149996
2685,Rb2GeSe3,13.64166161
2686,NaHoSe2,0.321677531
2687,In2HgTe4,33.9357672
2688,V2O5,19.29934822
2689,Al5CuS8,25.62481407
2690,TbBi2BrO4,2.911749304
2691,NbCu3S4,22.34923946
2692,TmCuSe2,13.56441137
2693,CaZnSe2,3.785618231
2694,Xe(OF)2,5.938086146
2695,Te4Mo(WS)2,5.841769454
2696,Al2Te5,21.93571274
2697,MgC2,1.43152836
2698,ZnSiAs2,25.19983378
2699,TaCl4,28.50845562
2700,BiF5,10.96418082
2701,K2PdF6,24.85113004
2702,MgPdF6,25.35742308
2703,LiSnCl3,21.247136
2704,K2CuSb,25.72536972
