,pretty_comp,et_c12
2959,Mg2As2O7,72.9
2960,Al2CoIr,164.9
2961,CeMg3,28.4
2962,BaCuSeF,30.9
2963,K2BaSe,1.4
2964,AlPt3,180.8
2965,Ba2CuClO2,40.3
2966,Hg3(ClO)2,46.1
2967,MnBe2Cl,36.3
2968,Li(NiO2)2,121.3
2969,SmGeRu,58.2
2970,BaNa2Mn,11.7
2971,BaCaCr,16.5
2972,Ba4BiP,21.6
2973,NbTlBr4O,9.8
2974,TbRh,97.9
2975,ZrSiS,71.2
2976,RuAu3,141.5
2977,PuIn,41.3
2978,YCo5,118.1
2979,MnSnIr,131.4
2980,ErAs,23.9
2981,Li2FeNiO4,104.0
2982,LiBiF4,54.8
2983,DyCo2,118.7
2984,Sr4CaMn2(SO3)2,68.5
2985,BaNaHg,15.9
2986,Mn3NiO8,64.5
2987,Hg2BrN,47.1
2988,TaN,144.9
2989,NiTeO4,62.6
2990,Sr2BeBi,49.9
2991,Rb3Dy,5.7
2992,Ba4HfSb,16.7
2993,Bi2SeO2,46.5
2994,Be2Zn,98.6
2995,MnN,134.6
2996,YbCrO4,30.0
2997,PrCd2,38.1
2998,Rb4I2O,6.3
2999,HfSiSe,66.6
3000,HoErZn2,52.9
3001,LiMnPH2O5,22.7
3002,FeAg2SnS4,51.2
3003,TiCo3,177.1
3004,ScSe,24.4
3005,BaOsPd2,134.3
3006,K2MnBe,6.0
3007,BaZrBr,22.0
3008,ErMgZn2,48.8
3009,HfGePt,128.5
3010,Ba3Nb2CoO9,95.1
3011,CaS,22.6
3012,SiTe2Os,69.9
3013,SbCl4F,5.4
3014,TcF6,0.0
3015,Al2B2Ru3,187.8
3016,LuBi2IO4,85.6
3017,TbN,77.7
3018,CrTe,28.3
3019,Te2Mo3WSe6,26.6
3020,NaLiSe,16.3
3021,K5As4,13.3
3022,BaAgBi,71.0
3023,K2HgO2,20.3
3024,BeCr2Ge,187.1
3025,Pb2ClOF,23.1
3026,Te2Ru,47.3
3027,Be2TcSb,162.7
3028,SmCuSeO,52.7
3029,BiClO,69.4
3030,SmSe,20.4
3031,KGeCl3,2.9
3032,VOsCl,146.0
3033,MgAsOs2,176.1
3034,Rb3Os,11.5
3035,ZrBeFe4,129.1
3036,NaYSe2,24.2
3037,NaYbSe2,23.7
3038,Rb2GeS3,5.1
3039,ScZnPd2,128.7
3040,HfFeP,144.0
3041,NdMg3,29.2
3042,SmPtF7,27.7
3043,GaNi,141.5
3044,FeCo2Ge,173.0
3045,CrB,183.5
3046,SnIrSe2,127.5
3047,MoWSe4,23.5
3048,Ni3N,152.6
3049,LiTaO3,56.8
3050,AuS,60.9
3051,Ho2TeO2,72.6
3052,NaInO2,73.1
3053,Yb(GeRu)2,80.9
3054,RbNdO2,51.6
3055,TmAu,77.9
3056,CaCl2,34.0
3057,VGeRu2,213.6
3058,V2AsAu,138.2
3059,Tb2Ti2S2O5,88.8
3060,MnGePd,106.8
3061,CdO,96.9
3062,HoSiIr,85.7
3063,Ti3AlN,145.4
3064,Rb2PtF6,22.5
3065,MnBe2In,150.9
3066,CaSbAu,81.1
3067,SNF,18.4
3068,Sm(HO)3,47.1
3069,DyAlAg2,77.5
3070,LuGa,40.2
3071,HoInCu2,70.1
3072,BeV2Ge,215.5
3073,Al5CuSe8,59.9
3074,LiUAsO6,29.7
3075,PHF2,8.2
3076,BrCl,6.0
3077,Bi(BO2)3,63.9
3078,TlHg,28.8
3079,Fe4P,42.6
3080,CaCdGe,28.0
3081,Sr2MnClO3,69.8
3082,CeMg2Ag,37.0
3083,RbH,3.9
3084,TiZn(BiO3)2,89.2
3085,BaTe,8.2
3086,KSc2Be,17.8
3087,Na4Mo(NO)2,30.7
3088,YbF3,72.1
3089,CaTiO2,58.2
3090,DyNi2,102.7
3091,CeSi2,64.1
3092,Be4TeO7,133.8
3093,NaBe2Cr,71.4
3094,Nd3SnN,3.9
3095,RbCd(NO2)3,26.8
3096,InGaO3,146.4
3097,TlHgF3,19.3
3098,BaOsCl2,37.9
3099,DyMgIn,28.4
3100,MgH2,15.7
3101,Dy3Y,32.7
3102,SrPd2,71.5
3103,HgRhF6,26.6
3104,MnIr,102.9
3105,Te2Mo2WS4,37.3
3106,TeAsOs,105.5
3107,SmI3,10.6
3108,ZrV2,131.8
3109,RhF3,34.4
3110,K5Au(IO)2,13.4
3111,XeIF7,12.7
3112,Mg(BH4)2,24.2
3113,BeFeTe2,98.9
3114,Dy2OsPd,93.6
3115,CrGaTe,43.8
3116,Tm(FeGe)2,95.5
3117,FeBiAsO,87.1
3118,CoNi,227.2
3119,AlCrCu2,131.9
3120,KInTe2,13.4
3121,BaCd,16.7
3122,Nd3Tl,35.8
3123,LiBH2,9.2
3124,Mn2BeV,230.1
3125,BeNiMo,142.3
3126,YAs,24.2
3127,Zn(CrS2)2,62.2
3128,Ba2YCu,19.8
3129,Sr(NiGe)2,31.9
3130,PaTe2Au,84.4
3131,V2TcRu,173.7
3132,TiGeRu2,146.4
3133,BeTc2Hg,87.6
3134,CaV2O5,47.9
3135,Zn(GaTe2)2,23.3
3136,SmDy3,32.0
3137,Au2S,72.1
3138,MgBe2Co,191.6
3139,Nd(CoSi)2,80.5
3140,Sm3Pd,58.2
3141,Nb6C5,128.5
3142,TlAgTe,37.3
3143,Rb3SbSe4,8.3
3144,MgSe,35.1
3145,LiScAs2O7,49.5
3146,LiFe2F6,109.9
3147,SrC2,41.3
3148,Ca2BrN,37.3
3149,Ba5Ta2Cl2O9,36.7
3150,Er(HO)3,53.4
3151,BeSiRh,205.5
3152,LiTmO2,78.6
3153,Ag2H3IO6,82.2
3154,MnSbO4,40.9
3155,Li2SiO3,46.4
3156,Yb(ZnP)2,40.5
3157,Li3V(BO3)2,52.0
3158,TiGeTe6,11.3
3159,DyCoSi,90.4
3160,GaAg2,70.5
3161,SrCrO3,133.3
3162,TaCo3,189.7
3163,ScSnPt2,144.3
3164,Li2PtAu,106.7
3165,MgS,51.0
3166,NaAgF4,29.2
3167,Sr4Sb2O,21.3
3168,Ta(BeIr)2,150.0
3169,Ba4BiBr,17.1
3170,Li5ReN4,40.3
3171,NdCoO3,133.7
3172,Be2InTe,35.1
3173,NdB2Rh3,104.8
3174,GaRh,155.4
3175,Hg3(SCl)2,27.6
3176,CrWO4,177.7
3177,AlVO3,133.3
3178,Ba2TlSn2O7,73.8
3179,BaSbPt,73.9
3180,SmMnSi,42.9
3181,Y(SiIr)2,134.4
3182,VF2,169.7
3183,YbB6,9.6
3184,Mn4Al,49.6
3185,Yb(MnAs)2,69.2
3186,YbCl2,39.3
3187,ZrBe2Te,50.6
3188,NiSnRh2,185.2
3189,KNaTe,12.7
3190,KBaGe,18.0
3191,ScCr2AgH4,20.8
3192,Al3Ni5,150.6
3193,VZnF4,27.2
3194,U3C,174.1
3195,Y(SiPd)2,70.6
3196,BaClF,27.5
3197,Li4MoO5,40.7
3198,BeZnFe4,110.3
3199,Ho2Fe2Si2C,77.3
3200,CaGaSnH,33.9
3201,KLiZnS2,10.0
3202,BaMnGe,15.2
3203,PrAgSn,60.1
3204,NbSb2,54.5
3205,Li2PtPb,75.1
3206,TiCl3,14.4
3207,CaCO3,65.7
3208,Sr2HN,26.6
3209,BS2N2OF7,5.9
3210,LuSbPt,78.1
3211,RbNO3,17.1
3212,TiO,84.7
3213,Cd2GaAgS4,43.5
3214,Ba2Ti3O8,78.7
3215,CaZrBe,30.0
3216,Li2VO2F,78.5
3217,SrCaO2,65.7
3218,Li6Fe(SiO4)2,35.3
3219,Mg3ZnC,33.5
3220,NpAs,72.7
3221,MoP2,85.3
3222,Ba4InCl,20.3
3223,DyP,26.7
3224,BeCu2P,125.1
3225,Ca2AgSbO6,61.5
3226,TlBiP2S7,16.4
3227,NaMgF3,34.8
3228,CuAs,95.2
3229,SBr,4.8
3230,TmAlSi,63.9
3231,KBaHf,5.9
3232,TiAgHg2,76.2
3233,BeCrGe,60.8
3234,Be2CdRu,101.2
3235,Be2VRu,139.9
3236,LiTbO2,65.5
3237,TmNp3,60.8
3238,LiC,8.4
3239,Cr3Ge,133.9
3240,PbBrCl,30.7
3241,YTaBe2,124.5
3242,Sc3BPb,28.3
3243,MnCoO3,231.2
3244,ScBeW2,151.5
3245,NaLiO3,30.2
3246,ErGa2,59.9
3247,BeFe4Si,121.4
3248,MnNbSi,126.4
3249,HfBeTc,95.4
3250,Sm3Sc,33.1
3251,TiBeW,172.9
3252,Th(FeSi)2,127.0
3253,LiCoO2,107.5
3254,KNaNdNbO5,40.3
3255,Sm2TlHg,55.5
3256,P2Ir,80.9
3257,Ca(AgGe)2,35.4
3258,Ca(FeN)2,54.8
3259,SnH8(NF3)2,40.0
3260,N2O,9.8
3261,NaCuTe,12.7
3262,KNaO3,6.3
3263,ThTe,45.5
3264,K2NiAs2,16.5
3265,ThH2,110.8
3266,BaAg2GeS4,57.7
3267,MnP2,111.1
3268,Co3B,203.9
3269,LiNdSn,24.7
3270,Lu3AlN,46.8
3271,Ca(VN)2,26.5
3272,CS2,3.9
3273,SnIr,130.2
3274,ErBi,15.7
3275,ZrCl3,24.7
3276,PrAl3Ni2,60.6
3277,Sm2O3,124.8
3278,SnBrF,43.0
3279,USi2,142.6
3280,HoHSe,51.1
3281,Li2PbAu,46.6
3282,HoBi2BrO4,90.4
3283,TiCl2,26.6
3284,Ca2BeFe,11.3
3285,Lu2AlZn,56.9
3286,CaHfO3,72.3
3287,Nd2SeO2,79.0
3288,AgPbBrO,43.6
3289,CaNiF6,13.3
3290,GeI2,18.3
3291,ZnSnF4,33.3
3292,MnB2,197.3
3293,NaSnN,34.8
3294,NdO2,155.1
3295,Mg2BeCl,55.4
3296,Ba4YSn,12.2
3297,MnInNi2,148.5
3298,Zr2Be2Ga,115.0
3299,Pb(CO2)2,28.6
3300,Sr(CuO)2,38.0
3301,YPPt,151.4
3302,TiZnIr2,191.6
3303,SrSn(BO3)2,86.2
3304,NaBeH3,42.2
3305,Pr3InC,5.7
3306,UPb3,51.3
3307,KNaThF6,39.2
3308,Ca2CrSbO6,101.3
3309,ThAs,60.8
3310,Te2Mo3W(Se2S)2,32.0
3311,ErCoC,55.9
3312,Ba(CdSb)2,24.6
3313,NaAcTe2,12.0
3314,ScAlAu2,112.8
3315,Al2Au,86.7
3316,AlAuO2,97.2
3317,Rb2NaErF6,19.5
3318,BaDy2PdO5,120.0
3319,PrTlSe2,21.7
3320,AcF3,128.8
3321,Co2Sn,148.0
3322,U(CuSi)2,64.5
3323,MnBePd2,182.4
3324,CaSnF4,64.0
3325,ThCN,115.2
3326,Mn2CoSi,239.6
3327,CeTe,8.4
3328,BaAl2,21.2
3329,Ta2N,153.2
3330,NbFe3,236.1
3331,Y2Cr2C3,119.8
3332,YAgO2,59.8
3333,Eu(HO)3,58.9
3334,HoC2,91.4
3335,Be2PW,164.1
3336,YbBiPd,41.0
3337,GaCo2Ni,197.5
3338,Al4CN3O,76.8
3339,MnAl,147.1
3340,PdO2,140.9
3341,Sm2AlNO3,98.4
3342,BeCoPb2,72.1
3343,Sc2AgRu,98.0
3344,RbNdS2,24.1
3345,Na2HgO2,19.2
3346,Ba(BiO2)4,48.0
3347,K2LiAlP2,8.5
3348,NaHF2,20.7
3349,Ca(MnGe)2,58.1
3350,BaHfBr,18.3
3351,K2NaInAs2,10.7
3352,SmFeSi,62.2
3353,MgBe2Os,67.3
3354,Ag3AuS2,62.8
3355,KClO2,23.5
3356,GaTeI7,5.5
3357,HgF2,73.6
3358,Na3SbO4,50.4
3359,MnBeFe2,158.2
3360,Hg2Pt,40.2
3361,Mg3B(HO2)3,71.1
3362,Na2SO3,22.5
3363,Ba4PdW,18.5
3364,Li2FeBr4,15.3
3365,Hg2Rh,33.0
3366,RbBiF3,38.8
3367,Be2TeRh2,72.2
3368,TbScGe,53.8
3369,Yb(HO)3,51.7
3370,BaNa2Ge,16.3
3371,CuO,136.2
3372,Mn3Pt,178.3
3373,BeCrPd,103.1
3374,U3Te4,32.8
3375,BeTl2Ga,47.9
3376,Ba(MgBi)2,19.4
3377,BaZrF6,52.9
3378,K3Al2As3,11.2
3379,CaBeNb2,60.5
3380,AlAu,109.9
3381,CuBiSCl2,33.4
3382,SmTe,36.4
3383,USbRh,91.4
3384,NaVCdO4,17.9
3385,BaYSc2,2.6
3386,ZnWO4,28.0
3387,ScSnPd2,121.3
3388,YPd3,107.2
3389,Ta2BeOs,160.9
3390,Li4Mn(PO4)2,32.3
3391,BaNd2PdO5,102.4
3392,Rb4NO,26.9
3393,Nd2Cd2O5,170.8
3394,CeO2,100.1
3395,SiSnO3,171.3
3396,Sc2MnAs,113.9
3397,PrFe2,103.9
3398,Ba2YZn,19.1
3399,Be2CdOs,189.6
3400,Na2BePt,73.8
3401,Li4CO4,59.2
3402,ThSnPt,75.6
3403,CrCl2,14.0
3404,Ta2CdBi,136.0
3405,Ti3N,176.5
3406,Pb2SO5,38.3
3407,MnPSe3,31.5
3408,Sr(MnGe)2,38.3
3409,AlTlI4,7.4
3410,TiGaFeCo,137.1
3411,MgZnRh2,120.6
3412,Rb2NaCoF6,30.2
3413,NiS2,11.8
3414,Cu2SnTe3,42.2
3415,DySI,18.8
3416,BeMoSe2,9.8
3417,TbNbO4,77.9
3418,H3BrO,10.9
3419,TaNO,188.8
3420,Li4PbO4,39.9
3421,ScAsW,126.1
3422,Be2CoTc,246.1
3423,CaAsAu,87.1
3424,Tm(SiRh)2,120.7
3425,TaInO4,146.9
3426,RbMgF3,45.5
3427,Tm2AgHg,65.1
3428,BePRh,140.5
3429,Yb2SeO2,96.8
3430,NbS2,26.3
3431,MnSbRu2,153.6
3432,Ba4ScCd,9.3
3433,Sb2Ru,72.1
3434,Ti2Co,113.2
3435,Ho3Pd2,93.1
3436,NaGaH4,8.0
3437,Np3Al,71.5
3438,NaAuC2,15.3
3439,CrPbO3,155.7
3440,Mg2SnN2,79.7
3441,MoO2,63.2
3442,ScAlNi2,102.6
3443,NdSi2,73.6
3444,Ti2BeCo,169.9
3445,RbScO2,63.7
3446,AlFeF5,56.0
3447,Ce2ZnHg,61.8
3448,Ba2YZr,28.1
3449,Cd2Bi6O,36.5
3450,MgMnGe,72.7
3451,TlGaSe2,20.5
3452,NbO,172.8
3453,MnAlNi2,172.8
3454,TmAg(PSe3)2,30.6
3455,Tb2In,61.9
3456,BaTa2Se,134.8
3457,Yb(SiAg)2,43.6
3458,HoCu,54.9
3459,Ti2In,79.6
3460,KF,11.9
3461,Ca2BeCu,18.1
3462,TaC,132.0
3463,PSe,8.0
3464,LiCo(CO)4,31.9
3465,ErNi4B,106.4
3466,BaSnHgS4,22.9
3467,Rb2CoF6,18.4
3468,LiDySe2,28.4
3469,SrGe(HO2)2,52.2
3470,Mg2Sb3O8,51.0
3471,MnF2,98.7
3472,BaIr2Pd,133.7
3473,NdHo3,32.7
3474,Sc3Al,44.2
3475,CdS,25.1
3476,Sc2BeTe,52.3
3477,Sc2MnSi,102.8
3478,NiAuO2,132.6
3479,Cd(RhO2)2,155.0
3480,NbPSe,68.5
3481,HoH3,56.5
3482,Tl(FeS)2,66.8
3483,Fe4C,177.8
3484,MgSiN2,96.9
3485,Na2BeF4,30.9
3486,InPF3,48.7
3487,Ba2SnCl,19.6
3488,TiBeCl2,179.8
3489,TeWSe,18.0
3490,UTe2,52.4
3491,BaHf2Br,97.8
3492,CaW,78.2
3493,KTiBe2,34.4
3494,NdTlS2,26.0
3495,Na3N,5.3
3496,Ca(NiGe)2,41.3
3497,Be2NiPb,84.7
3498,LiPrSn,23.9
3499,Li6WO6,71.6
3500,VGaNi,116.6
3501,K2Sr2O3,32.6
3502,Sc3InC,43.0
3503,CaTlCl3,8.8
3504,Tm(MnGe)2,103.7
3505,RbTe,7.4
3506,Rb2As2Pt,16.7
3507,BaGa2Cl,51.3
3508,NaTcAs,63.7
3509,Mg3ReH7,26.1
3510,Na2BeCo,45.6
3511,Mg(InS2)2,58.2
3512,Fe3RhN,114.8
3513,YTlCd,42.6
3514,InCuO2,71.8
3515,VI2,16.6
3516,FeH,108.9
3517,CaBe3O4,106.2
3518,TiSnO3,120.5
3519,Nd2HgO4,86.8
3520,Li3LaP2,23.8
3521,Ba2DySbO6,69.7
3522,ErClO,37.1
3523,CeFeSi,89.4
3524,Tl2Au,39.2
3525,V3As,112.9
3526,Rb3Zn,8.1
3527,PrCl3,23.3
3528,LiHoSe2,28.3
3529,NaLuO2,84.4
3530,CrRh3,185.5
3531,Fe(HO)2,85.9
3532,TePdI2,19.9
3533,TcIrOs,231.9
3534,HgI,14.8
3535,NaFeAs,37.3
3536,U2Ni2Sn,106.9
3537,VCuO4,118.1
3538,Rb3BAs2,11.7
3539,Ho3TlC,5.3
3540,KZrBe2,52.5
3541,ZrVSi,172.8
3542,Y3InC,34.5
3543,Li2AgSb,45.6
3544,Tl(CoSe)2,41.2
3545,CrCuS2,62.3
3546,ZrBe2Pd,125.1
3547,KTi2F7,58.4
3548,Sc2Be2Pd,80.0
3549,HfPtPb,48.1
3550,ScNiSb,61.1
3551,MgVO2,21.8
3552,UB4,96.5
3553,CeFeGe3,50.4
3554,HoPt3,143.5
3555,Sr2MnSO3,95.5
3556,NaLiICl,14.9
3557,LiScF4,62.3
3558,SiNi,158.1
3559,HfSiTe,37.4
3560,ErInAg2,78.4
3561,NdTiGe,64.1
3562,NbGaNi2,178.9
3563,PmHo3,24.0
3564,BaIrF6,26.0
3565,CaBeIn,7.7
3566,NaN3,15.2
3567,Li2BeMo,115.3
3568,Ti2Ge,107.5
3569,HfBeSi,112.3
3570,CaBHO3,55.7
3571,Li2CaGeO4,52.4
3572,RbSnF3,8.6
3573,Pr(CuSi)2,49.0
3574,LiBe2Ni,65.7
3575,TaBeGa,185.0
3576,H2CO,5.2
3577,ScBeIn,47.9
3578,Ba4TiBr,11.7
3579,Sr(PRu)2,94.9
3580,BeGaIr,177.1
3581,KLiS,14.2
3582,Yb3SiO,30.7
3583,Be2NbBr,165.2
3584,Sr2BeGa,30.4
3585,TcNiW,178.5
3586,BeNiBr,74.3
3587,H6PbCNCl3,13.9
3588,PmYMg2,34.4
3589,Na2H6Ir,23.4
3590,NdSe,17.0
3591,KLi3PbO4,43.6
3592,Hf(CoSi)2,126.6
3593,BaCaO2,61.3
3594,Th3P4,67.8
3595,TiF2,107.1
3596,CaTa4O,186.2
3597,Al2SiO5,156.6
3598,UAlNi4,143.0
3599,MgBe2Mo,134.6
3600,HoCuO2,67.5
3601,CeS,44.6
3602,V2ZnO4,138.8
3603,RbMnSe2,15.6
3604,CrGeRh,129.9
3605,NaLu3,42.1
3606,TiMnO3,129.6
3607,NaSrP,19.9
3608,UNiSn,87.9
3609,ZrBe2Ga,79.2
3610,H3NO,16.8
3611,MgZrIr2,155.4
3612,CaAg,27.1
3613,NaTbSe2,24.5
3614,TiSi2,26.5
3615,URh3,171.7
3616,BaNa2P,25.6
3617,CaCdSi,38.2
3618,BaMnCO3F2,76.3
3619,CaSn2O5,40.9
3620,Ho(NiGe)2,72.1
3621,VCoSn,108.7
3622,HfBe2Ru,190.6
3623,FeSiW,158.7
3624,ThC,89.6
3625,BaMgO2,62.4
3626,BeCu2Pt,196.0
3627,KPrSiSe4,14.6
3628,Lu3Ga,44.7
3629,ZrCoBi,65.3
3630,TbPb3,49.8
3631,LiYO2,76.3
3632,LiBe2Cr,57.4
3633,Sn(HgSe2)2,30.5
3634,Sc2GaIr,101.9
3635,RbO3,13.3
3636,Al3GaN4,149.0
3637,RbYTe2,19.7
3638,CaHN,29.1
3639,BaCa2Ir,31.3
3640,BeInFe2,143.0
3641,Na2CuF4,38.6
3642,Tb2O3,128.4
3643,LiHO,5.6
3644,Na2TlSb,15.7
3645,Np(MnSi)2,218.7
3646,LiErSe2,28.2
3647,SnH8(NCl3)2,16.1
3648,SbTeI,12.2
3649,BeVP2,143.3
3650,VFeH2O5,46.7
3651,Sb2S3,25.4
3652,Rb2LiDyBr6,14.7
3653,RbCuF3,61.5
3654,Ti2Te2P,35.0
3655,NaV(OF)2,42.9
3656,Zn2Sb2O5,29.5
3657,RbLiBr2,18.4
3658,FeH3,93.4
3659,Ca(MgBi)2,24.8
3660,InNi,107.7
3661,Ca2Cr2O5,89.6
3662,Pm2CdSi,60.5
3663,Y(Al2Fe)4,57.9
3664,BaCaBr,16.2
3665,Ba4RhPb,21.4
3666,CrC,175.8
3667,CaBeRu2,120.0
3668,MgSiN2,124.7
3669,BaCa3O4,52.0
3670,NaCl,2.0
3671,Ba2HoRuO6,74.8
3672,HgSe,8.8
3673,Be2FeP,141.7
3674,As2Ru,96.9
3675,Er(SiPt)2,89.1
3676,PrErMg2,34.2
3677,NpRh3,173.3
3678,Na2Te,13.4
3679,Na3UF8,24.0
3680,Cd(InS2)2,60.1
3681,B2Ru,126.3
3682,TlInSe2,17.8
3683,TaBe2Os,229.7
3684,FeAu3,146.9
3685,Rb3TaO8,28.5
3686,ScIr,153.1
3687,Tm2CuOs,89.0
3688,Mg2NF,115.4
3689,K4Na2TeO6,33.4
3690,SrAu2,30.8
3691,TlBiF4,44.1
3692,LiGaO2,95.7
3693,MnBe2Os,214.2
3694,Yb3TlC,5.9
3695,RbTmS2,25.4
3696,Li2CaSiO4,52.0
3697,SmSnRh2,143.5
3698,Be2CoSi,168.4
3699,Na2SiO3,51.5
3700,NaCuO,35.0
3701,Ti6O,110.2
3702,BaWBr,19.5
3703,VCl3O,8.0
3704,TaBePb4,44.0
3705,Hf(VH2)2,133.5
3706,HfSiPt,125.5
3707,KRb2ScF6,15.0
3708,AlI3,5.2
3709,PmBiRh2,120.7
3710,KH4O2F,20.3
3711,BeGaP,102.4
3712,Sc2BC2,76.5
3713,TiBeBi2,113.2
3714,TaBe2Hg,143.0
3715,Zr2Ag,55.8
3716,InAg3,78.9
3717,Li2VF4,25.7
3718,Al2O3,36.1
3719,Li3Be,19.4
3720,NbSnRh,138.3
3721,Pr5CuSe8,107.2
3722,KCoO2,41.4
3723,HfSiMo,159.5
3724,TbMn2,135.7
3725,SmCl3,15.5
3726,BaP2Ru,35.5
3727,Ba2S3,4.9
3728,NaTlO2,70.8
3729,Mg2H6Ru,41.9
3730,BeZn2Cr,71.9
3731,NdBrO,50.0
3732,BaAl4,29.2
3733,MgCuSn,43.7
3734,PmF3,69.1
3735,HfMnBe2,153.2
3736,SmOF,86.0
3737,KBeTc,53.3
3738,Mg(CrN)2,39.5
3739,BeGeS2,14.8
3740,Ga2CoRu,141.4
3741,Ce3In,43.2
3742,VSnPt,120.8
3743,CrB2,144.4
3744,SeS2(NO)2,4.4
3745,Be2NiCl,117.8
3746,Ba4YCu,10.2
3747,Sm2CdS4,155.4
3748,MnCu2Sb,98.9
3749,PbICl,34.5
3750,TaAlNi2,172.4
3751,DySb,63.7
3752,Ba4YTe,14.6
3753,RbLuSe2,21.4
3754,YCuO2,65.4
3755,Li2PmIn,24.5
3756,Yb(FeSi)2,74.8
3757,Tm2AlSi2,57.8
3758,RbNiCl3,15.3
3759,Na3UO4,45.2
3760,CaHI,11.0
3761,NaHg2IO2,50.0
3762,MgF2,14.4
3763,Nb2Bi2PbO9,72.5
3764,VInPt,117.1
3765,Pr(SbOs2)2,47.8
3766,LiPd2Pb,95.3
3767,BeRhCl2,103.1
3768,Ti3Cu,100.7
3769,FeIr3,219.0
3770,AgBiSe2,32.9
3771,DyGeAu,93.4
3772,BaSe,12.5
3773,K5As2Au,15.8
3774,Tm2IrPd,105.1
3775,MnBe2Te,27.8
3776,MnP,125.2
3777,CaBO3,190.1
3778,Ga3Os,88.5
3779,GaRu,154.7
3780,Rb2NaGaF6,29.4
3781,CeOF,93.7
3782,WSe2,40.3
3783,ThSb,18.0
3784,NbCd3,76.2
3785,CdCu2GeSe4,51.3
3786,Te3Mo2S,34.0
3787,SnP,29.6
3788,TaCr2,206.1
3789,CdSnP2,45.7
3790,Hf2BeW,124.8
3791,BaNd2ZnS5,49.1
3792,PaZnRu2,157.5
3793,CdTcAs,90.2
3794,NaBe2Pd,50.9
3795,DyPO4,28.9
3796,BePd4Se,130.9
3797,MgPd5,122.8
3798,Ca2Ti3O8,65.1
3799,Na2BeGe,21.2
3800,ZnP2(HO)4,22.9
3801,UBi,60.3
3802,HoTiGe,82.0
3803,Ho(FeB)2,54.7
3804,ZnCu2GeTe4,39.3
3805,NbAs2,59.9
3806,Tm3AlN,44.8
3807,Y(CuSi)2,52.4
3808,SrMoO3,115.0
3809,Er(SiPd)2,78.8
3810,HAuO2,14.9
3811,HgPRh,121.2
3812,SrCuSO,26.5
3813,PH6(NO)2,30.0
3814,CuAgS,64.5
3815,K2BaBe,2.8
3816,CdPdF6,20.9
3817,SrNiF6,51.7
3818,YbPd3,103.7
3819,Ba4CdHg,11.0
3820,Ba2PrSbO6,62.0
3821,BaHBr,22.2
3822,TmAgTe2,37.6
3823,RbTmO2,55.7
3824,BaMn2Hg,37.6
3825,Li3BO3,51.2
3826,CeSb,7.7
3827,RbI,6.7
3828,FeSiTc2,201.7
3829,UNi5,146.3
3830,Rh2S3,105.0
3831,NaCNO,14.8
3832,Ti2TcPt,175.7
3833,NaCrSe2,32.4
3834,NaZrBe,33.1
3835,TbCo2,117.3
3836,YInPd2,91.8
3837,BeS,63.1
3838,NiAs,110.0
3839,USe3,23.4
3840,Ca(GeIr)2,90.8
3841,Na3Be,4.6
3842,HfNiSn,99.4
3843,Ca(SiAu)2,45.4
3844,AlFe3C,100.1
3845,Be2VTe,67.8
3846,TaAl3,89.4
3847,LiYS2,46.0
3848,BeFe2Co,158.3
3849,Rb2MnF6,17.8
3850,Nd2MgAl,39.0
3851,AlBiO3,47.0
3852,ZrNiSn,69.5
3853,Pd(SeBr3)2,15.5
3854,BaS,15.8
3855,ErZn,53.1
3856,TmBPd3,109.6
3857,Cd2Ru(CN)6,47.1
3858,NaErS2,29.5
3859,Y3TlC,33.5
3860,Re3F,216.2
3861,Ca2CoO3,47.5
3862,Te2MoWSe2,23.7
3863,Li2GeO3,46.7
3864,Ba2TlBi2O7,33.7
3865,MnNi3,150.7
3866,BaB6,32.0
3867,Mn(GaS2)2,25.7
3868,BaMn2Sn,37.1
3869,DyBi,15.0
3870,CdCO3,96.4
3871,NpMn3,185.3
3872,CaCO3,42.5
3873,CrNi2,197.3
3874,VPt3,199.3
3875,LiDyHg2,50.5
3876,LuTaOs2,137.7
3877,Dy(FeSi)2,97.8
3878,YbPd2Pb,74.9
3879,BeSi2Br,26.5
3880,Li2AlNiO4,58.5
3881,SmAlGe,52.5
3882,Li6UO6,59.9
3883,Yb(MnSb)2,18.3
3884,HfSnPd,97.5
3885,Tl2SiF6,22.7
3886,BaCoNi2,103.8
3887,AlBO3,140.8
3888,Nd5As2Cl,83.4
3889,CaC2(SN)2,31.0
3890,Ba2Sc2O5,133.1
3891,PtO,129.9
3892,NiP2,57.3
3893,BeNi2P,179.0
3894,HoTaO4,88.6
3895,Pm3Y,30.5
3896,Sc2BeCl,116.5
3897,ZnNiF6,14.0
3898,Ba(P2Pd)2,65.7
3899,YbRh,69.5
3900,BeMo2Br,63.6
3901,Sm3AuO6,105.7
3902,Mg(RhO2)2,151.1
3903,Mn3AlC,103.6
3904,PrTm3,27.0
3905,Sr2Sb,13.3
3906,SrBeHg2,73.6
3907,As3H5,3.7
3908,PdSe2O5,14.8
3909,Rb2Li2GeO4,20.0
3910,Be2FeNi,100.7
3911,SmMgTl,28.8
3912,Mg2Ni3O8,86.0
3913,Li2MnF4,38.0
3914,Dy(CoSi)2,95.9
3915,K4P2PdS8,9.4
3916,Li4Mn(BO3)2,60.4
3917,NaAlTe2,29.0
3918,BeGa2Fe,106.9
3919,BeFe4Pb,97.1
3920,MgBeV2,63.2
3921,RbO2,17.0
3922,K2GeF6,20.2
