,pretty_comp,n_em300k
11918,ErTaO4,1.8464250978655516
11919,LiIn2Pt,4.953601502785051
11920,Li3Nb,7.2957635556332505
11921,USi2,3.813824604570932
11922,NdMgAu2,5.4989220361265385
11923,HfCl4,4.180187842961536
11924,CaCd3O4,0.06670931331872625
11925,Hf5Sn3,4.2246134498855135
11926,Li2CaGe,4.859953769729316
11927,LiTm2Au,4.785395865943143
11928,Ba3CaIr2O9,4.865456997852144
11929,U2Cl5O2,3.787665262326175
11930,Rb2HBrO,0.4857885095679835
11931,YAsPt,3.960615252282937
11932,K2HgO2,1.95477621375626
11933,NaO3,0.8075078846280975
11934,Pm2CoIr,4.1513459819258145
11935,SrMg5,6.4191521123360715
11936,NdZn2Cd,5.8977523089237485
11937,Cu3Se2,4.7225462245991245
11938,Ba2AlNi3O8,4.766702575569363
11939,Li2NdIn,5.129899084800411
11940,Sm2Mn2O7,1.1462868395878043
11941,Sc2H5,4.393047462473923
11942,TiZn,5.919021421793076
11943,UOs2,4.748420361824967
11944,UGa5Co,4.003718536853554
11945,SmB6,5.636909554767988
11946,HfScRh2,6.0537965019392255
11947,Mn2CoAs,5.055221725931989
11948,SmSi2,5.680403741394192
11949,LiCa2Mg,6.874691208029745
11950,AlMo3,8.466933801021524
11951,MgGeRh2,7.769321280214803
11952,AlCrCu2,6.118808822694267
11953,Nb3PbS6,5.1123905342547
11954,MgNiH3,5.276804292180598
11955,KNb4O5F,3.5691828336334197
11956,Sc2ZnIr,6.359116285471729
11957,PmCdPt2,5.609744559484113
11958,Mg2NiH4,1.9170154139983624
11959,Er(BC)2,6.0425715264218605
11960,CeMg3,4.868928058417046
11961,ErTe2,6.046967513728329
11962,In6Ga2PtO8,0.13403168532438334
11963,Er2FeSi2,4.459781009536151
11964,Ba3SrTa2O9,1.73683034324299
11965,K3TaO8,3.4375825634259667
11966,LiBiRh2,3.5643525137430614
11967,RbGeCl3,3.406231582957337
11968,AgBi3S5,0.7165117752222024
11969,K3Na(SO4)2,0.632563537033636
11970,Al5BO9,0.4822997213863955
11971,Rb2NaFeF6,6.970881336010677
11972,LiCo2(C2O)2,2.7873895151070283
11973,Li2MnSiO5,1.294431653911814
11974,ZnCu2GeSe4,0.0002268741376219703
11975,Li6MnF8,0.00010273060144830456
11976,U2SN2,5.556509961997727
11977,V2FeO6,4.081407288421797
11978,TbCd2,6.331435121501372
11979,MgTi2S5,2.060793032072017
11980,DyTlS2,1.0915068822258591
11981,Ba3SiO5,3.0251710635741262
11982,Mg3TeO6,0.5696775912037445
11983,Ti2InC,7.111054481220412
11984,SmTmZn2,3.5855253574440447
11985,InBO3,0.5225902680178884
11986,V(CrTe2)2,5.162899766929474
11987,Al2CdTe4,0.2422764594595496
11988,NaAuO2,1.6595210637781683
11989,AcTlAg2,6.490613564226991
11990,Cr2AgTe4,3.0701047647371817
11991,LiErO2,0.5914083418574206
11992,Tm2CoIr,3.707797822038937
11993,Zn3Hg,4.444786750561528
11994,UGeSe,3.1493369498675485
11995,ClF,1.1244105980763377
11996,Er2CdIn,3.664740981661165
11997,Lu3AlO6,0.3842213684564408
11998,ErBPd3,7.425262863775628
11999,UP3,6.256151466215848
12000,VN,5.5141455494211735
12001,PrSi2Mo2C,6.73054357010695
12002,Cu2GeSe3,4.017792692954388
12003,LiY2Ru,7.14754551491545
12004,Cu2SnHgSe4,5.625510058853991
12005,PrBr3,1.5224277661759498
12006,TmSnRu2,7.899429445318288
12007,Tm2ZnTc,6.7723698763104245
12008,DyI3,1.3409902335816188
12009,Y2Cl3,3.6513595550815023
12010,TlInSe2,4.508987389613995
12011,TlSbTe2,0.020918100128719985
12012,ScRu3C,7.3563993211310175
12013,Co3OF5,4.6822255854651775
12014,CaGaN,6.080652304480855
12015,Ba3Nb2O8,1.5009126004897109
12016,CrO,5.378303654506094
12017,RbErO2,0.5888053676129115
12018,BaCa(SbO2)4,0.015709053199011287
12019,Er2CuOs,6.263625626843115
12020,BaNd2PdO5,4.1055561651230725
12021,LiZnN,0.16797926944164562
12022,SmAsO4,0.5783258570690103
12023,TlGeF3,0.8654316573007327
12024,Sc2TcNi,5.853946490747982
12025,Li3Mn5Cr2O2,3.3553753629818033
12026,NbSiPt,4.441813619911251
12027,YbHfIr2,3.5988479438913554
12028,Li2Mn2FeO6,0.041532990469843004
12029,CaAl2SiO6,0.5800846498375027
12030,Ti2ZnN,4.084307491038705
12031,Li3CuF5,7.328299242427769
12032,TiGa5Ni,5.3080672013944925
12033,Sc2MnSn,4.583870199892153
12034,GaCuRh2,5.577069797458134
12035,RuSe2,0.008342389829748963
12036,SiBAu,4.715277946598326
12037,MgInPd2,4.659972829390987
12038,YbGa2,5.404580249251912
12039,FeO2F,3.785596401601957
12040,CaIn2Cu,7.241941514084945
12041,Si3(Bi2O)2,3.0500591240300223
12042,Rb2PtS2,4.725354486015054
12043,Li5Cu3Sb2,3.2429978118482965
12044,Pr2(Zn2Ge)3,5.366406338045329
12045,Rb2SnBr6,0.3325460235617582
12046,Ca2IN,0.6645060445906162
12047,Y2SiCO7,3.895238443270189
12048,NaNdO2,0.4630251874527563
12049,LiVH2OF5,0.00035847398624083574
12050,PbSeO3,0.44653069291016784
12051,KBeH3,0.9837738010562548
12052,SmYAg2,3.5609546739044933
12053,Er(FeB)2,3.67659025563264
12054,KPF6,0.7492736592979221
12055,MnAlCu2,5.446026980940078
12056,Cs2NaYF6,0.2930763156323111
12057,Li6FeCl8,7.036332936045293
12058,MgTaRu2,6.3434812095394255
12059,PrB2Ru3,7.37057250100328
12060,TmI2,5.953252586310947
12061,NaCrO2,3.4543815278660013
12062,Ge3N4,0.4762635461459193
12063,Sm3Si2Cl5O6,6.035106718780688
12064,In2S3,0.011400905271527434
12065,Y3CuGeSe7,0.6176441990579242
12066,TmGeRh,3.8458518274995885
12067,Sr2HfO4,0.6528862492051108
12068,KHO,0.5411667535127176
12069,DyB4Ru,3.921894001515045
12070,Fe4O3F5,3.6804022539820354
12071,HfSn,3.6995243337374246
12072,BaCa(SnO2)4,4.76372165684954
12073,BaAlCuAgO5,4.502038853480165
12074,LiN3,2.8918095541039333
12075,NiAuO2,3.645477691925896
12076,Tm2MgIn,3.72334633621948
12077,Ni3Ge,5.436145208749757
12078,SrCdHg2,5.345902717956223
12079,Na2CuAs,0.6536909957921159
12080,BaAlCuNiO5,3.8228809897617815
12081,Er3SnC,4.1336739853122255
12082,NbPSe,3.9186570870947097
12083,SmNiGe2,5.722633336008303
12084,Ac2MgSn,7.956750498912356
12085,MnCoSi,7.469716335786713
12086,IOF3,0.8315432289498123
12087,Na2PtS2,2.235879105926457
12088,NdO2,4.430219294381836
12089,Li2TiSiO5,4.68072935469917
12090,Au3S,4.452819598355502
12091,Ba2Mn3(SbO)2,4.0989640677688906
12092,CeP,3.888457874985368
12093,K3Tm,3.950139904829648
12094,V3Pt,5.747656435144132
12095,Li(FeP)2,3.6008227778187014
12096,Er(SiNi)2,6.453967959066769
12097,Rb2NbAgSe4,3.8024065744897233
12098,Co2NiS4,4.260670362469791
12099,B2Os,7.035230095295085
12100,Al2BiS4,3.9458722709240086
12101,YTiSi,4.598779633545616
12102,BaTm2NiO5,4.20796401228221
12103,TaGeRh,5.348564622167622
12104,Na2MgAlF7,0.7898112921900996
12105,K2PtBr4,1.8593168828558408
12106,NaMnO4,3.3316510704103908
12107,Mg3(PO4)2,0.5130593755119192
12108,MgTaOs2,6.139858874174924
12109,Rb3YF6,0.8279238519569766
12110,TbCuS2,0.5516413557107429
12111,ZrCr2,7.232849817354403
12112,Ge3(Bi2O)2,1.6852982989395386
12113,Tm2NiOs,3.7025575786611657
12114,ZrSn2,7.022827036298466
12115,SiMo,4.906908239893227
12116,YTe3,4.864557032212658
12117,Na3MnO3,0.001697742678117204
12118,PuAl3,3.883017153021661
12119,W3C,6.370356488387093
12120,MoRh,5.123321957493956
12121,RbTlO3,3.7002333685238855
12122,MnGeO3,0.18606878452847767
12123,Mg5(HO3)2,0.7141730863996669
12124,Si2Ru,4.8459509432432615
12125,Na4I2O,0.3100833898227717
12126,Li3Co5OF,0.000493035005605633
12127,CaTiO3,0.7903067641539852
12128,NbFeO4,4.673120533229702
12129,Li4Cr3O8,2.7792133865922843
12130,Li3LaBi2,0.00032091600732012636
12131,CeMgZn2,4.015100944889444
12132,Yb(SmS2)2,0.4901989835128314
12133,Al2ZnS4,0.5622156510208725
12134,TmPaRu2,4.393045422967063
12135,ErPaTc2,5.892240949378658
12136,Mn(ReO4)2,6.215603954394936
12137,Nd3In,8.340625176735049
12138,ScCdAg2,6.075580513694078
12139,YbSn3,7.099002917157383
12140,Cd(CN)2,3.0566400567251515
12141,LiNiCO4,0.16008108047376698
12142,Mn3Hg,3.906311030794717
12143,KLiBeF4,0.6281973856281375
12144,LiFePO4,0.0002078334208807413
12145,NaHo2F7,0.4035018396794485
12146,BaC2(SN)2,2.9171883238827614
12147,K3P,0.014387620836800076
12148,Ti2N,4.856210708272403
12149,Pa3Sb,6.541816429475047
12150,SmTiGe,4.931837382980317
12151,Ca3C3Cl2,0.6560227583112599
12152,CaIn4Ir,5.183827440428737
12153,Li6Mn(OF2)2,1.3370310138937336
12154,SrTlO3,8.063153671049418
12155,TlBS2,1.1066272640751331
12156,TbGaPd,6.752177815324306
12157,Cu3PS4,0.39105586745673504
12158,YbB6,4.318711069858874
12159,Tm2HgOs,6.373847402171752
12160,CaMn(GeO3)2,0.14834814207832234
12161,RbCu3S2,0.2934050706124517
12162,Tm2Ru2O7,5.446429656931096
12163,RuO2,1.2179244597734658
12164,ZnSb,0.0002642438237941541
12165,VTc2Ge,6.69240799168659
12166,ReTe,7.6241303597757915
12167,LiMn(SiO3)2,3.8434125679992817
12168,BiOF,1.0317594290242658
12169,TmNiGe,5.11629005411221
12170,NaTiS2,3.4839207359490603
12171,Bi2Rh,4.943596948372399
12172,RbLiO,0.5021157363356622
12173,Re3Si,6.444296249983445
12174,Zr2SbP,4.512828827305877
12175,Ce(MgSi)2,4.392978496532061
12176,Ca6In2NF,3.67529863953882
12177,CaHI,0.6685413540976161
12178,Li5CuSO2,1.3164760425936246
12179,LiNbVO4,6.4379438203677966
12180,BaZnCr4O8,7.413296469847876
12181,NaTmS2,0.6189566681638353
12182,BaGa2,4.1299808297249445
12183,Li5Nb2Fe5O2,0.00016905881368162062
12184,ZnFePO5,2.376303648882249
12185,Zr(PS3)2,0.9266743098867292
12186,YbCeHg2,4.5277085754322375
12187,CuN,4.660709012169399
12188,Ti(BiO3)2,4.36749652217222
12189,Sr(MnP)2,7.382487493005345
12190,AgCN,1.1992449293671914
12191,FePt,5.5324060250684655
12192,La3AlN,3.539338974223343
12193,MnVAs,4.145326410132525
12194,GeF2,1.291731792798657
12195,ThRu,6.3348552992790585
12196,Co3W,3.7809784485109414
12197,V(SiO3)2,4.4836727660577935
12198,LuBrO,0.8085363212933925
12199,HfZnIr2,4.3759947226751486
12200,Bi2O5,5.198054297872667
12201,CeCo5,3.9103234699057774
12202,Rb2PbCl6,0.3869097541774657
12203,ErSnAu,5.6610329663432415
12204,Zn2Cr3O8,3.7100236386357217
12205,U(Cr3P2)2,5.5670899155642815
12206,CrGe,5.491263923114244
12207,Na2Co2O3,3.867358426618582
12208,Dy2Co3Si5,5.225901384135232
12209,HoBiPt,4.19631288694157
12210,Sr2GeS4,1.774778244976328
12211,Nd2MgAl,4.371947071717169
12212,Nb3Al,7.625385448444643
12213,Li2Ti3V3O2,4.725102966050823
12214,SrVO3,7.656345258555707
12215,TaInS2,6.544442191798205
12216,CdGe2O5,0.27227773068163075
12217,CoTe(PbO3)2,3.7733599792596233
12218,PbBrF,0.3680254955944289
12219,Th2Au,3.6576592571199953
12220,Li4TiS4,1.9744453916690368
12221,Rb3B2H2I,0.5449367196415568
12222,Mn2CoGe,4.68390852337758
12223,Sm3Ir,6.636015604173991
12224,CeMnNi4,3.0025413930444613
12225,Ta2CrRu,3.542070593861536
12226,ScBIr3,7.929563871765763
12227,YbMnSi,5.4744844078325805
12228,NaLu(Pd3O4)2,3.162884316852953
12229,TiGePt,6.033646654827651
12230,TiCo3,6.540370482071013
12231,Ca(SnO2)4,0.003756834861089775
12232,Co2SnO4,4.534435865018868
12233,YbH2,0.0008567502731398473
12234,FePbW2,4.47929062239874
12235,BaNiO3,2.8436888092825043
12236,Na2Cu3(Ge2O)2,0.8664697521312642
12237,ErIn5Co,5.580494423716483
12238,NaPd3O4,3.96191629321708
12239,Cd2PdRh,6.2494733222654375
12240,ScSi7Rh3,4.102635153383552
12241,Tm2RuRh,5.458261763078767
12242,PrGaCo2,4.632980640144542
12243,Y6Os,5.058700916787662
12244,MgAsPt5,7.822789064728383
12245,HfSe2,0.7041176367491855
12246,CoSn,5.036302489933114
12247,Ti2SnC,5.779725303070103
12248,Mg2ZnAs2,0.7595661976084951
12249,Lu2O3,0.5491062295603224
12250,Ba3ErRu2O9,3.972182664065584
12251,HfGeTe,4.211473703320477
12252,LiCa2Rh,4.277610932124519
12253,LiVS2,7.854943677203277
12254,TbPbAu,6.0733290228894985
12255,LiMgTl2,4.322006580395442
12256,NaAc,6.293090690964945
12257,CaNiTe,0.00011991592098894629
12258,TiGaIr2,3.637040009061783
12259,PbF4,0.7894945656529647
12260,Tb2Mn2O7,1.213590730558861
12261,Li6MgBr8,0.3506993244055599
12262,LiYb2Tl,4.016922894324255
12263,MgCu2,4.598580831444758
12264,LiNd2Ga,3.648464552080591
12265,RbNa2AuO2,1.0072808109040554
12266,ZrCuSiP,3.9156487135359206
12267,Na3In2P3O2,0.3374421756111265
12268,BC,4.452438838551784
12269,Pb2SO5,0.908483128038228
12270,Sr2CaIrO6,6.166999714285756
12271,NaLiICl,0.4011045447545034
12272,Li4Mn3Sn5O6,3.3561061693778576
12273,Al3CrO6,7.219733646814077
12274,PtI3,0.28548122875872545
12275,PdN,7.187214117877325
12276,Ho2Ru2O7,5.336334793782412
12277,Tb(SiPd)2,6.206299734317707
12278,Ca2InPt2,4.025854488845464
12279,PmCdHg2,5.362412150022332
12280,MnCo2Ge,6.703685256676401
12281,LuSbRu2,3.2707040073492
12282,NbAs,6.519760560384317
12283,K3GeSe3,0.7602000071848392
12284,Al3Pt5,4.965282640424535
12285,NdPd3S4,4.452662051858303
12286,PrBi2IO4,0.3731554838901404
12287,Na2CdSn,3.667034525511293
12288,Lu2MgIn,3.5773855229070626
12289,CaP2(HO)4,4.339277875575186
12290,K2TeBr6,0.4255091164607937
12291,TiAs2O7,1.401835746480229
12292,CrInCo2,4.330396039629302
12293,MnH,5.1977383046870775
12294,CaPmRh2,6.021952072704773
12295,KAuS5,2.044011771828825
12296,Zn3Ni7,0.0006532567224317646
12297,FeBiSbS4,0.0011645893055358982
12298,Sc6Si7Ni6,4.181275622763158
12299,HfSnPt,5.512549731263629
12300,NaSbS2,1.334764445311517
12301,YZnPO,0.9683208974961032
12302,MnGaGe,3.802414713155749
12303,TbSF,0.6158865974294926
12304,HoAu4,6.4075075167085815
12305,SmMgZn2,6.042043219989207
12306,LiPm2Ru,6.914450159749763
12307,LiAlB4,3.97209162907206
12308,USb2Pd,5.4641501977555516
12309,YbIn2Pd,7.263377865808913
12310,BaThO3,0.6037279430320336
12311,PmPd3,6.832820967698827
12312,Mn9Cd,5.510345533226046
12313,Yb2CuRh,4.084411953047366
12314,PaAlTc2,6.322909772373515
12315,Rb3YO3,0.5272537884993971
12316,UGe3,7.026930792079859
12317,TiZn2,4.2578761824182445
12318,Na2ZnS2,0.2776838259375694
12319,BaLaMn2O6,3.648044320486853
12320,Ca3PCl3,0.6770790532269478
12321,SnS2,0.3171651484575515
12322,CaNi5,3.86359321822583
12323,KSnAs,0.13190346269536155
12324,RbCuO3,8.415659113155545
12325,VRu3C,7.844744426961291
12326,Mn3W3C,7.685647613963764
12327,Ba3In2Br2O5,0.31918109534114714
12328,DyCl3,1.2705350746982158
12329,Pr2SO2,0.7180357876306624
12330,HoNi4B,4.810261174584047
12331,Ti2AlN,6.886282178594037
12332,CaSbF6,3.4749485016603536
12333,AlBi,0.0003581270830331957
12334,CaVF6,5.614015288484725
12335,ThPb,6.612989822468214
12336,BaBeF4,0.4212600753806585
12337,TiFeTe,0.804374895511789
12338,Li3Ti(CuO2)4,4.4045196379749605
12339,LiZnAs,0.09400114827532413
12340,ErSb,3.9983345818135385
12341,PrPd,6.85203992589743
12342,CrAgS2,0.6194793629700296
12343,TiNi2Sb,7.492625645638013
12344,Sr2YTi2TlO7,4.32245087661407
12345,TmAlAg2,5.929657110706994
12346,BaSbAu,4.17501320184689
12347,LiMoO2,4.384023265136643
12348,BaRhF6,4.736290850102471
12349,Sc2VB2Ir5,5.585484085688312
12350,SnTe3O8,0.6228950067477063
12351,Ba2HgS3,0.2986481798771647
12352,KBi2F7,4.3739668886616805
12353,Nb2CuS4,4.096159061616121
12354,TmNiSb,0.004255441302001011
12355,LiCoCuO4,5.407471490855824
12356,CdAsPd5,6.636009576948672
12357,TlHg,4.609720579203801
12358,TaTl3S4,1.0750421599328694
12359,ZnAs,0.016742158572586274
12360,Yb(MnSi)2,3.73321276561388
12361,Lu2AgRu,5.892707039228463
12362,TmS,4.87411361634974
12363,Pm2CuOs,6.562953641149912
12364,Ni3Se4,5.117368553946797
12365,ZnNiSb,5.153978934262394
12366,Zr2CoTc,8.435759021280662
12367,Ti2CoS4,4.097924966659188
12368,Ba2HfO4,0.4897042357858588
12369,U2Mo2C3,4.783372680691697
12370,PmI3,1.2497995801167558
12371,HoI3,1.3457579881363504
12372,Ac2SiPd,3.0564588032572364
12373,Zn3(PO4)2,0.3765284997832298
12374,CoTeO3,5.9726729386699615
12375,Pm2SiPd,3.8685559510781897
12376,SrSeO4,0.6832404970979623
12377,Li3Sm,3.7842605324162575
12378,NdDyTl2,8.481579119794361
12379,Yb(SiAg)2,5.862958876814474
12380,LiYGa4,6.076257077113078
12381,NpSO,3.219860440685244
12382,Li5(FeO2)4,3.4722905932704244
12383,TmMgPt2,4.956847607426732
12384,Zr3Sn,3.515687464746622
12385,ErTe,5.5164723100726665
12386,TlAs,3.0366424730643247
12387,RbVBr3,5.246558737229791
12388,Nd(PdO2)2,4.355620050009383
12389,MnSbPd,6.048312023148277
12390,Zn2RhAu,5.346656956977396
12391,CeAl5Ni2,3.714645025451192
12392,YAgSe2,0.3956698046932565
12393,Ca3FeRhO6,0.2724323271103161
12394,BeSO4,0.6291275637437089
12395,Ta5N6,3.8196315263082776
12396,YbPt3,5.656735575809949
12397,Y2Te5O3,2.61939732420544
12398,CaBe3O4,0.42981768986369256
12399,K2O2,1.0412312551301983
12400,Rb3Tm,4.289336161263748
12401,HfScIr2,5.379305110025658
12402,PrZnNi,4.998964294963784
12403,Rb2NaTlCl6,0.4452902873795341
12404,HoBi,7.284210154841162
12405,LiTaWO6,2.0347386870013207
12406,Zn3TeAs2Pb3O4,0.5165441648590989
12407,Ag2Hg7(P4I3)2,0.9908414125601188
12408,MgNi(GeO3)2,7.1768970423774014
12409,YZn5,6.524840194335452
12410,Li2V(OF)2,1.5546601126584614
12411,BaGe,4.08548829182645
12412,Zr2CuS4,3.7099650999527127
12413,BaTb2NiO5,4.570553737956892
12414,Ce(NiAs)2,4.376704195594178
12415,Y2In,4.169147267997831
12416,MnNbO4,2.9185370689163763
12417,CaSnHg,6.397981309498129
12418,AgPbO2,0.004364158707473707
12419,Sr3SiO5,1.7593122536315928
12420,RbAsF6,1.1196874322504735
12421,YbBRh3,6.987030387737813
12422,SrLiBi,0.7735550479451332
12423,NbSnRh,4.091852911051471
12424,NdRu2,3.58786464015536
12425,ZnPd,5.279273710583829
12426,Li8SnO6,0.7079828135332812
12427,NpAl2,4.891331602974648
12428,Nb3(Fe10B3)2,5.4733484090137825
12429,ScRe2,8.164978206990872
12430,PrZn,6.704985527682843
12431,V3B2,4.609668329205109
12432,MnAl,6.920520560446861
12433,LiHoPd2,6.272848045270201
12434,Zr3Zn,3.700473406774176
12435,Ba3LuIr2O9,4.2662882419425285
12436,Mg(BeAs)2,0.3951148016086872
12437,TaMn2Al,3.80455893704899
12438,LaMnSbO,3.5834744457558
12439,Ba2SmMoO6,5.3522203095414715
12440,Tb2Cr2C3,4.168226579932166
12441,NbCrCo,6.8724738337644276
12442,Ca(CrS2)4,5.11285601977274
12443,Li2Fe2S3,3.4207235503292144
12444,MgNi2Sn,5.159684190244823
12445,NaTeH6O6F,0.8203775471517639
12446,Na2CuSbS3,1.8055068183099987
12447,NaCaAs,0.36130038763745903
12448,Al2HgSe4,0.1951325674177541
12449,Mg2ZnPd,4.5955227091389474
12450,RhI2,6.453793955186832
12451,Pb5(SI3)2,8.36406286271662
12452,TiFe2,5.041983019922271
12453,BaH2,0.593737602859579
12454,LiCu2PO4,0.4526879306942528
12455,BaNa4O3,0.36488486661031255
12456,GeC,0.3137094444874292
12457,ScSiNi,5.351259460902481
12458,Ca(MnGe)2,3.7297351085448014
12459,MgSnAs2,0.08240982808539
12460,YbSiAu,6.475175933599062
12461,Sm2MgRu,6.99020556979522
12462,Al(CoSi)2,5.608497417599993
12463,PrTl,3.566567780335096
12464,Sr2ZnCu2(SO)2,0.2481770635294518
12465,Ti3SiC2,7.864657357325528
12466,SmFe2,3.691276344923068
12467,Ag3Rh,6.3413143948797055
12468,Hg2P3Cl,0.4585230001788678
12469,Yb(MnSb)2,4.47136689855609
12470,KSmGeSe4,7.059371597548551
12471,Ba2SiSe4,1.3275637173514816
12472,PmYAl2,3.7170044806376255
12473,Mg3ZnO4,0.3316908881850111
12474,Na3Sb3(AsO2)2,0.31691282054539743
12475,HfI4,4.179125627078989
12476,Pd4Se,4.456613768873763
12477,LiTi2O4,6.545882471779888
12478,Tb2MnNiO6,6.094154307801013
12479,LuSF,0.713197314561491
12480,ErFe4B,4.6495448443501965
12481,Li3Al2FeO6,5.096251779094708
12482,TbCdAu2,5.181256833761816
12483,TmTc2W,6.245102700295504
12484,TbTe,3.862094687104456
12485,Si(GeN2)2,0.35600532518562816
12486,Nb3TeI7,0.457264214774477
12487,Ho6FeSb2,4.8452127191483605
12488,NaCdSb,0.00020325743508093825
12489,CaPt5,6.682421087516588
12490,Ca3Hg2,4.209521409865443
12491,Pr2AlCo2,3.930815317360661
12492,Dy3S4,3.9838039406944192
12493,NdCuSe2,0.4532070239549231
12494,Sr2Sn,0.025253130928236733
12495,Ca(GeIr)2,4.459315928422496
12496,Y2SO2,0.7303852687823457
12497,Pr2CdSe4,0.22449231024626834
12498,LiMg2,5.283087629864168
12499,Na2LiBe2F7,0.6633477894705611
12500,ScSi,4.722615564374647
12501,MgH2(ClO3)2,0.5991230237966755
12502,ZrNiGe,6.472330019200466
12503,PrTa3O9,2.579343712826776
12504,ZrMoP,4.892221307938577
12505,LiMnAs,3.7781054068564712
12506,NdMg2,3.5929795379591987
12507,HgTe,0.4821669305921807
12508,PrSF,0.6087679173048928
12509,LiCuPO4,3.5003810254873455
12510,ThCo5,3.6536169194676713
12511,Ti2Zn,6.49024040037174
12512,SrHfO3,0.6365544987827338
12513,PrY3,6.702489927324126
12514,ErCo5,3.823800069645964
12515,VInO4,4.984085841599897
12516,TlCdRh2,6.500583946457361
12517,Ba2IrO4,2.9001652240832123
12518,TbCdAg2,6.049315344167511
12519,Ta4AlC3,3.69519072759757
12520,AcMgCd2,6.1135303625856094
12521,TiCdHg2,7.3536682060734275
12522,SrCN2,0.7113525395523935
12523,La(SiIr)2,4.493249234926319
12524,CaCdGe,7.105583481611352
12525,Tl3Br,3.824174742289912
12526,PmDy3,6.169120189310465
12527,K2BaCdSb2,0.01023987512006707
12528,Al2FeO4,3.64227786461472
12529,Sr(AlCl4)2,0.4273340700778792
12530,Tl(FeSe)2,4.548566364944318
12531,PuNiC2,4.715172756606734
12532,Hg3Ir,6.224614337607025
12533,TiAl2,5.343167225011149
12534,Nd2IrRh,3.5574124473053543
12535,SmSbO4,0.5241741018107636
12536,PaCl4,4.775724227973678
12537,Tl2TeI6,0.8679118239053386
12538,NbTe,7.650219843190015
12539,Cu2SiS3,0.4056671300110041
12540,Mg2NiSbO6,3.8341493799483457
12541,CaPb3,8.145439955741484
12542,SmScSi,4.183618732988071
12543,LiSiNi2,4.972424059914613
12544,NaBeO2,0.9333285113759784
12545,LiPd3,6.3784030196151775
12546,Ca2AgSn,7.803096111168197
12547,NaMnP,3.7823495896401047
12548,VSi2,4.067159022290569
12549,NaAg2,5.386464184217751
12550,Sc2InNi2,5.145694223868495
12551,FeNiPt2,6.751029302944522
12552,TbTiGe,4.5301838336947045
12553,VOF,4.348146450473695
12554,LiHo3,3.8381677833786423
12555,ErIn3,5.339299350487888
12556,KErS2,0.6267407858804664
12557,ReSn3,6.088685457721366
12558,BaCdTe,0.17739364824186002
12559,In2NiS4,5.348869800165517
12560,Sr(CdGa)2,5.97999055096721
12561,Pr3IrO7,4.0807287607020255
12562,MnSn2,7.3652312666223665
12563,KRb2RhF6,4.262172523154413
12564,ScTlO2,0.5964836250313635
12565,Pd(PbCl3)2,8.147378297167188
12566,Ta2H,5.507172200876433
12567,SmCoGe,5.5556946006540935
12568,ZrHg,6.192746138839662
12569,NbBi2Mo,7.8615355586440945
12570,Rb2SBrCl6,3.9494254547130736
12571,Na3CrBAsO7,3.138627232779141
12572,LaSe,5.685237710803483
12573,PmCu3,7.471069705265801
12574,Mn2AlCr,3.658249349949872
12575,ErTl,6.538270405205204
12576,KBiF6,1.5385360510126294
12577,Li2Mn3SbO8,4.56134460554497
12578,SrBe3O4,0.3903413603045016
12579,Co5NiO2,6.060110064977104
12580,Sb2Au3F8,0.06301449943909378
12581,FeGe,5.734629877485237
12582,K2MgH4,0.4772263505025468
12583,Y(MnGe)6,5.1546162191429605
12584,Pt3O4,3.7291852840591933
12585,ScZnCu2,5.791487107754012
12586,LiCr3O8,0.3081243724156824
12587,Sm2RuAu,6.1844595441761925
12588,K3As,0.0023052875057975623
12589,CuI4,4.293688927492002
12590,Zn4P6N2O,0.9984330818748712
12591,BeB2,4.401815833625791
12592,Na2CoO3,0.014041268104069684
12593,LiCuSbO4,1.4400988139444453
12594,P6SO24,1.0466226432695098
12595,YAl,4.959479646217805
12596,LiSn4Ru,4.8192471695413355
12597,Tb2S3,0.390955333335714
12598,HfMgAu2,5.330284836939554
12599,Sm4Bi3,4.8368024407683
12600,Ac3Sc,4.1733830420569245
12601,Ni3S4,3.7328224704767408
12602,Cu2GeS4,3.86583553573086
12603,Lu2CoRh,8.328641327626599
12604,NbCd3,8.27712497649145
12605,Ca2AsAu,0.025683906103650043
12606,Rb2CuCl3,0.2821406319668501
12607,LiCoOF2,4.043836027274942
12608,BaZnP2O7,0.5723637686329982
12609,NaP,0.7393574751555367
12610,Sc3P2,4.8903029667796885
12611,TmPO4,1.0684463662713195
12612,DyCrO4,4.849824313469081
12613,HfC,3.575708344718649
12614,Nd(HO)3,0.6249295096787213
12615,Cr2HO4,4.639246200278495
12616,Sr2CrO4,3.297364371135255
12617,ScInAu2,5.352148175892944
12618,YbAgS2,6.843422448362527
12619,CePt,3.853504417515373
12620,CsNiF3,5.361905751646876
12621,AlFe2Si,6.237568220867863
12622,YTmHg2,7.386557134800057
12623,HoMgIn,5.4830506203982265
12624,Ca2TaAgO6,2.735648581374916
12625,Rb2Ni3Se4,0.2361354455889149
12626,YCuSb2,5.080681066669919
12627,TiZnO2,0.02311587209337153
12628,ZnSnO3,0.21280070348562907
12629,Rb2MgCl4,0.4017618932524332
12630,Rb2Zr2O5,0.7854391394740405
12631,RuCl(OF3)2,4.174802595760964
12632,CuTcBi,3.662913571556196
12633,LiTiS2,4.193215583398689
12634,Re3As7,5.356369811959309
12635,IO2F,1.8125340563835748
12636,LiSbO3,0.3979680942886072
12637,ThSbRh,0.40246110923136896
