,pretty_comp,ehull
20273,NaMgCd2,0.11775308750000013
20274,NdAlPd,0.0
20275,Ce3AlC,0.0
20276,ErSnAu,0.0
20277,Be2SiTc,0.14420825000000015
20278,BeSbP2,0.7711008750000001
20279,LuFeC2,0.0
20280,YBe2Sb,0.4381537749999995
20281,NbRu3,0.0
20282,BeCo4Pt,0.3452612250000007
20283,BeHg4Pt,0.9692528916666672
20284,BeFeCl,0.1469286891666668
20285,Zr3PO2,0.0
20286,Ce(NdS2)2,0.0
20287,Np(OF)2,0.0
20288,BaCdO2,0.0
20289,HfMgPd2,0.0
20290,NdMnPO,0.0
20291,Cd4SF6,0.0010917727272725664
20292,K2BaSe,4.862500000002434e-05
20293,V2O5,0.06413864285714332
20294,Ta2BeCl,0.1296330499999998
20295,Be2FeTc,0.06619025
20296,Tm5Mg24,0.0
20297,LiPd,0.0054571000000001035
20298,SrF2,0.12749366666666662
20299,K3B2H2I,0.0
20300,YNi5,0.0
20301,Y(SiPt)2,0.0
20302,AlAu4,0.0
20303,TiGaRh2,0.0
20304,K4CO4,0.10320066666666694
20305,BaCa(SbO2)4,0.0
20306,Sr2CrO4,0.0
20307,TmRh2,0.0
20308,Ca4ThF2,0.0
20309,Fe3S4,0.20363685714285704
20310,Sm2SeO2,0.0
20311,Li5Ti2Co3,0.0
20312,LaSbPt,0.0
20313,Nd(MnGe)2,0.0
20314,Rb2Li2GeO4,0.0
20315,LiMg2Ge,0.008341049999999961
20316,NaYSn,0.0
20317,MoAsSe,0.15571300555555467
20318,Sr4RhO6,0.0
20319,Ba4TlP,0.4098565733333333
20320,Mn(CrSe2)2,0.0
20321,BeCrMo2,0.130935075
20322,Sr(P3Pt2)2,0.0
20323,K(InAu2)2,0.0
20324,SmMgAu2,0.0
20325,Ba4PSe,0.0
20326,Ge3Bi2O9,0.0
20327,LiAsPt2,0.0
20328,Zn(GaO2)2,0.0
20329,Ti2IrW,0.0
20330,In2GeB,0.9069961433333334
20331,NaMoF6,0.0
20332,BaSi2,0.0377215999999998
20333,PrTlAg2,0.0
20334,Mn2BeFe,0.01831515301724096
20335,CeAgSb2,0.0
20336,SmGeO3,0.3218218807142863
20337,Li2CeGe,0.1332776916666667
20338,Nb4O5,0.0
20339,NpGe3,0.0
20340,Hf2CuGe4,0.0
20341,Tl2SnHgTe4,0.0
20342,ThC2,0.3332636666666655
20343,BaSrY2,0.28908016999999986
20344,AsN(OF3)2,0.0
20345,Li3Cu2SbO6,0.0
20346,Ba(MgSi)2,0.0
20347,BrF3,0.0
20348,CuH6BrN2,0.0
20349,Be2PdPb,0.35242140499999985
20350,MnCu2Sb,0.3006638603448273
20351,FeTc2Cl,0.7425541418749989
20352,LiTaGeO5,0.0
20353,Ba4SeCl,0.1574967047916666
20354,LiCdP,0.0
20355,AlSCl3O2,0.0
20356,ThInAu2,0.0
20357,Pm2SiAg,0.0
20358,P2Pd3S8,0.0
20359,ZnNi,0.015364735000000003
20360,CaMgHg2,0.0
20361,K3ReClF6,0.0
20362,TiMnO3,0.03632189999999992
20363,Tb5Br8,0.0
20364,Er(SiRu)2,0.0
20365,Li2NdIn,0.0
20366,BaIn2Ir,0.0
20367,Hf3Zn3N,0.0
20368,SmBi2ClO4,0.0
20369,ZrBe2Cu,0.0
20370,Mn3RhN,0.0
20371,PrInAg2,0.0
20372,ZnCuNi2,0.0
20373,KNdTe4,0.0
20374,BeCuW2,0.0
20375,ZrBe2Cl,0.05422854999999993
20376,CeBiPd,0.0
20377,MgSiIr2,0.0
20378,AlNiF5,0.0
20379,ZrCu5,0.0
20380,NdCo9Si4,0.0
20381,Fe5B2P,0.0
20382,Zn2NiRh,0.0
20383,RbIn5S8,0.0
20384,USe,0.0
20385,LiCa2Ag,0.06240036
20386,SmSb2Au,0.0370652249999992
20387,Fe2SiS4,0.0
20388,Fe4O5F3,0.12693511111110922
20389,Sc2BeTe,0.008475481250000083
20390,Cr3Ni,0.14044021249999972
20391,RbU2SbS8,0.0
20392,BaCr2W,0.6202685925000004
20393,H7S(NO2)2,0.0
20394,Rb2H4Pt,0.0
20395,FeCl2,0.2188525666666669
20396,Lu(SiRu)2,0.0
20397,TiBe2V,0.011066750000000349
20398,NdH2,0.0
20399,Li2CaHfF8,0.0
20400,Er2MgTl,0.0
20401,Bi2Te3,0.0
20402,Na3Nd,0.3164852125000001
20403,K(CoO2)2,0.0
20404,Na3Pt,0.03096660000000012
20405,LiFeAsO4,0.0
20406,LiLu2Pd,0.0
20407,DyIn3Cu2,0.1535666316666668
20408,HoZnRh,0.0
20409,Pr7O2,0.06892367105263109
20410,V3NiS6,0.021171800000002072
20411,CoO,0.2978463499999995
20412,K8SnSb4,0.0
20413,Pr(Al2Cu)4,0.0
20414,Sr2BN2Cl,0.0
20415,DyTiSi,0.0
20416,Ti2ReIr,0.0
20417,ErZn5,0.0
20418,Zn2RhAu,0.0
20419,Sr2CaI6,0.010504055555555336
20420,OsN2,0.2126168333333327
20421,K2AgI3,0.0
20422,TlHg,0.1041498999999999
20423,Mn2BeW,0.0
20424,Te2W3(SeS)2,0.10637404197530832
20425,FeSiGe,0.014843541666666573
20426,MgMnGe,0.0
20427,CaThRh2,0.0
20428,Mg2BeOs,0.181253125
20429,LiBeB,0.0
20430,NaB5,0.0
20431,Be2ZnTe,0.5755429666666666
20432,Sr2ZnReO6,0.0
20433,Rb2NaFeF6,0.0
20434,Ta5N6,0.0
20435,Mg2MnIrO6,0.0
20436,BeIn2Cl,0.042316013749999985
20437,MgSc2Os,0.0
20438,BaGa2Cl,0.0
20439,CoAuO2,0.0004566249999999883
20440,CrN2,0.3515415833333337
20441,WCl6,0.05895128571428554
20442,LiCd2Pd,0.0
20443,Tb2Mg,0.009572566666666726
20444,K3(FeO2)2,0.0
20445,Er3AlC,0.0
20446,PrAl2Ni3,4.999999996257998e-07
20447,Sr(AlCl4)2,0.0
20448,Te5Mo4S3,0.01808849999999929
20449,K2RbPt,0.02652150812499996
20450,Pd(PbCl3)2,0.0
20451,Mg(ReO4)2,0.0
20452,KBe2Sb,0.5920560249999999
20453,TlAgTe2,0.12349222291666667
20454,Ba2ZnBi,0.0
20455,CaPd3C,0.0
20456,NaCaBe2,0.5356307549999999
20457,Mg(CrN)2,0.3816312699999997
20458,TaRu,0.035795500000000764
20459,BaGa2Co,0.32772830500000005
20460,Ta2BeAs,0.5012993124999996
20461,SmTiGe,0.0
20462,ZnCu2GeSe4,1.8299999999804584e-05
20463,NaNbO3,0.00794169999999994
20464,ZrS,0.09047275
20465,NdAs2,0.017480616666667004
20466,CuPtO2,0.014100500000000071
20467,Li2V3CrO8,0.0
20468,SmHoRu2,0.0
20469,Sr3GaO4F,0.0
20470,LaBiPt,0.0
20471,La(MnSi)2,0.0
20472,Li3Co4CuO8,0.0
20473,Sr(ZnAs)2,0.0
20474,Rb2TaCuSe4,0.0
20475,SeBr2,0.07312827666666666
20476,NaAc,0.16828531500000005
20477,MgSnPt2,0.0
20478,V2ZnO5,0.09217728124999523
20479,Mg4BePt,0.5251677399999998
20480,Hf2Al,0.04436250000000008
20481,RbBe2BO3F2,0.0
20482,HfScBe,0.2667623749999999
20483,Sr2BeBi,0.23663072750000005
20484,ErSnAu,0.05389703333333351
20485,Pm2NiRu,0.0
20486,Na2Cd3(PO)4,0.0
20487,U2CrN3,0.0
20488,Tm(CuS)2,0.3410149599999994
20489,RbCuC2,0.19373557187500048
20490,PrB3,0.5095129593749999
20491,SmMgTl,0.0
20492,TiAlCo2,5.999999999950489e-06
20493,TbY3,0.01776943749999971
20494,Ti3Cu4,0.0
20495,Ce3Zr5O6,0.0070030833333332146
20496,BaPbO3,0.0020828999999986664
20497,SrFeMoO5,0.0
20498,KCuC2,0.1961058625000005
20499,MgAlSi,0.0
20500,NaTl2Pb,0.0
20501,Ag2O3,0.2550216399999998
20502,MnAsRu,5.0555555556108786e-05
20503,Cu2GeS4,0.05765473015873001
20504,BaGaCu2,0.0
20505,Na2SrBe,0.4111744025
20506,PuS,0.0
20507,Mo3O8,0.3443647045454545
20508,CeAgAu2,0.0
20509,Li2BeGa,0.004018306250000103
20510,Ba3PbO,0.0
20511,Li2TiCoO4,0.0
20512,Zr3Tl,0.0
20513,TePb2O5,0.0
20514,KCrO2,0.2022732424999996
20515,MgAgAs,0.0
20516,PrCuO2,0.0167871812499989
20517,BaMgBi,0.40682305166666655
20518,AcAgHg2,0.0
20519,TmInRh2,0.0
20520,PrAs,0.0
20521,MnHO2,0.032699374999999975
20522,PaP2,0.3229369999999996
20523,Ba2CaIrO6,0.0
20524,VGePt,0.0
20525,Lu2CoRh,0.0
20526,VGe3,0.3795331699999995
20527,Tm2ZnRu,0.0
20528,Na2TlSb,0.0
20529,HfBeTl,0.5118033333333334
20530,NpRu2,0.0
20531,SmSiO3,0.0
20532,ThRe2,0.0
20533,Li2AcSn,0.0
20534,Zr(Ni2As)2,0.0
20535,As2Ir,0.0
20536,Zr4Pd2O,0.0
20537,LuCl3,0.0
20538,SrTiO3,0.0
20539,TmCu,0.0
20540,Np(CoSi)2,0.0
20541,CoH2SeO4,0.0
20542,Rb2Al2B2O7,0.0
20543,Al2VCl8,0.0
20544,ZrTi2O,0.0
20545,ZnC2(SN)2,0.013067874603174271
20546,Ni3Te,0.17064048750000005
20547,LiTiAu2,0.0
20548,CaNdHg2,0.0
20549,NdTe,0.0
20550,Na2BeBi,0.25790584000000005
20551,LiV3Co,0.0
20552,Si3CCl8,0.0
20553,K2NbCl6,0.0
20554,TaNiGe,0.0
20555,Y3AlNiS7,0.0
20556,BeVSi2,0.2274936125
20557,Be2RuBr,0.66835305125
20558,Fe3PH6PbSO4,0.0
20559,SnSe2,0.0
20560,BaCa3O4,0.0
20561,Zn(FeO2)2,0.14409299999999625
20562,BeCuW,0.21969682777777733
20563,PuB4Mo,0.0
20564,Li3Nb,0.6879965874999998
20565,V2Cr3(SbO2)3,0.0
20566,PdN,0.7238479749999995
20567,NiSbS,0.0
20568,ErInAg2,0.0
20569,BaHgBr,0.0
20570,Ba4MgSb,0.5363947566666667
20571,YVF5,0.2108754285714287
20572,Sm2AlCd,0.0
20573,UGePt,0.0
20574,Mn3(BO3)2,0.015902385579939168
20575,ZnAg3,0.0
20576,ScTlCd,0.27591806833333354
20577,Rb3As,0.0
20578,NpSeO,0.0
20579,SmAlSi,0.0
20580,Th(Al2Cr)4,3.692307699143527e-06
20581,GaPt,0.0
20582,SmAl3,0.0
20583,TbSiPt,0.0
20584,SmZn5,0.0
20585,NdPt3,0.0
20586,DyAl2Ni,0.0
20587,Pm2IrRh,0.0
20588,Ca2Cr2O5,0.0
20589,Ca3TaGa3(SiO2)2,0.0
20590,Sm2ZnHg,0.0
20591,KBe2Mo,0.5084952
20592,KMgF3,0.0
20593,YSnRh2,0.0
20594,YCo2,0.0
20595,Mg(NiO2)4,0.07430823076923643
20596,Be2TeMo,0.33391321666666673
20597,Ta4GaSe8,0.0
20598,FeCu2SnSe4,0.0
20599,Lu2V2O7,0.0
20600,BaSn2,0.0
20601,SrH2,0.0466355833333334
20602,LiSiPCO7,0.0
20603,Be2MoBr,0.5856458012500001
20604,Pa3Sb,0.0
20605,Sb(IF3)2,0.0
20606,Rb2Ti(SiO3)3,0.0
20607,Li2N,0.22428476666666647
20608,MgPS3,0.0
20609,K2SrTa2O7,0.0
20610,Dy(SiOs)2,0.0
20611,Ho2Ge2O5,0.36005771534391595
20612,KAgO,0.0
20613,Li2MnCr3O8,0.15700978571428426
20614,TaMn2,0.0
20615,Lu(BiO2)3,0.0
20616,H5PbCI3N2,7.499999989946105e-07
20617,LiDy3,0.19085723749999994
20618,Be2VFe,0.0
20619,Yb2GaHg,0.0
20620,TaMn2Si,0.0
20621,Li2AlPd,0.0
20622,Ca2Sb,0.0
20623,AuF5,0.0
20624,Mg3B(OF)3,0.0
20625,NaTmTl2,0.0
20626,Ho3AlN,0.0
20627,Dy3Mn3Ga2Si,0.0
20628,Cr3Ge,0.0
20629,NaV2O5,0.0
20630,LaS2,0.0
20631,YbCo2,0.0
20632,CaDyRh2,0.0
20633,Fe7O8,0.08489725555555516
20634,Na2NiO2,0.0
20635,CaHfO3,0.17512829999999635
20636,UMn2,0.0
20637,Ba4TlHg,0.5848560066666666
20638,CdSe,0.08495611499999997
20639,Li3V4O7F5,0.0
20640,NaCr2O4,0.0
20641,NdBr3,0.0
20642,ZrN,0.0
20643,TbAl3,0.0
20644,Ni3H,0.5246580250000001
20645,GePt2,0.03587627777777769
20646,Tm2TiO5,0.0
20647,AgXeF9,2.2863636367498334e-06
20648,BeRu2Pb,0.60441448
20649,ZnSiO3,0.5089425499999969
20650,BeV2Os,0.09622300000000016
20651,MgSc2Tl,0.0
20652,Nd2IrRh,0.0
20653,Li2VGa3O8,0.0
20654,Li5BO4,0.0
20655,V2CoO4,0.0
20656,NiP2,0.0
20657,KNa(BH4)2,0.0
20658,MoIrO6,0.0
20659,CeBPt3,0.0
20660,BeBiSe,0.0
20661,NaSbO3,0.057513549999999476
20662,Li8SiO6,0.0
20663,YbCuSb,0.009927266666666656
20664,YbScO2,0.0
20665,LuMg,0.0
20666,LiBeSi,0.18847134999999948
20667,CaBiCO4F,0.0
20668,ZnCr2F2,0.0
20669,HoP,8.300000000183163e-06
20670,BeCu2Bi,0.32469584999999995
20671,LiTaBe2,0.2484853375
20672,Na4Ti3O8,0.07189111111111046
20673,SrAcHg2,0.0
20674,NbIr3,0.0
20675,MnSe2O5,0.0
20676,TmNpRu2,0.0
20677,Mg2Nb2FeO8,0.0
20678,V5Te4,2.2222222195722452e-07
20679,Mg(WN)2,0.0
20680,Li2AgAu,0.0
20681,TcIrOs,0.4826115333333334
20682,Ru(CO)4,0.00014333333333382825
20683,SbSCl9,0.00011259090909077063
20684,DyTlZn,0.0
20685,In3Ir,0.009995499999999824
20686,NbSnRh,0.3520746999999997
20687,NaSrP,0.0
20688,LiMnO2,0.09604604956896168
20689,SbI3,0.03817376249999993
20690,WN2,0.1807109999999988
20691,NaGe2N3,0.0
20692,Li3SbO4,0.0
20693,BeRe2Ir,0.0
20694,Nb2Co3Si,0.0
20695,YSnPt,0.0
20696,Li5TiAs3,0.0
20697,Rb3Nb2Br9,0.0
20698,BeCd4Os,0.9129474500000004
20699,Be2NbSb,0.01854467500000024
20700,BaLiSn,0.3650357683333334
20701,HoNiBi,0.0
20702,FeCu2SnS4,0.0
20703,V6O7F5,0.051150611111110855
20704,Tb5Se2Cl3,0.0
20705,YSi,8.000000000230045e-06
20706,BeV2Pb,0.49090933
20707,TcRh3,0.0
20708,Ti2NbPt,0.0
20709,CrOF,0.35569208333333346
20710,BaYTe,0.1040087622222221
20711,BeGa2Tc,0.042611209374999966
20712,Li4V3Si,0.0
20713,LiNdTi2O6,0.0
20714,Dy3InC,0.0
20715,Dy(BiO2)3,0.0
20716,BaMnO3,0.12421813333333365
20717,CaMgBe2,0.4357804924999999
20718,Pr2CdNi2,0.0
20719,Li2CdPt,0.01496260625000001
20720,YBeMo,0.3635831500000002
20721,MgCd3,0.03493840000000015
20722,Ba6In2NF,0.0
20723,Ce3AlN,0.0
20724,Mg3Bi,0.13774082999999998
20725,CaInRh2,0.3692065225000001
20726,AlAsPt5,0.0
20727,LiSn4Rh,0.0
20728,NaBeTc2,0.2946732750000001
20729,ScBeSn,0.08556539166666699
20730,Re2NiO8,0.0
20731,Dy2IrPd,0.0
20732,Li4GeO4,0.0
20733,BaOsCl2,0.0
20734,YbTh3,0.12268437499999996
20735,SmZnPO,0.0
20736,MgFeO3,0.0
20737,LaAs,0.0
20738,ErGa,0.0
20739,BaSrPb2,0.0
20740,Ba4PbBr,0.5625769849999999
20741,Nb5Sb4,0.2676516666666657
20742,MnS2(NO2)4,0.0
20743,TiBe2,0.08384348846153822
20744,Tm2TlAg,0.0
20745,Ca2BeIn,0.0
20746,CoH6(SeO4)2,0.0
20747,Sr6GaN5,0.0
20748,CdCl2,0.0
20749,NaI(OF)2,0.0
20750,Li3SiNi3O8,0.0
20751,Ba2MgCd,0.01260905999999995
20752,YPbAu,0.0
20753,Ce2Ni,0.0
20754,Fe7C3,0.04275245000000005
20755,CaPrCd2,0.0
20756,LiCaGaN2,0.0
20757,TmB6,0.06677209523809502
20758,Pr2AlNO3,0.0
20759,DySCl,0.0
20760,HgO2,0.2393089666666665
20761,Li3CuP2O7,0.0
20762,Ca3GeO,0.0
20763,TiPt8,0.0
20764,CaTaAlO5,0.0
20765,BeFe2Se,0.30756236666666625
20766,Si(NiO2)2,0.0
20767,K3LiP2O7,0.0
20768,Ce(CuSi)2,0.0
20769,CeFeAsO,0.0
20770,BeGaBr,0.0
20771,VHgO3,0.25946169999999924
20772,Ba2CaCu2HgO6,0.0
20773,Hg2Sb2O7,0.0
20774,PI2,0.0
20775,BaZr4Ge,0.4634269866666667
20776,TiGaPt,0.0
20777,Li3V4FeO2,0.0
20778,ScZn2Pt,0.0
20779,TaS,0.11688805000000002
20780,DySeClO3,0.0
20781,Be2PbCl,0.6702731525
20782,U(SiOs)2,0.0
20783,TiSnRu2,0.0
20784,Rb4CuSi2O7,0.0
20785,Mg2VBiO6,2.999999995090264e-06
20786,SmLuRu2,0.0
20787,AcCrO3,0.0
20788,Th2Hg,0.0
20789,MnBe2Ga,0.0
20790,YCo3H2,0.0
20791,SnAs3,0.39266595
20792,ThRu2,0.055935333333334114
20793,Li3Sm,0.2235601062500001
20794,BeCd2Ir,0.2265557187499998
20795,Li2Mn(NiO3)2,0.014421338636366519
20796,HfCdAu2,0.0
20797,Lu4CoB3,0.0
20798,Li4Fe3Co3(SnO3)2,0.0
20799,BeTe,0.0
20800,SmMg2Sc,0.0
20801,ErPaTc2,0.0
20802,ZrBe2Cd,0.10820681249999996
20803,TiB2,0.0
20804,NdCuO2,0.016818931250000446
20805,Li2CaTa2O7,0.0
20806,KBaTl,0.3281119949999999
20807,PrPd,0.0
20808,Rb4CdCl6,0.0
20809,Ba2YBe,0.5964606725000001
20810,Bi2Pt2O7,0.0
20811,KO2,0.07474418333333332
20812,TmCoC2,0.0
20813,Mo2N,0.008367383333333756
20814,BeGaOs,0.2797095541666668
20815,TbBr,0.010657849999999858
20816,Nb3Al,0.04155609999999932
20817,SbRh3,0.015017999999999976
20818,HfFeCl6,0.0
20819,Dy5Si3,0.0
20820,TaTeCl9,0.0
20821,RbTbO3,0.0
20822,UBr5,0.0
20823,NbAlOs2,0.0
20824,LiMnF4,0.08317966666666354
20825,Rh3Se8,0.004316409090908913
20826,Hf2BeSi2,0.32254821999999983
20827,Pm2NiIr,0.0
20828,AcSbAu2,0.0
20829,Ba2MnIn,0.12736990642241353
20830,BaBiSe4,0.0
20831,LiGaTe2,0.0
20832,Ba2SiSe4,0.0
20833,Sb2O3,0.00997749999999975
20834,Y3Si3Rh,0.0
20835,Ca2VN3,0.7558505000000011
20836,Pr2CBr,0.0
20837,LiCo2Ge,0.0
20838,YScBe,0.031347466666666435
20839,BeMoPd,0.0
20840,NaCdPd2,0.0
20841,Li5SiP3,0.0
20842,Ca3SbAs,0.4965170399999999
20843,Sr3CdPtO6,0.0
20844,Rb3CrF7,0.0
20845,KUCuSe3,0.0
20846,Li3Co(CuO2)4,0.0
20847,ThCdAg2,0.0
20848,YBeCd,0.0
20849,Li3V2(O2F)2,0.0
20850,MnN,0.2950672499999998
20851,RbBiS2,0.0
20852,SmDyHg2,0.0
20853,Mg2VBiO6,0.0
20854,K2NaBe,0.525817075
20855,U2Fe2P7,0.0
20856,PmAlCu2,0.0
20857,Mg2Rh,0.0
20858,LiCaRh,0.19145734166666672
20859,BiClO,0.0
20860,CeH2,0.0
20861,UTeAs,0.0
20862,NaNiIO6,0.0
20863,Li(CuP)2,0.0
20864,K3CrO8,0.031567520833332814
20865,Zr2MnBe,0.03677058534482747
20866,Ba4BiCl,0.7624219233333331
20867,Sr(GeRh)2,0.0
20868,MgW3,0.06072446250000053
20869,BeIrW2,0.0
20870,HgF2,0.05267338333333338
20871,NaNd2IrO6,0.0
20872,V4CoNiO2,0.0
20873,UTeS,0.0
20874,BaTiTe,0.8466158505555554
20875,Li8SnO6,0.0
20876,Rh3Se8,0.0
20877,Li2ZrCuO4,0.0
20878,Sm2C3,0.0
20879,UAlRh,0.00021955555555486228
20880,LuP5,0.0040482000000006116
20881,NaHCO3,0.0
20882,TiF2,0.15905192592592599
20883,CaNb2O4,0.0
20884,Ba2CaNi,0.32731504
20885,NaCo3,0.6170326749999999
20886,Ba4FeBr,0.7164327641666666
20887,Be2CdP,0.4478141874999999
20888,Cu8O,0.11122926333333326
20889,LiMnFeO4,0.010103499999998707
20890,CaHfBe2,0.3210551549999998
20891,RbZnO3,0.0573295399999989
20892,Tm6CoBi2,0.0
20893,Pr(SiPd)2,0.0
20894,PaSnAu2,0.0
20895,VTe2,0.02107407777777759
20896,Dy2ZnOs,0.0
20897,Cd(HO)2,4.960000000009401e-05
20898,DyP,0.0
20899,Mg3Cr,0.29756173750000003
20900,ThPb,0.0
20901,CaGaBO4,0.0
20902,LiMnRh2,0.13000429784482748
20903,CdSiO3,0.0
20904,Cr2CdS4,0.0
20905,CoS,0.1799967708333332
20906,CrCdTe2,0.0
20907,SnPO4,0.0
20908,P2Os,0.0
20909,TaW3,0.0
20910,PtO,0.8919261249999999
20911,BaSnBr,0.1152445341666668
20912,BaCaRu2,0.7515778475000001
20913,ZrGeS,0.0
20914,Sr3Sb2,0.39401186
20915,In(IO3)3,0.0
20916,CaH2(ClO3)2,0.0
20917,Zr3O,0.004851249999999753
20918,Tm2CuAu,0.0
20919,Ba3YbRu2O9,0.0
20920,Mn2Be2Te,0.4360658898850569
20921,LiBe2Pt,0.13501184999999705
20922,Ca2ZnRh,0.0
20923,Ba4WBr,0.8403670641666666
20924,Na4I2O,0.0
20925,NbTlPt,0.6392928333333328
20926,RbAcO3,0.0
20927,Ca2Sn2O5,0.15505112222221573
20928,Ag3AuSe2,0.0
20929,BeTlBi2,0.56372315
20930,Ca(CoS2)2,2.69999999997772e-05
20931,ErInNi4,0.0
20932,TlV5Se8,0.0
20933,Nd(AlGe)2,0.0
20934,LiTiSiO4,0.0
20935,Ba4BiBr,0.7120128399999999
20936,Sr4Al6WO6,0.0
20937,Yb2Tl,0.0
20938,Li2TlBi,0.0
20939,Ba2InClO3,0.0
20940,BaPr2MnS5,0.0
20941,Lu(SiOs)2,0.0
20942,RhPb2,0.0
20943,NpAl3,0.012347874999999677
20944,HoAgTe2,0.0
20945,LiMg2Ag,0.0
20946,Na2VO3,0.06993208333333811
20947,Rb2Te,0.01159448333333335
20948,NbS,0.06526598749999922
20949,CdB2Xe,0.0
20950,Ti(NbSe2)2,0.0
20951,Al3Pt5,0.0
20952,Ba4HfGa,0.9029723625
20953,MgV4O8,0.03619769230769165
20954,Pr(CuGe)2,0.0
20955,BeGe4Te,0.6963081611111112
20956,BPO4,0.0
20957,BaLi2Si,0.0
20958,YbMoClO4,0.015311285714286528
20959,Mo8P5,0.03821443846153905
20960,Ba2YSn,0.0
20961,SbCl5,0.0
20962,TbAl,0.02110483749999981
20963,Tl2Pt,0.0
20964,BeNb4Ni,0.7354870333333317
20965,U(SiNi)2,0.0
20966,TlHg3,0.1490879249999999
20967,NiPt,2.0000000000131024e-05
20968,Ba3Ti3(BO)2,0.0
20969,BePPb,0.2284825066666669
20970,Ho(MnSi)2,0.0
20971,BeMo2Br,0.3269140012499996
20972,Ba4LiSe,0.27196375
20973,VO,0.4219265999999999
20974,ScGa5Co,0.0
20975,Be2TeRh,0.02650666250000011
20976,KSmTe2,0.0
20977,Li5MnOF5,0.0
20978,U3MnSb5,0.0
20979,Fe3B,0.011570874999999424
20980,AgAsO3,0.0
20981,HfGePd,0.0
20982,As4S5,0.0
20983,Nd2In,0.0
20984,LiSc2Ir,0.0
20985,Mn(NbS2)3,0.0
20986,Ba2Mn3(SbO)2,0.0
20987,BaNaSr2,0.0470485974999999
20988,Rb3(Cu4S3)2,0.0
20989,Mg2CdPb,0.12138756750000004
20990,Ac2IrAu,0.0
20991,AgHg2PO4,0.0
20992,ErTlTe2,0.0
20993,Sm2Pt2O7,0.0
20994,GdTe,0.0
20995,Cr5Si3,0.04333241249999986
20996,NaMn(SiO3)2,0.0
20997,Zr2O,0.22317041666666607
20998,NaCa3IrO6,0.0
20999,TlBiTe2,0.0
21000,Tl(CoS)2,0.0
21001,Mg2GeO4,0.0
21002,Nd3SbO7,0.0
21003,Nb2PC,0.0
21004,CaPrZn2,0.0
21005,Y2MgS4,0.0
21006,UNiSn,0.0
21007,HoGeAu,0.0
21008,Ca(NiGe)2,0.0
21009,SbN,0.33068717500000044
21010,BiSI,0.0
21011,Sr2YIrO6,0.0
21012,SmAlGe,0.0
21013,BeCrCu,0.2044790833333332
21014,LiHg,0.0
21015,BaCoBr2,0.0
21016,BaNd,0.215063985
21017,TlAsPt5,0.0
21018,PmGaAu2,0.0
21019,ThSe,0.0
21020,ScNi4Au,0.0
21021,YAsRu,0.0
21022,CdFe2As,0.5177771500000001
21023,CrAs2,0.01939983333333384
21024,Li2Cu2F5,0.07807433333333423
21025,Ba3P4,0.0
21026,Ti2AlC,0.0
21027,CoH3(CN)6,0.3392516625000006
21028,HoErRh2,0.0
21029,BeCd4Se,0.6135411125000003
21030,BeFeMo,0.3657813222222197
21031,Be2ZnFe,0.03927627499999997
21032,LiTa2CuO6,0.0
21033,ErSnRu2,0.0
21034,Yb(MnSb)2,0.0
21035,SmCoC2,0.0
21036,SnBrCl,0.0
21037,Sr3AsN,0.0
21038,Tb3CuSnS7,0.0
21039,Tm2IrRh,0.0
21040,PtI2,0.001063377777777763
21041,BaSiO9,0.0
21042,ScCu,0.0
21043,Ba4TiIn,0.7159122305555555
21044,Be2RhAu,0.0
21045,Ba4MgTi,0.8194063605555555
21046,Nd(CoSi)2,0.0
21047,Cu2GeTe3,0.0
21048,Hf2BeBi,0.17590359999999985
21049,DyYZn2,0.0
21050,BeSnP2,0.0
21051,KBaSn,0.0
21052,CeAl3,1.8374999999792866e-05
21053,ErPd3,0.0
21054,NaYHg2,0.3382401125000001
21055,BeCrCo2,0.0
21056,CaInAu,0.0
21057,Mn2VO4,0.0
21058,TlFeSe2,0.10826329999999997
21059,Si3P,0.7619069249999989
21060,Sc2CuOs,0.0
21061,Sr2UZnO6,0.0
21062,Be2IrBr,0.3842700012499996
21063,LaMnBe2,0.2179478603448275
21064,Al(NiO2)2,0.07170678571428546
21065,YBe2Nb,0.06869326249999963
21066,LuB2Os3,0.0
21067,Ca(AgGe)2,0.0
21068,KAuC2,0.12181439250000015
21069,NaPmHg2,0.0
21070,GeF2,0.0
21071,RbAuSe,0.0
21072,Li(FeO2)2,0.0
21073,Ba3Ga2(GeO)4,0.0
21074,Be2SbMo,0.3288148
21075,PuH3,0.0
21076,Na2PdCl4,0.0
21077,Nd2Ru2O7,0.0
21078,Li3Cr3FeO8,0.0014127333333329162
21079,Sm(NiSn)2,0.0
21080,ScPPt,0.0
21081,NaNdAu2,0.0
21082,NaAsRh2,0.1327291125000003
21083,CaSiO3,0.0039227999999971175
21084,In2Sn2O7,0.0
21085,UGeSe,0.0
21086,LiCo3(OF3)2,0.0
21087,RbYO2,0.0
21088,BaLi2Cl,0.0
21089,VCuRh2,0.0
21090,MoF5,0.34328316666666625
21091,Ti4FeBi2,0.0
21092,TiVO4,0.033204333333325835
21093,SmY3,0.007982681249999679
21094,KBe2Co,0.5187257000000001
21095,TmMgZn2,0.0
21096,Ga(MoSe2)4,4.6153846877672317e-07
21097,Ba(AlTe2)2,0.0
21098,Pu(CuSi)2,0.0
21099,K2O,0.0003131666666666977
21100,Re3Tc,0.0
21101,NdPb6F5,0.0
21102,Li5Ti3O8,0.020645468749999733
21103,Ho2SO2,0.0
