,pretty_comp,p_powerfact
12972,Ga2O3,1808.3666219999998
12973,YbAgS2,1725.199509
12974,Tm2CuPd,1495.568191
12975,ReAg3,581.1968713
12976,YBr3,1568.203213
12977,Rb2WCl6,28.65240232
12978,BeSiOs2,1116.845568
12979,Yb2AgPt,1679.828527
12980,Lu2TcAg,3124.128358
12981,LuAl4Ni,1913.8425359999999
12982,RbAuBr4,526.8731562
12983,ErTl3,2831.806048
12984,SnTe3O8,210.8346176
12985,ScZn2Au,221.76284669999998
12986,MnAlO3,854.3574489
12987,BaNd2PdO5,1234.716461
12988,NdDyMg2,24.76466192
12989,V4P2C,483.72453089999993
12990,Hg2SeO4,1169.484197
12991,Ga3Cu,145.4908245
12992,Ba2CoMoO6,739.1264242999997
12993,TlI,2755.417768
12994,Mg3TcH7,1062.7235050000004
12995,TmSbPt,2741.191532
12996,Ta3B4,44.92362162
12997,CrAsRh,171.59469919999995
12998,Rb3Pr,173.82727590000005
12999,MnSbSe2Br,1128.667751
13000,NaCaAu2,401.6142398
13001,NaNiPO4,566.4142697000002
13002,Ca4Al6SO6,265.1365902
13003,KZn4Sb3O2,332.9922409
13004,CaNi2,786.324814
13005,VCoSb,1.844051739
13006,Sb3Ir,520.2033491000002
13007,DyCuSe2,1960.214209
13008,ThNiSn,3725.812725
13009,Ba2CuBrO2,404.83352610000003
13010,TmSbPd,3195.669776
13011,Pr3InO,106.7926545
13012,Lu2Pt2O7,1645.731406
13013,Li3AuO3,668.7888082000002
13014,Ba2Pd(OF)2,910.2399201999999
13015,Li7Br3O2,998.8315542000001
13016,HoTaO4,1383.866199
13017,ErCo5,285.8332785
13018,LuSiIr,207.10652199999998
13019,Ta2CrNO5,543.2298206
13020,Ca(CrS2)4,225.7504264
13021,TmPd,4.351323472
13022,NbCuTe2,97.95644188
13023,V2FeTe4,384.8891425
13024,MgSiP2,1621.2612800000006
13025,Er2B4C,223.1646744
13026,K3AsS3,185.2828855
13027,ErNiSb,2343.044248
13028,HfPt,27.41107071
13029,Sn3(PO)4,758.0554725
13030,Sc2CdTc,176.69424640000003
13031,Dy3Ga,30.94637225
13032,TmAs,92.68748901
13033,Sc2IrPd,134.7333161
13034,LiNbTe2WO2,680.3194485
13035,Ca5Sb3,309.2273963
13036,K2TiF6,379.7914071000001
13037,TbZnSn,149.9774522
13038,Nb3Ir,1903.5368670000007
13039,YbTmRh2,33.27521106
13040,BPS4,1656.255458
13041,ScSiAu,453.63024069999994
13042,GePt2,122.72043149999999
13043,Na2Zn3Se4,1849.551213
13044,Li3V2Fe3,207.8834434
13045,Hg3SbAsS3,766.5056525
13046,Lu3AlO6,1417.28919
13047,TiCoSb,3484.6339049999997
13048,Cr7Se8,134.4707873
13049,TiCuSn,98.70714644
13050,InTe,623.910359
13051,GaAgSe2,1991.401237
13052,LiAg3O2,1368.0928529999999
13053,TmTh3,154.5449184
13054,MnNi3O4,412.8520085
13055,TiCo5O2,7.9513783239999976
13056,Dy(GeRu)2,726.2912409
13057,LiCa2In,1463.1493710000002
13058,Li2MnCrO4,53.20843941
13059,Ga7Ni3,337.5476974
13060,Ho2CuTc,3319.008487
13061,ScAlRh2,331.1435338
13062,Al2FeO4,2208.404759
13063,Sm3S3N,642.8543542
13064,Rb3AsSe6,415.69581669999997
13065,P4S5,451.83093269999995
13066,YbIn2Ni,69.7511955
13067,BiSI,1885.974397
13068,Al4C3,1205.356774
13069,Ag3AuSe2,1363.74938
13070,Nb2Pb2O7,461.7840511
13071,Li4NbO4,7.9120301379999995
13072,Ba7(ClF)2,185.2093669
13073,Ca3Bi2,955.0283701
13074,NaAsH4O5,246.58513959999996
13075,PrClO,1278.469207
13076,Mo3N2,407.16483189999997
13077,Ho3Mg,111.81686029999999
13078,Ho2MgIn,281.842912
13079,Ga3Bi,4371.459065
13080,CeScSi,513.8061988
13081,Ba4Fe2S4I5,201.9171379
13082,In4Bi2S9,572.2731576
13083,AcSe3,376.2353164
13084,NaAgO2,2173.8487809999997
13085,KZnAs,3268.437798
13086,LiTmHg2,221.9854337
13087,Pr7O2,134.3924618
13088,Zr6Al2Co,1933.513157
13089,Nd(SiAg)2,1425.998615
13090,Ba(NdSe2)2,2458.484736
13091,LiPr2IrO6,146.91215590000004
13092,HoZnRh,133.51903570000002
13093,V7O3,767.6665059999997
13094,PrAs,59.53403801
13095,K3V3O8,206.693529
13096,Ba(ZnSb)2,797.8732957000003
13097,Mg2C3,2026.6823960000002
13098,Y3Si3Rh,55.10718739
13099,AgHg2PO4,856.3206294
13100,PrZn,48.64011378
13101,PbCN2,3225.411332
13102,Ce(GePt)2,1959.4546050000001
13103,GaMo3,1801.087529
13104,H3C4NF2,176.2440118
13105,RbNa2Sb,1785.330111
13106,Li4Fe2SiO7,124.04445890000001
13107,Li2MgHg,3.172755402
13108,B3Ru2,94.94561884
13109,TaMn2,109.10612749999999
13110,ScCo2Sn,130.7287562
13111,SmInO3,1110.41916
13112,NaFe2O3,3007.268057
13113,TbPO4,1525.515675
13114,Co9Se8,79.43187762
13115,NaHO,2138.067532
13116,LiCoNiO4,683.1084917999998
13117,Ca2HgPb,4488.344312
13118,SrBiIO2,1128.917216
13119,Ce(CrB3)2,1870.0034329999999
13120,UTeAs,378.360771
13121,NaSmSe2,2080.9425079999996
13122,SbN9,1137.393683
13123,LiZn2Ir,362.94485710000004
13124,PrInCu2,106.8154165
13125,TmNi2Sn,127.0931882
13126,TmAsO4,310.5948620000001
13127,Na3ClO,919.3548985
13128,Na2Zr(CuS2)2,1040.395721
13129,BaAg2,680.019551
13130,Ti2AlN,543.2221606
13131,PrMo3,14.29330006
13132,RbHSeO4,33.29273295
13133,Tb2PbS4,2085.820707
13134,TlBi2,602.5293826000002
13135,IrBr3,1120.3454060000001
13136,NdInRh2,3351.6895210000002
13137,Fe2NiO4,47.19842416
13138,K2LiBO3,286.9420473
13139,BaI2,1547.3051150000001
13140,RbNaO,721.6735781
13141,YbHfRh2,25.06200405
13142,ZrCl4,907.0730992
13143,Ba2HoNbO6,2190.994048
13144,YbSmPt2,412.45890499999996
13145,KSc2Co,301.2541911
13146,RbIO3,1028.693305
13147,K2ReF6,205.55029240000002
13148,Dy2CdIn,3.793446298
13149,Ba(CuO)2,1173.133642
13150,TaB2,855.0319682
13151,Li4V2SiGe,333.7115453
13152,IrF4,1571.720903
13153,TiNiGe,1997.1505079999997
13154,MgGeO3,2673.489584
13155,U(CoGe)2,40.53478047
13156,Sr3GaO4F,894.7089323999999
13157,K2NaAlP2,1215.7184619999996
13158,Li2Ni2SbO6,617.0551608
13159,Ca4Al6TeO2,166.3764663
13160,HoMgRh2,175.290274
13161,Nb2InC,404.1126758
13162,Li7Fe(O2F)2,40.28489026
13163,DyMgIn,946.7108422
13164,TmBiPd2,29.39189879
13165,SrHfO3,1797.119563
13166,LiTiFeO4,54.56897677
13167,Ca3Sb2,1378.594443
13168,TiCrP,252.8922704
13169,Li4ZrO4,772.6085307999997
13170,VFe2Si,10.85569427
13171,ZnCu2GeTe4,356.7626947
13172,UPd3,337.0641310000001
13173,Li2Si2Ni2O7,142.2300898
13174,MgAg,38.68371182
13175,ThInAg2,51.94656047
13176,Ti3SnH,751.1006367000001
13177,HoInCu2,36.236812
13178,RuC3Br2O3,265.16053250000004
13179,SmAg2Hg,874.0104035
13180,Ba(GeRh)2,198.94736840000002
13181,Ti3Cu4,1575.233222
13182,Li2FeF5,108.4968014
13183,LuTlO3,1038.025292
13184,SmGe3,875.96607
13185,NiP3,267.32354810000004
13186,Ba2TlCuO5,403.7599065
13187,Ba3Bi2F2,203.2490432
13188,TmNpRu2,235.2212963
13189,HgOs,873.6196169
13190,Rb2VAgSe4,1397.292009
13191,BiO2,1658.376679
13192,ScZnCu2,764.1794401000003
13193,Al2PdCl8,192.37805830000002
13194,HoSb,508.3185966
13195,LuAu,131.8435114
13196,Ti2InC,1107.57949
13197,Tm2CuRu,63.47493795
13198,Yb3InC,620.473512
13199,SmTiGe,1567.7684199999999
13200,LiErTl2,334.3546406000001
13201,YbAgSn,338.7267463
13202,K4Br2O,1824.251289
13203,BaNbS3,2338.559278
13204,NaHCO2,753.5624192
13205,HfZnPt2,47.66097859
13206,MgSnAs2,2374.0336
13207,ThAl,213.9731426
13208,Hf2OsRh,2788.882829
13209,PAuS4,964.6323263
13210,Pr2HgPb,196.1675556
13211,Hf5Ga3,308.1453686000001
13212,SbO2F,557.2002782000002
13213,PrCoP,924.3468748
13214,CuSn,139.57547639999999
13215,HfMoSe,687.7188838999997
13216,CuP4Se4I,723.1709406
13217,Mn3NiN,85.45597289
13218,K3BS3,591.3377487
13219,PrHSe,1313.75855
13220,CrS2,87.49385423
13221,LiV2O2,327.8510598000001
13222,Ca(TiS2)4,11.29854028
13223,TbAgTe2,2036.5876870000002
13224,PrRu2,987.5707944000001
13225,CaClF,691.9672101
13226,Lu2Ta2O5,715.3317772999999
13227,YZr4O9,207.964995
13228,Zn(BIr)2,1420.318471
13229,B4PbO7,1125.802625
13230,UAs,271.5043159
13231,AlCr2C,383.80468989999997
13232,PrGaO3,338.876146
13233,Yb2Cr2C3,1191.670876
13234,ScSi3Ni,316.293695
13235,CeTlPd,2758.805319
13236,LiPmTl2,543.4342117000001
13237,NaSbF4,892.0075539
13238,Te2Mo3(SeS)2,98.09592707
13239,Sc(Al2Fe)4,137.0735
13240,Cu3SbS4,1684.939898
13241,Na2VPCO7,186.6859033
13242,Ag2MoO4,836.2066499
13243,ZrBeSi,136.3799413
13244,LiZrRh2,0.902862285
13245,NdTm3,974.1150513
13246,CIF7,392.3212358
13247,NpSi,695.7810182999997
13248,Lu6UO2,518.2470989
13249,CdCu2O3,141.47833
13250,CuHOF,205.6852794
13251,VSb2,711.3648675
13252,YTmO3,847.8490515000003
13253,Si3CCl8,129.0135162
13254,As3W2,238.18927259999998
13255,B3C2,2360.619666
13256,Ni3Hg,4200.714862
13257,YUO4,55.71092851
13258,VCuO3,1276.1928070000001
13259,CuAgS,1314.5947130000004
13260,LiAg3,488.5406666
13261,TbSc,1749.9468829999994
13262,RuN,19.93338354
13263,NaN3,1197.067053
13264,Li2V2CoO6,19.72486559
13265,HgS,1447.503708
13266,NdGeBO5,338.2431433000001
13267,Ba3TiS5,1220.449654
13268,TlAsS2,747.4684493999997
13269,PrFeSi2,431.6406018999999
13270,PdSe,174.6339968
13271,TaMnAs,325.73509839999997
13272,Ba2H3I,1293.342236
13273,NdTe3,169.1539297
13274,ErSn2,232.2042163
13275,DyYCu2,125.43837859999998
13276,PuOs2,166.8381914
13277,YbSb,2173.635391
13278,Mg2CrWO6,730.7158506
13279,TlCoAs2,681.2299836
13280,SmSe,759.7230467999997
13281,CoCu2SnSe4,412.95626769999996
13282,MnSiTc2,1508.716616
13283,CoPt,430.0560801
13284,GeRh,398.38035310000004
13285,Ba(ZnP)2,383.7437457
13286,Al2Ge2O7,374.9682224
13287,Ba2AlSn3O8,50.40456356
13288,PaZnRu2,846.3946742
13289,MnNi2Sn,64.33417227
13290,K4BeP2,804.5573767999997
13291,Ca(AlCl4)2,281.2972793
13292,SiSe2,566.1205732000002
13293,ScGa2Ni,970.6001448999999
13294,ScSnRu2,3970.4205420000003
13295,Lu(HO)3,466.39463370000004
13296,K(InAu2)2,2093.674189
13297,Sc2Co3Si,90.01371341
13298,KSnAs,1682.162216
13299,ErCu,492.3534904
13300,Pr2S2O,943.6235052999999
13301,CrTe4Au,178.8947557
13302,CoAgO3,66.55624011
13303,Si3F,22.61304166
13304,NaAcAu2,266.5775747
13305,Ba2CuClO2,380.8851346
13306,HoIn3,2400.082796
13307,Co2MoS4,673.9773666
13308,MnF4,589.6646847
13309,Rb2Zr2O5,1512.2313570000001
13310,LiZrSc,315.5182202000001
13311,TmAgTe2,3800.909634000001
13312,HfGaAu,1303.99188
13313,Ga2PdI8,981.7313461000001
13314,YTlO2,2490.6271699999998
13315,TiCoSn,893.5810331
13316,TiGeO3,1011.725244
13317,Na2SmPCO7,304.1556295
13318,SnBO3,218.5626228
13319,Li3Zn,169.1804118
13320,TbB2Rh2C,739.8660617
13321,IBr,2845.187336
13322,Zn3C,801.4664227999997
13323,ErIr2,105.5729543
13324,Li2Ni3OF6,82.60186772
13325,RbLuS2,1774.117989
13326,LiNiN,2571.793722
13327,Tl(CuTe)2,677.8666145
13328,PRu2,243.01801780000002
13329,Mg2FeO4,7.495997725
13330,TmO3,12.16586155
13331,S5N6,772.2644847999999
13332,Yb4As6Rh7,692.8018276
13333,CaHCl,856.5415623
13334,ZrHg,1006.945627
13335,NdHg,517.9622967
13336,KBH4,3400.158514
13337,NaBOF2,106.5427499
13338,YbH3Pd,87.51935629
13339,HgPPd5,672.0554927999998
13340,HfZr,624.1687853
13341,Er3Ni7B2,311.3892737
13342,ErAl3,0.238947601
13343,ZnSb,885.8483977
13344,Mg4As6Rh7,234.93011209999997
13345,ReC2,189.305451
13346,Ti4ZnS8,30.81077653
13347,InClO,1991.073995
13348,Sr2CaUO6,491.88609069999995
13349,Hf2CuOs,205.936485
13350,V3Pt,1482.148027
13351,Li2MnP2O7,534.9180024
13352,Lu4Ge6Ru7,8.934342108
13353,Sr(PPd)2,73.90228918
13354,MgCr,209.47797169999998
13355,LiPd,0.035143197
13356,BaZn,43.86247969
13357,CaMgSiO4,886.4088926000003
13358,Sc5Sn3,1001.3668130000001
13359,SiBi3,169.13992869999996
13360,CeAsPd,714.1681117
13361,NaGaH8(NF3)2,671.6557857999999
13362,Mn6O7F5,72.75087762
13363,KLi6TaO6,963.2607166000001
13364,Tl2GeS3,1698.66629
13365,BiClF8,120.21463490000002
13366,Na2ThF6,300.6948543000001
13367,SrMoO3,45.50882147
13368,Co5SbO2,78.5219568
13369,VCr2O4,90.11212144
13370,ZnCrO4,692.482389
13371,Sr3Sc2Cu2S2O5,1252.369011
13372,HfScOs2,616.2879606
13373,NdAsPd,1240.825976
13374,Sr(NO3)2,332.2931271
13375,LaSe,295.46682569999996
13376,Yb(MnSi)2,175.1626365
13377,ThSeO,1567.311875
13378,Ac2CuSn,4880.209879
13379,Tl(CoS)2,80.44227459
13380,LiHF2,1472.25526
13381,Co(PtO2)3,3340.447538
13382,LiInTe2,2549.185845
13383,KSmS2,1615.739981
13384,Na2BH4ClO4,442.10809919999997
13385,NaLuO2,1711.5939019999994
13386,SrSeO3,1237.349891
13387,CeSc3(B2O)2,17.89951367
13388,ZnP2(HO)4,1001.683287
13389,TiP2O7,123.4124775
13390,HgMoO4,1305.949135
13391,K3ScSi2O7,1002.434692
13392,Ag2Te,1865.87189
13393,Yb(GePd)2,289.2439682
13394,SrAuO2,1491.413703
13395,CdSeO3,332.54724060000007
13396,Nb3S4,714.3540125
13397,RbSmSe2,1664.5855609999999
13398,Li2Fe3WO8,296.3732287
13399,InAsPt5,143.13480159999997
13400,YbCdAg2,107.08776409999999
13401,Ac3Tl,423.5819284
13402,Rb3BP2,752.7485181
13403,CrSbS3,972.2505197999999
13404,Ba(BS2)2,789.0835622999997
13405,Ta2Sn2O7,301.7116808
13406,LiNiCO4,450.98623349999997
13407,YTmHg2,1083.504055
13408,YI3,1193.489168
13409,LiTiTe2,91.08570421
13410,Sr2CdIn,43.65539335
13411,PmRuO3,4175.274059
13412,RbYbF3,3048.37209
13413,ErPbAu,112.62996650000001
13414,Mg2AgAu,4.289196999
13415,NaBeO2,493.03710010000003
13416,RuI,38.57475014
13417,BCl(OF2)2,91.7081496
13418,NdGe,146.5213672
13419,LiAlPt2,4575.223929
13420,Nd2CdNi2,119.9937707
13421,CdHgO2,3671.649129
13422,KH2N,1210.909523
13423,BiAuBr6,340.6186073
13424,MgSnO3,2296.340672
13425,CaGe,1838.675213
13426,SrCaHg2,51.06630938
13427,Ta3Al2CoC,31.93675507
13428,Ho3Pu,9.097832572
13429,Li3Fe(PO4)2,335.8087001
13430,Ca3TiNiO6,121.0279875
13431,ErPO4,1471.496791
13432,LaHg2,1273.816847
13433,DyMgRh2,109.89936920000001
13434,Rh3F,769.2005627
13435,Sc3BPb,1043.28554
13436,DyTlS2,848.3278571000003
13437,Ce(Fe2As)2,892.4152291000001
13438,Pr2UTe4,45.83587945
13439,Nb3N5,1986.40057
13440,Ru3Cl,223.21506540000001
13441,PrOs2,4947.328177
13442,PrH,98.05800229
13443,Rb7NbAs4,479.0828278
13444,Li5CrCl8,158.99868869999997
13445,NaBi,179.45978119999995
13446,Rb3Ac,434.5169387
13447,Na2Ti2O5,1004.51321
13448,TiAlRh2,169.6349096
13449,Pb3SO6,651.8298783
13450,Ba2MgSi2O7,448.8425216
13451,Li3CuF5,100.3911204
13452,Nd4Sb3,0.746169634
13453,Y2Cl3,463.69151619999997
13454,K3ZnH5,698.6998182
13455,Ti2FeSe4,184.478249
13456,BiBr3,648.207028
13457,Dy(CrSi)2,1003.8922060000001
13458,Sc5Si7Pt9,1301.506641
13459,Sr2YRuO6,0.678351402
13460,Dy2ZnIr,95.99719417
13461,MoN,171.0959691
13462,MnAlPt,387.7863483
13463,Na3N,100.8808434
13464,Rb3Nb,251.366346
13465,AlCl3,737.1481457
13466,RbIrO3,694.5882731
13467,Pr4Sb3,0.976956258
13468,USi,86.28473267
13469,ScCo3C,227.75783760000002
13470,Sm2AlCd,1.326997722
13471,MgAgSb,202.42251509999997
13472,PaInPt2,1038.381837
13473,Er2Al3Si2,455.09745899999996
13474,Na3Cd2IrO6,108.2790376
13475,ZrZn3,85.09261286
13476,Sr(MnAs)2,532.3584576999998
13477,Li2BPd3,45.96850145
13478,MnCo,22.37593516
13479,FeAg2SnS4,918.0895094
13480,LiGe,14.71000723
13481,Pr3Y,696.8446313999997
13482,BaZn(BiO2)4,825.200463
13483,Nb3Al,229.62802960000002
13484,ZrIn2,392.42543939999996
13485,Tm2IrRh,151.2626855
13486,SmN,1056.5580519999999
13487,ZnFePb,148.28818940000005
13488,Dy3CuSiS7,821.0561662
13489,NaLi2AsO4,429.72570149999996
13490,InSb3,34.28267222
13491,CdPS3,2001.0821809999998
13492,NbBO4,1329.803759
13493,HoMnO3,810.3396922000003
13494,Er2ZnIn,14.76560855
13495,CdO,204.45205180000002
13496,NbCoP,1594.903462
13497,Nb3Co4B7,79.16970624
13498,MnSiRh2,350.62349460000013
13499,RbCuF3,150.69638390000003
13500,SiC,1949.522816
13501,LuSi2,1086.9667980000004
13502,SrIn4Pt,334.030308
13503,NaH3CN4O,1164.632102
13504,BaBeCl2,1480.177382
13505,SrClF,717.3300102999997
13506,HoInAg2,47.04790842
13507,HoPd3,18.72510969
13508,CaBiF6,7.239949435
13509,CaReBi,2060.6956
13510,Mg2PdAu,92.92831668
13511,TmCuSe2,1978.348241
13512,SiPt,194.3652529
13513,KPH2SO3,762.3616196
13514,Nb3Ga,1126.117251
13515,Na2Zn2Se3,1042.489934
13516,SrSnPt,54.236673399999994
13517,NaLiPt,1336.3964460000002
13518,BaBPO5,854.0884332999997
13519,Dy2CdPd2,121.84123989999999
13520,KClO2,883.3414231
13521,YZn5,401.92868
13522,LuB2C,1105.13242
13523,Sr(ZnGe)2,433.973966
13524,KHO,995.3584367999999
13525,Ag3AsO4,8.809532412000001
13526,MgFeSiO5,127.877452
13527,Er(MnSi)2,504.08974589999997
13528,CoAs3,275.9587703
13529,YSF,1590.865893
13530,LuTlSe2,744.4644784
13531,Mg(FeGe)6,279.23952579999997
13532,Li4HN,1037.723103
13533,ZrSiO4,1230.287187
13534,Ho(SiRu)2,766.4523088999997
13535,USiSe,135.4928625
13536,Rb5FeO4,330.9846928
13537,Sm2Be2GeO7,183.9183007
13538,KPS3,1974.576429
13539,AgBrO4,1143.987745
13540,Nb3Ru,4619.3396090000015
13541,CeOs2,563.0779275
13542,Fe2As,23.60140157
13543,SmErRh2,349.79138900000015
13544,NaTeAu,1171.0011470000004
13545,Ge2Pt,1756.55197
13546,LiAlPd2,3229.245432
13547,Pb2SO5,1210.214713
13548,B2O,927.4523147
13549,NaSr3TaO6,525.8730437
13550,Tl4Te3Pb,1558.4688939999999
13551,RbCrI3,114.66328130000001
13552,Dy2Hf2O7,1936.68599
13553,Li2Mn2(CO3)3,614.0288205
13554,Y2GeRh3,183.9172941
13555,CrPt3,319.3593452
13556,SbAsO4,2767.603492
13557,Li2VO2,368.9525609
13558,Ac2AgIr,41.22816138
13559,Mg2Mn2O5,997.2820926
13560,BeSiAs2,2805.8470399999997
13561,Ga4Bi2O9,463.31126910000006
13562,LuCd,865.9450408
13563,Na2MgCl4,609.0898884
13564,SrMg5,92.31446575
13565,PrZr3F5,101.8859155
13566,YSb,366.4472349
13567,RbLiS,1368.10572
13568,La2CuO4,198.64928390000003
13569,Rb2PtF6,314.1604876
13570,TmRh,15.21531231
13571,TmAl4Ni,1479.117532
13572,TaSbRu,3985.7805329999997
13573,Sb2Te2Se,4149.633474
13574,Y3AlO6,1238.421508
13575,Li4B2O5,494.40009280000004
13576,Sr2LiSiO4F,1280.1228039999999
13577,HfMgAu2,927.8093583999997
13578,MnSb,368.86713219999996
13579,SmMgPt,204.9298851
13580,SrMnO3,57.82251212
13581,YbZn,61.12149543
13582,MoRh,635.5098821
13583,Pr2CdSe4,2358.123354
13584,KZnSb,3182.93729
13585,Li3BePCO7,941.9574359
13586,PrCdHg2,634.769053
13587,AgPb2Br5,1222.304317
13588,Be2Ag,0.940658422
13589,HfAl3,461.6145618
13590,Li2TlPb,79.37057238
13591,PrSn3,323.8954438
13592,H3BrO,1304.470368
13593,CdCo3N,1551.897784
13594,LiMnF6,111.22025729999999
13595,Sc3Tc,771.9093112
13596,ScBIr3,535.5979192
13597,RbGa3S5,704.1289548
13598,MoWO6,2282.345054
13599,Zr7(NO2)4,1127.1774070000001
13600,Li7CuO4,334.5275549
13601,Ca(GaAs)2,1582.745841
13602,LuTlTe2,478.0325295
13603,CrSiTe3,2024.860166
13604,LiCrSiO4,140.3301201
13605,LiCdAu2,79.25582756
13606,LiSiNi2,1919.469503
13607,LuGa3,3560.9680049999997
13608,Ho3Sb4Au3,2164.895459
13609,SrHfN2,1718.063089
13610,LiP2WO7,500.14927209999996
13611,Nd3GaC,56.27488076
13612,ScInNi2,250.0695696
13613,Tb3CuGeS7,956.8841921000001
13614,Sr2FeClO3,5.421080117000001
13615,Th2Fe2Si2C,536.1085752
13616,Li4Fe3CoO8,156.5993894
13617,Na2NiO2,1386.830411
13618,C3N,48.98957136
13619,Ca(ClO3)2,417.6526017
13620,Sr3(InP2)2,1341.0733519999999
13621,MnZnRh2,2613.875882
13622,NaF,973.2479159
13623,Mg2Co3O8,96.79588406
13624,TiIN,2126.935797
13625,YWN3,1759.8871010000007
13626,HoCuSi,998.3193462000003
13627,UMoC2,691.8615980000003
13628,BaMg(SnO2)4,165.7225011
13629,MnCu2GeS4,947.8557126000001
13630,Na2TiCl4,254.02890589999998
13631,Zn(FeO2)2,5.3398055730000005
13632,BiAuO2,2198.964084
13633,LiCaGaF6,138.41822969999998
13634,GaSe,1781.141793
13635,Sr2Sn,956.1449684
13636,Si3W,432.7359209
13637,Na3In2P3O2,77.1596304
13638,Li3Cr,292.2440263000001
13639,Sr2SnO4,1358.248814
13640,BaNbO3,507.54677599999997
13641,LiMgAsO4,903.2261936000001
13642,SiBPb,1041.076443
13643,AcYbCd2,9.089634026
13644,Al2CO,1400.821649
13645,Li3Ge,669.4073967
13646,USiIr,146.7298722
13647,Li2CrCuO4,232.810491
13648,ErI3,1639.695788
13649,Pm2PtRh,670.5558470999998
13650,Rb2Cu2SnS4,635.2847937000001
13651,ZnAg,12.07978605
13652,Rb2NaInCl6,1772.2046059999998
13653,Pm2IrAu,17.06437141
13654,Te4Mo(WSe)2,1366.084186
13655,ScInCu4,1293.528535
13656,Zn2NiRh,163.6546297
13657,Ho2Mg,483.97781799999996
13658,ErCuPb,622.5665092
13659,RbHF2,455.7112869
13660,TbBe3,77.15940865
13661,Sb2O3,788.5162403
13662,Y6Os,27.51403436
13663,Sr2UZnO6,1642.401072
13664,BaSe3,1890.3741
13665,DyCuGe,957.1164104000001
13666,MgTiO3,2580.895364
13667,Sc2Co,524.4135447
13668,MnSb2F2,239.1079668
13669,YPt2,136.48149919999997
13670,Rb3Pb,215.695948
13671,Na2CrCl4,406.29366
13672,NbRu3,767.651648
13673,Mo3P,489.2878328
13674,AcTiO3,853.1872821000003
13675,Sm2CuO4,1.276276897
13676,H2W2O7,1863.4963289999998
13677,TiHgO3,1494.350041
13678,SbTe,475.0088238
13679,NaBiSe2,1783.58262
13680,ErCd,1030.8985400000001
13681,AlFeCo2,120.7535071
13682,In3Ni2,25.23196321
13683,CaCO3,989.8787214
13684,Li2CrCl4,441.7076017
13685,Mg4Nb2O9,869.6440154
13686,H4CN2O,726.6643623
13687,DyAl3,573.3608674
13688,BeI2,1501.372132
13689,MgOsO3,2914.856125
13690,CuCl2,84.97893186
13691,Ba2YTlNi2O7,275.7405329
13692,Hg3As8(S4Br3)2,149.63502769999997
13693,Li7Co5O2,12.42153648
13694,MgPdF6,934.3317627
13695,LiSm(CuP)2,396.33700530000004
13696,KCaNb2O6F,1123.688437
13697,FeO,98.09323627
13698,TmZnRh2,301.0699308
13699,TlAsF6,1000.295282
13700,Rb2As3,923.5386889
13701,TlSbO3,1440.095281
13702,Li5SbO5,1736.215357
13703,NaLi2Pb,618.7673257
13704,Hf(FeGe)6,27.68171982
13705,Cu2WS4,1969.928846
13706,PmMgAu2,422.76259639999995
13707,Li6Fe(SiO4)2,93.84148027
13708,RbBa4Sb3O,1083.130669
13709,VAg(PSe3)2,173.6116469
13710,Ba3PN,1089.615695
13711,TbSmHg2,559.3489491
13712,UBi,12.25934663
13713,Ho(HO)3,1156.428942
13714,BaSO4,1937.246973
13715,Ce(AsRu2)2,1498.10218
13716,TlIO3,1346.090319
13717,InOF,1813.732784
13718,KHS,1192.873568
13719,SmDyMg2,1.71027929
13720,FeBr2,608.7057985
13721,CS4,740.703301
13722,Sr(PIr)2,1941.1827629999998
13723,Hf(PS3)2,724.3871322000001
13724,Ba4NaCuC2,998.3186992000001
13725,HgPSe3,1076.248367
13726,LiHo2Ga,1088.5155730000001
13727,ZrAlW,1137.285787
13728,NiAgTe2,59.90397187
13729,Cd(InTe2)2,2243.183321
13730,Ga3NO3,386.5790165
13731,BPO4,689.4298583
13732,Sr2SnO4,420.47477139999995
13733,Pm2ZnGa,1.042062223
13734,Fe5SnO8,218.1058839
13735,Ti3AlF5,11.68900585
13736,Dy5Sn3,1508.145405
13737,UB4,1931.97925
13738,K2VAgS4,1359.2461050000004
13739,RbSc5Te8,1691.030906
13740,Nb4O5,360.29600550000004
13741,Fe(NiO2)2,287.40573739999996
13742,SiMo3,360.34598650000004
13743,TiFeO3,65.61018937
13744,PtPb2,43.56504324
13745,MgTl,142.7971007
13746,Fe3O5F,70.96544605
13747,GaI3,620.3327198
13748,Tm2MgIr,1.084530925
13749,Mo6PbSe8,48.66162993
13750,TlPd3O4,1157.203547
13751,Ta2O,36.61954247
13752,Sr3CaIrO6,167.76687090000001
13753,Pm2CuPt,543.6566853999999
13754,Li2YTl,259.2324833
13755,Li2AgPd,4.622723965
13756,Ba2HoReO6,633.222679
13757,KThCuS3,951.2814561
13758,BaBiBO4,343.268239
13759,AlSiP3,2141.853462
13760,Sc2O3,895.7804950999997
13761,B2Ru,263.5374478
13762,P2S7,849.5113537000003
13763,K2PbO3,253.4929165
13764,TmBiO3,1127.737881
13765,BaPdF4,272.8034376
13766,GaRu,1611.5220359999994
13767,TbSe2,12.03915189
13768,CaAl4,674.5249449
13769,LiVS2,40.24907746
13770,Li3AlN2,1281.811133
13771,NaCuSe,2580.4580739999997
13772,BiS2,178.0707426
13773,Na2SO3,512.4097955
13774,Li8HfO6,1080.405929
13775,YbPbAu2,425.5756386
13776,Ba3ErRu2O9,85.86553714
