,pretty_comp,p_Seebeck
10039,MnNbAs,17.027102
10040,LiHfRh2,-0.20095544
10041,ZnOsO3,6.3460805
10042,LiZnN,326.9090700000001
10043,BeMo3,31.538528000000003
10044,Ta3PbS6,32.160486
10045,Cr2OF2,428.35238
10046,YPd3C,-8.480118699999998
10047,K2CrPCO7,328.41379
10048,Zn2(PS3)3,264.16664
10049,Cr2PO5,-1.8354043
10050,MnC4NO5,407.17938
10051,TiGa2O5,427.9762667
10052,YbTi2CdO6F,13.8039
10053,Mn2SiRh,68.70531
10054,YbAl2,11.805638
10055,Li2Co3SnO8,33.21378933
10056,Ca2Ta2O7,386.94049
10057,Rb2NaTlCl6,405.45164
10058,TmH3(CO2)3,432.2207933
10059,NaSr3BiO6,406.1135267
10060,Sr4In2N,32.85487
10061,ZrS,2.665909133
10062,CeNi2,42.730103
10063,NaCu2O3,25.167563
10064,K2ReCl6,325.86483
10065,KPb2,-2.498073
10066,Y(GeRu)2,-7.875267267000001
10067,PaCl4,-7.551649467000001
10068,As8S9,299.0112633
10069,CeCo3B2,26.39561233
10070,PrCr2Si2C,-7.978278867
10071,ScSiRh,-1.2650493
10072,TbCuAs2,2.091503
10073,CdAs2,240.5231833
10074,Ca2CoN2,27.0180929
10075,BaMgCl2,-3.510973333
10076,Ca2YSnO5,369.6595467
10077,SrSi,-6.5292469
10078,Rb2CrCl4,47.7147
10079,Ba5P3ClO2,424.49112
10080,Zn3Pt,1.266522467
10081,AcTlHg2,-1.4483196000000005
10082,La2TlHg,-3.4103842
10083,CuAgS,184.4880033
10084,BaYCuBiO5,52.11316067
10085,RbInO3,2.5846534
10086,Li2ZrCuO4,31.39129873
10087,NiRuBr2,-7.1786562000000025
10088,Cu2Hg2SF6,22.330076
10089,HfTc2Sb,22.501882
10090,Cu2Sb4S3,86.16889033
10091,La3Pb,2.8968223
10092,KZrS2,-4.094871
10093,UBrN,33.93490167
10094,BaCSNCl,364.72555
10095,YP,1.9302533
10096,Mg(MnS2)4,11.57272823
10097,TmBiO3,420.16821330000016
10098,Fe6O7F5,2.051057667
10099,K2NaRhF6,489.21046
10100,RbYO2,455.08261
10101,CrCdTe2,-1.63468353
10102,H7NF4,490.61666
10103,Bi4O3F7,31.81240967
10104,K3BP2,319.95215
10105,Ba2PCl,427.3242633
10106,CuB2(CN)8,342.8276767
10107,TmThOs2,5.4882748
10108,Sm(BRh)4,-9.077492867
10109,PuRu2,-7.160342833
10110,Y(Mg3Al)2,17.309169
10111,DyCdHg2,-9.7294743
10112,U3C,25.226211
10113,NaPdO3,18.238106
10114,NiBiB,-3.1757786
10115,Tl3CoCl5,363.9393867
10116,SrZrZn,34.738412
10117,Cs2TeI6,338.61822
10118,MnO,4.775705967
10119,NaSb,242.59092
10120,FeAuO2,-0.03211673
10121,CaGaGeH,162.9158233
10122,BaAuO2,282.7728067
10123,CeTlPd,61.849601
10124,ScAg(PSe3)2,355.50638
10125,LuInCu2,2.3107463
10126,NdFe2,10.14505433
10127,Li2FeCu(PO4)2,45.34502297
10128,KAgSe,304.6728233
10129,ZnGa3,1.0622036
10130,Ta2Ni,7.884613567000001
10131,UBC,3.057895467
10132,Ta2O5,361.9897933
10133,Sn3F8,365.1487233
10134,Tl3PS4,278.19558670000004
10135,NaGeSbO5,351.3047167
10136,Sr3CuPtO6,214.9102967
10137,TlGeF3,335.21098
10138,YSe,-9.3375379
10139,K3Y,33.760183000000005
10140,LaBeO3,28.775892
10141,SrF2,540.45371
10142,In2S3,333.61139
10143,Ba(BiO2)4,-5.896409833
10144,LiErTl2,11.32497
10145,LiNd2HO3,211.1127333
10146,LiMg2Ga,-5.803660432999999
10147,Tl2Au,1.7021015469999998
10148,Ti5Se4,6.257469333
10149,Yb2GaHg,-3.1336869
10150,Li2VSiO5,386.6646767
10151,MgCuGe,-2.4028749
10152,SBr3,16.28046681
10153,KLiSe,364.4984767
10154,Sc6Te2Os,30.923814
10155,TiAu,17.707107999999995
10156,Th3Bi4,204.19174
10157,LaReB,-9.3226629
10158,Li4CO4,429.50208
10159,CoGe2,15.1463141
10160,Li5Mg,-5.595090767
10161,MnPd,-8.675126267000001
10162,BaSn(GeO3)3,356.9680033
10163,Ca3SnH2,269.9033133
10164,GePbO3,58.983797
10165,Al2PbO4,384.0278467
10166,Pr2AlNO3,342.6673533
10167,HoTlS2,122.2483467
10168,USi2,6.1598755
10169,K2TbF6,59.73919300000001
10170,PdAuO2,19.18829533
10171,Na2VCSO7,368.3651733
10172,Zn2Hg2OF6,452.10118
10173,H4OF2,403.2094667
10174,Ba4P2O,316.48266
10175,Li2PrO3,24.39412977
10176,CeSbAu,87.61582967
10177,DyP5,138.67718
10178,VH,-3.362591000000001
10179,HoP,-0.65326403
10180,Li2Cr(SiO3)2,338.0104033
10181,Sr2SnS3F2,362.86758
10182,TiMn2Al,18.201531
10183,Li3FeF6,28.64190633
10184,LiMgSnAu,-0.632250203
10185,Al2O3,359.0001567
10186,Ta(NiTe)2,26.07153067
10187,SrCaSi,278.7830833
10188,Ca(FeP)2,-4.1123637330000005
10189,H2S,390.6396233
10190,UNiAs2,32.92032033
10191,U(SiNi)2,15.530099
10192,Sr2YTlCo2O7,12.51237727
10193,MgTe2,279.62784
10194,Na6CdCl8,385.02412
10195,Pr(AgGe)2,16.72429067
10196,NpSi2,2.324884067
10197,Ba2YSn3O8,-3.57924288
10198,Na2TiGeO5,342.3778333
10199,TbZnSn,2.217176
10200,Li2MnBAsO7,410.9548467
10201,Nb2NiO6,417.99857
10202,UCuP2,-3.046308
10203,Cd2BiAsO6,395.8136833
10204,DyInAg2,3.774222833
10205,SmDyO3,372.38548
10206,TcRh3,11.80368567
10207,Sr(NiGe)2,-7.441428932999999
10208,RbSb2,172.80239
10209,HoAu2,-1.401043747
10210,LuGeRu,28.33189233
10211,SnSe2,334.89983
10212,CeInNi,43.89803533
10213,AuO2F,300.17619
10214,YMnO3,13.54944033
10215,SrSnP,-5.297216667
10216,Te(HO2)2,329.97995
10217,ScIr2,16.78580667
10218,TbS2,13.003507
10219,YbNiSn,-9.053162313
10220,Tm2O3,410.28072
10221,SrTiO3,421.14435
10222,TeAuI,328.2455867
10223,NbPd3,-2.044497533
10224,Sm2MgIr,8.7119077
10225,Au2O3,365.8965833
10226,AlSbO4,242.74612
10227,TlP5,338.21154
10228,Li7Cr5O2,52.88531533
10229,Ba(BeN)2,396.54711
10230,Bi2TeO6,336.5657700000001
10231,Ca3GeN,18.117984
10232,LiGaSiO4,388.2521767
10233,Na8SnO6,485.9214833
10234,Ag2SO4,305.2970533
10235,Rb2S3,352.9750667
10236,MgSiO3,341.03553
10237,BPS4,324.70743
10238,Li2V3F8,379.6186667
10239,SrGaCu2,10.41733283
10240,LiPm2Pt,18.930121
10241,La2ZnIr,1.1622457
10242,K2PtC2,349.17720330000014
10243,Ca3Ti2O7,449.3917467
10244,PmCd3,-5.6263604
10245,AlAgSe2,358.41810330000015
10246,RbCu3S2,269.00681000000003
10247,Li2InPd,-5.9636006
10248,Er(SiIr)2,9.513065832999999
10249,Li5Fe2Ni5O2,15.739309
10250,Ti2ZnN,15.26911453
10251,Dy2S3,212.12607000000003
10252,Cr2HgS4,5.441905767000001
10253,CaGaSnH,100.8068827
10254,YbSnPd2,1.237089
10255,CBrN,420.91653
10256,LiLaNb2O7,438.52412
10257,Ca3PbO,85.32639300000002
10258,YGe,-5.872955367
10259,Rb3InO3,476.2249167
10260,RbBaSiHO4,397.80145330000005
10261,YbAu2,-7.700976167
10262,Ag2S,32.67920867
10263,Zn(SbO2)2,309.11455
10264,Ba3Tb,22.19292267
10265,Ba2YTlFe2O7,8.271532333
10266,Dy(MnSi)2,7.469272533
10267,CdHgO2,412.69792
10268,Hg3C,5.7318837999999985
10269,LiErS2,275.2013433
10270,TmAl2,7.3999815
10271,SrIn4Pt,-4.309255
10272,Ca5Sc2(CoO)2,27.899641
10273,SrAu5,-6.776001400000001
10274,LiRu2W,16.457981
10275,PmSnAu2,0.68700963
10276,Li(CuO2)2,2.7255471
10277,KTl2Bi,42.00768967
10278,Li2YAl,0.7692298670000001
10279,Sr2CuBrO2,521.26257
10280,Li4CoO4,162.03243
10281,RbCO2,458.64547000000016
10282,ZrGaNi2,-5.586681
10283,ThPt,15.8157414
10284,Li3Cu,-9.639656867000001
10285,Ag3Pt,-0.52483663
10286,CoReGe2,3.1503348
10287,S(IN)2,268.2434133
10288,MgTi(GeO3)2,413.52884
10289,Na5CoSO2,431.8605067
10290,Rb2SnAs2,250.45130330000003
10291,Li2MnSiO4,388.02507
10292,YbCu5,-5.978235832999999
10293,U2CrN3,15.93715067
10294,Na3SbS4,325.04412
10295,Mg3Al4,3.7005726
10296,Na2PtSe2,352.35652000000016
10297,ScAu,6.8970666
10298,PrMgAg2,-0.33385628
10299,YbPrRh2,1.1808956
10300,Ba(P2Pd)2,39.463992
10301,Li3HoSb2,8.483325667
10302,GaHO2,321.7765
10303,K2SrV4O2,438.2442667
10304,YSeCl,398.93647
10305,SmZnRh,2.491839718
10306,LiMn2NiO6,188.7142433
10307,Pr3SiAgSe7,266.5424
10308,KHg2B,-9.797806800000002
10309,SrCu5,-5.333775333
10310,BaSm2PdO5,437.9051667
10311,SmLu3,10.35334537
10312,TiMnO4,348.29626
10313,SbPO4,280.49737000000005
10314,BaP2(HO)4,329.35303
10315,YBrO,369.5767933
10316,NaZnP,272.9274067
10317,Tl2Ni3S2,-7.7935503
10318,Ti2CdC,0.6226210999999999
10319,Pm2MgAl,-7.2464628
10320,Pr2CuIr,-1.7311328999999998
10321,SeS2(NO)2,251.6356233
10322,Li2Cu3F8,187.94197
10323,TbGaPt,-2.549824843
10324,ScSi,-3.417283567
10325,P2W,-8.3035888
10326,K3AlH6,279.9789333
10327,KAuF4,433.0965533
10328,Li4TiCo3O8,23.453379
10329,Y6CoBi2,-1.062739
10330,GeF2,308.8394333
10331,Na(VS2)2,23.457948
10332,SeS,0.070566607
10333,Mg3P2,391.20507
10334,InSbS3,340.5719
10335,ScInCu4,55.14853533
10336,YAu2,-1.501177943
10337,SrLi(BS2)3,331.3308367
10338,TiIN,131.53751670000003
10339,GaBr2,376.7008367
10340,HoMgRh2,-5.5497827000000015
10341,Mg(SnO2)2,25.79004933
10342,YbPaRu2,10.941312
10343,ZrFeSb,2.743722767
10344,Yb4Cl6O,409.9687733
10345,NdO,-3.638473733
10346,U(SiPt)2,-3.466665333
10347,Al5HO8,382.5550567
10348,Fe5(OF2)4,-5.611693667000001
10349,Ca2Mn3O8,355.91747999999984
10350,LiN3,387.4007667
10351,LiInAu2,-0.58184963
10352,Ti2AlMo,29.364805
10353,UMoC2,30.26863813
10354,Rb3Ho,30.468251
10355,V2CdO6,363.2479633
10356,TmZr,30.164155
10357,InOF,305.0973333
10358,V2PC,-8.8082673
10359,AcH3,98.033957
10360,LiErO2,453.40184000000005
10361,Th3N4,287.0941867
10362,YMnSi,1.270405467
10363,PrSe,-9.6222501
10364,Cd2P3I,241.3176367
10365,K2ZnH4,340.8854167
10366,MgIn2O4,496.33594000000005
10367,KYbSe2,30.7125103
10368,TiBrN,210.4717733
10369,NdAl4,-8.138167867
10370,K2Mg(CO3)2,288.7881533000001
10371,MgMnF6,390.22232
10372,Ir3W,2.718400843
10373,ThGaAu2,6.6319345
10374,CrAg(PS3)2,321.8144867000001
10375,Ca2TlCd,4.3563
10376,Pd3PbC,5.0883746
10377,LiYb2Cl5,278.97727000000003
10378,Ce5Zr3O6,384.1340767
10379,Pr(Fe2P)2,7.894062400000001
10380,K2VCuS4,322.2429667
10381,FeCl2,427.2041267
10382,Cr2FeSe4,-5.351000746
10383,PaO3,14.5698293
10384,NaAgF4,418.24635
10385,NaSmHg2,2.8416926
10386,LuPb2,7.8225106
10387,SmPPt,-1.828516333
10388,LiLa2Ir,-0.31312547
10389,In3Ir,-7.367667332999999
10390,TbCd,14.83571
10391,K3Cu3P2,377.35272
10392,In2Si(AgSe3)2,276.5308267
10393,HoBiPd,128.2482
10394,SmCdAu2,2.0031379
10395,Dy2ZnOs,6.2536344
10396,MgCoGe,-8.05573758
10397,Li3Fe5O2,4.321553633
10398,Mg2TaBiO6,233.9034833
10399,Tm2Ru2O7,36.710871
10400,GaCuCl4,503.3822967
10401,UN2,412.79706
10402,Ti3Be,4.954010667
10403,LiVF6,401.0910567
10404,CaMnF5,28.58811033
10405,Sr3As4,308.8251067
10406,Ba5Sm8Mn4O2,67.08278467
10407,Ho(Al2Fe)4,-0.840615333
10408,Na2AgSb,268.92532
10409,ZnCu3H6(ClO3)2,89.40105133
10410,CuBiS2,347.53527330000014
10411,BaSr4U3O4,384.8359433
10412,ClO3,484.3547367
10413,Na2BiO3,13.43656367
10414,BC5,11.46995453
10415,KVO2,25.04510133
10416,Mg(ScSe2)2,275.66444
10417,LuSbPt,173.54177
10418,LiErAu2,-6.2424074
10419,Li4SeO5,389.51868
10420,Pm2AgIr,-1.7179679
10421,LiCrPO4F,341.9716267
10422,MoPt,16.22332453
10423,SrPd5,11.76508367
10424,NaLi2Bi,245.89846
10425,ThCN,271.58351
10426,Nd2Fe2Si2C,-9.132523367000001
10427,AgI2,36.474974
10428,ZnCdS2,282.6560733
10429,CdIrO3,27.795321
10430,Cr3B4,7.454156894
10431,H2SeO3,404.94036
10432,PrBiAu2,13.594674
10433,NaNb2P,334.4924833
10434,YbCdHg2,-3.8721415
10435,LuH2ClO2,321.7602033
10436,Tm2OsPd,42.276869
10437,ZnPbF6,443.1302567
10438,KNb4O5F,5.540525667000001
10439,Tb(CuSi)2,15.12714833
10440,TbI3,252.7675667
10441,Al2Si(O2F)2,311.4318267
10442,ZnCu2Ni,-7.647820567
10443,SmTl3,16.947791
10444,BaSiTc2,-2.9086123
10445,NdHo3,9.4520357
10446,TaSiAs,-0.425867
10447,Sc3Fe2Si3,14.74357383
10448,Fe(SiP)4,389.3063433
10449,Li2MnF4,393.94561
10450,Fe3Ni,-4.8575181
10451,InF3,530.8774433
10452,Na4Al3Si3ClO2,410.05024
10453,Ba(InTe2)2,299.95135330000005
10454,As2S3,336.8495667
10455,SrZnCl4,390.0546933
10456,UAs2,36.634883
10457,InGaS3,364.9917667
10458,CeB2Pt2C,29.09754233
10459,Sr4Bi2O,207.5252633
10460,USeO,18.38030133
10461,TbNbO4,363.29022
10462,Lu2TcPd,2.9749817000000003
10463,ErInCu,21.13253217
10464,Na2H6PtO6,394.65962
10465,SrS,238.001
10466,NiSb2,-9.398930632999999
10467,ScHg,27.138908
10468,SmTh4,117.739554
10469,Al2Ge(HO3)2,505.2184033
10470,Mg(SbO2)2,106.2183867
10471,ErGa5Co,1.412087733
10472,Ag2HgS2,369.17198
10473,Ti2VTe4,3.523583733
10474,TaP,3.460425833
10475,K2RbMn2F7,322.1501833000001
10476,YbSb,23.81831
10477,AlB3N4,343.3814700000001
10478,Li4GeO4,455.6503767
10479,YOF,421.6851533
10480,PrAs,6.491926932999999
10481,NiH2SO9,395.2019633
10482,Y2SiO5,384.28025
10483,CaAgAs,94.06934467
10484,TaS2,-5.037009633
10485,Th(AlC)4,6.272222332999999
10486,Sr(ZnAs)2,190.42321
10487,Ag2CO3,276.1735933
10488,LiCuBO3,10.72301873
10489,Nb6Co6Si7,12.63018333
10490,Sm2AgIr,-0.38538074
10491,TbOF,390.2514233
10492,LiYbAlF6,523.8081933
10493,BeSbAs2,1.8410285
10494,Li2YbSn,45.84430767
10495,VTe,-4.232887967
10496,Sr(CdAs)2,203.4609067
10497,BiSeBr,327.79263
10498,Al2(BiO3)3,48.45911967
10499,Nd(GePt)2,-5.2882835
10500,YHo3,13.910906
10501,NiI,11.75823273
10502,Nd2Co7,-9.941444067
10503,BH5CN2,410.9043733
10504,BiTeI,294.19097
10505,KPt2Se3,322.5991167
10506,Ti3Pt,-3.2969203
10507,KHO,342.8032367
10508,KBiF6,493.5272733
10509,Cu3P,7.337277032999999
10510,Fe(BW)2,6.4482971
10511,LiAlRh2,-0.467225517
10512,Ca(ClO3)2,433.64246
10513,KAgO2,375.9810933
10514,AlCuAu2,0.42734686
10515,Rb2As3,161.2358833
10516,AlAuO2,346.49026000000015
10517,UIr3,11.353285
10518,Mg(SnN)2,35.941451
10519,NbNi2Sn,-8.841494
10520,K3Sb2Au3,297.4076833000001
10521,Rb2Mo3,350.5543367
10522,Th3P4,358.79496
10523,K2ReBr6,318.24845
10524,ThP,-5.0560752
10525,Sr4PtO6,391.0296233
10526,CdCuF4,346.88808670000014
10527,Sr2RuO4,20.88325033
10528,Mg2TiSbO6,8.1127877
10529,Nd2Cd2O5,21.46234533
10530,Ca3Sb2,140.00191999999998
10531,Zr3N2,1.7224256000000002
10532,In6TeO2,477.5022767
10533,Cr2GaN,13.55251963
10534,La(FeSi)2,-0.738963667
10535,Na6S2O9,498.58728
10536,HfGa4Co,-4.511567533
10537,KCdF3,360.56756
10538,ErInAg2,4.1147144330000005
10539,RbNaH2,353.5830533
10540,Pm2CuPt,10.346538
10541,AcInHg2,2.0917221
10542,Li2VCl4,314.8813067
10543,InN,152.23431000000005
10544,TbSiIr,-8.263661532999999
10545,Li3CrCo3O8,71.24798867
10546,NaMgPb2,-0.29404809
10547,Bi2B2O7,257.5913167
10548,Ta9(NiS3)2,-4.386059667
10549,TbSmO3,372.2274467
10550,AgPPt5,1.1762921999999998
10551,Li5Tl2,5.077957303
10552,Ti(CuS)4,411.6715433
10553,SrClF,471.7797333
10554,Cr2GaC,-9.173756907000001
10555,NbCo2,23.202541
10556,Y2SiCO7,387.2986767
10557,LiLu2Ru,-8.1400902
10558,RhN,-6.2519148
10559,Ba2CuSi2O7,285.5366033
10560,CaZrPd,10.451522
10561,MgTaOs2,27.465675
10562,YbZnAu2,-3.4430683
10563,Ca3BN3,259.0263833
10564,Zr4Al3,15.1216723
10565,Li3PrSb2,-2.264915667
10566,ZrTiF6,84.603021
10567,ScGeRu,7.339249667000001
10568,KScO2,404.56336
10569,TmNi,-2.856622167
10570,SiHg3,-5.245136833
10571,LuCd3,7.374409933
10572,Ba(MgAs)2,260.4041567
10573,TiClO,-6.125464667
10574,CrNiF6,29.302734
10575,Tb2Cr2C3,-2.761594333
10576,CeCoGe,26.89625733
10577,ErNi4B,1.7954315669999998
10578,CaSnO2,268.4376267
10579,RbNd2CuS4,318.4791733
10580,Li2NiSnO4,-9.711919332999999
10581,AlSCl7,358.10217
10582,In2Pt,-0.617733923
10583,NaCdHg2,-3.518549
10584,HfRe2,1.6145062
10585,HfOs3,0.3406384
10586,Na3Nd5Cl8,380.0042133
10587,Sr(CuSi)2,0.1921086
10588,Ho2Sn2O7,367.78631
10589,YbH2,79.680773
10590,U2C3,6.1169288
10591,Mg3Ru2,2.3307024
10592,Lu2TlAg,-2.6708389
10593,FeP2,347.9874333
10594,CdSO4,310.0383533000001
10595,Tm3TaO7,267.79220330000004
10596,PrNiSn,4.240832657
10597,TiNiGe,20.619177
10598,YAgHg2,2.2672793
10599,Ce(CoSi)2,32.194371999999994
10600,BaCaAlF7,374.1057133
10601,ErTlS2,123.6287533
10602,LiCdAg2,-1.9273098
10603,K2PtS2,382.91869
10604,CoSO4,189.539384
10605,V3Rh,25.306734
10606,LiTmRh2,-2.3869506
10607,FeSb2,23.72295293
10608,TcO3F,413.1997567
10609,NdBi2BrO4,301.82711
10610,KV(CuS2)2,354.2419
10611,LaAgSO,257.03024
10612,NaSmTl2,-1.5253166
10613,NiPbF6,431.3808267
10614,TeAuCl7,331.2432267
10615,ZrSiO4,390.14609
10616,Dy2Ge2O7,372.5703033
10617,Li2VCo3O8,27.72173333
10618,LiZnSb,215.86241
10619,BaYTiCuO5,1.271858333
10620,SrZnO2,405.27744
10621,PaH3,23.438878
10622,ZrBrN,191.1401867
10623,TlAsF6,428.4543367
10624,K2Al2O3F2,327.3193767
10625,NiPbO3,11.48421
10626,NbNiTe2,15.39098957
10627,VCu3Te4,230.6369
10628,Ti2CrIr,25.686595
10629,Li2Ni3BiO8,5.2276392
10630,ZrZn3,5.337595933
10631,Ni3GeC,-9.7408837
10632,Dy2Nb2O7,20.519248
10633,Dy2InAu2,13.9675023
10634,HfBiRh,10.240406
10635,Na2Zr(CuS2)2,25.29102667
10636,Y3Sn,9.837242867
10637,PICl6,436.93942
10638,ErAlO3,239.3481167
10639,KCuSe,230.0218967
10640,KTa(CuSe2)2,303.26853
10641,YInAu,44.22198377
10642,TmGa3,17.178577999999998
10643,Nd2MgAl,-7.0144231
10644,ErC2,-7.870304032999999
10645,MnSiTc2,19.444356
10646,Y2AlZn,2.3479701
10647,Sr2LiTl,15.516754
10648,CeSe,56.03383233
10649,NaSr3SbO6,381.0199233
10650,GaTeI7,274.32817
10651,Sn(BiTe2)2,223.3564967
10652,LuIn3,19.510276
10653,K3SO4F,393.5057267
10654,Al2PdCl8,353.1622267
10655,Ti3V2O9,-9.251798567
10656,ThBr4,221.4117367
10657,Sr2Be2B2O7,475.3417567
10658,Li4MnV2WO2,348.9443567
10659,PrErIn2,-2.6273263
10660,LiTi3VO8,38.724329
10661,Tl2Sn2S5,330.43373330000014
10662,ErAl3,0.18469912
10663,Na2TmPCO7,396.8694867
10664,NaPd3O4,8.648823
10665,ThTeAs,-2.3036657000000003
10666,CaMnO3,5.4114122
10667,BaNaBO3,378.2067
10668,Rb3SbO3,325.9267533000001
10669,LaC2,-8.240353733
10670,As2Os,339.1622367
10671,SmErHg2,18.644594
10672,Ca(AlGe)2,-6.6751886670000005
10673,NbCrCo,17.962728
10674,Nd(AsPd)2,14.46241667
10675,Sc6NiTe2,-0.116375
10676,BaRhO3,6.4639605000000016
10677,TiNbRe2,31.352615000000004
10678,Ca2Ni3O8,94.05474367
10679,Ba2YSb3O8,-9.427826467000001
10680,Tl(MoSe)3,39.1038081
10681,Ba3NiIr2O9,41.35053967
10682,LiMn7(O3F)3,85.57616733
10683,Nd3Al3Si3(NO)2,307.67385
10684,TiTl2F6,380.3801433
10685,Be(CoO2)2,415.82525
10686,LiHf2Tc,6.18395
10687,HoCu4Pd,9.8617468
10688,Zn(InSe2)2,302.2677533000001
10689,N2O5,383.1286333
10690,Dy2SO2,287.5392367
10691,AcCuO3,0.75510022
10692,HoCoC,-4.30668914
10693,GaAgSe2,255.4304467
10694,Mo2H2O7,351.41863670000015
10695,LiMnOF2,326.7221633
10696,ZrBiRh,14.995696
10697,KTaO3,418.83315
10698,AcBiAu2,17.761776
10699,MnFe(PO4)2,55.28034733
10700,In7GeIrO8,454.66595
10701,Ho2O3,35.733441
10702,CrPO5,85.06945167
10703,Ag2F,-0.619380933
10704,Li2Co(SiO3)2,415.91563
10705,NpGe3,11.051665
10706,LiScMo3O8,386.2651867
10707,YZnAsO,272.7814533
10708,MnB2,-2.355556867
10709,HoSbPd2,-6.2627884000000025
10710,Rb3Ge4Au,302.4686367
10711,Sm2CuRu,-9.9217785
10712,LiHoHg2,5.8463667
10713,ThAl2,1.5812131669999998
10714,MgPdF6,435.9055
10715,IrOs2Br,-3.894171
10716,DyPd3,1.2563742
10717,HfIr,-8.2978088
10718,TbAl,-6.8570449999999985
10719,USiAu,3.086481333
10720,Na3Mn5O2,0.428335967
10721,CClF3,501.80176
10722,Cs2NaInF6,538.51599
10723,RbCuC2,362.71127
10724,SrTe,177.73808
10725,Nb4Tl4O3,35.16229000000001
10726,NbGeRh,32.04295733
10727,CuBr,356.56428
10728,Ce(NiAs)2,44.45744167
10729,Ta3SnS6,30.28850167
10730,Sb3ClO4,345.72784
10731,LiTaIr2,-2.4004719
10732,BiTe,31.36920033
10733,PbCO3,403.7259133
10734,Sr2AuN,0.5876564329999999
10735,LiAlO2,345.9546667
10736,Th(CrB3)2,11.6173289
10737,Ca2CeO4,445.7313567
10738,Sc2CCl2,315.9376067
10739,K2VPCO7,10.66226533
10740,BaSrO2,312.9020633
10741,Te2Ru,47.384228
10742,LiCaGaF6,565.1947033
10743,CaZnSO,260.5105667
10744,K2Hg7,-4.391848267
10745,NdBi2ClO4,328.57512
10746,Ge2N2O,381.5040067
10747,Lu2ZnOs,5.362571599999999
10748,UNi4Sn,25.182495
10749,RbSO4F,434.9065967
10750,Sr2CrCuSO3,193.91299630000003
10751,GaPS4,271.37522
10752,Ga2WSe,-4.7355904
10753,TaZnCo2,-3.8382874
10754,Sc2InC,-7.442653233
10755,LiFeOF2,-7.846705332999999
10756,MnNi2Ge,-3.572749833
10757,Ba3NaIr2O9,19.40677707
10758,Li2BeF4,432.0106567
10759,AuF3,519.7829032999998
10760,AlFeCo2,5.740384233
10761,CrClO,174.2471167
10762,LiZnPd2,2.8013306
10763,LiPt7,3.120563867
10764,K2Ca(CO3)2,332.1121567
10765,DyMgAg2,13.470959
10766,Sb3Ir,71.78411700000002
10767,PrFeSi,7.415570232999999
10768,AgBrO4,388.1828133
10769,RbNdS2,305.39219
10770,CS3N4,342.65641
10771,Sr2SmNbO6,452.24808
10772,Li2NiF4,391.6732833
10773,CaY2O4,360.6101167
10774,ThB2Ir3,-1.922267533
10775,KMgH3,266.24773
10776,BaNd2ZnS5,196.4970533
10777,Ce2C3,-0.048850504
10778,Ho2OsPt,25.984546
10779,Li2MnCuO4,3.742525367
10780,Nd2IrRu,13.457485
10781,ThIN,370.33647
10782,ErCdRh2,3.9323972
10783,As2SO6,341.1344067
10784,Dy2TlCd,-3.3116992999999995
10785,HoBi,16.866229
10786,Li3Ge,9.810330300000002
10787,Sc3SnB,53.813067
10788,P2Pd2O7,427.4175367
10789,VZn3,0.32922469
10790,RbGaH2,178.76717
10791,CN,406.2964767
10792,Nb2SnO6,275.91108330000003
10793,KLiMnS2,271.5307733
10794,Mg(MoO2)4,43.46903833
10795,Li3Cd,-4.1824587
10796,Pm2S3,403.1675767
10797,LiBe,-8.954802599999997
10798,Li2CoSnO4,50.252561
10799,CaPrHg2,-5.6286354
10800,SrHCl,436.57896
10801,LiSbO3,445.949
10802,Li5ReO6,453.4067867
10803,Ba2YbRuO6,19.09895
10804,Li4HfO4,335.99479
10805,TmBPd3,-8.2499685
10806,Sr2B5H2O,451.06277
10807,ErGeBiO5,370.43907
10808,YbSnPd,2.167395833
10809,Pm2IrRu,13.744255
10810,Na3Np(HO3)2,412.4241767
10811,DySb,14.688694
10812,HgC2(SN)2,348.14135
10813,TlCdTe2,30.29736033
10814,Cr(AgO2)2,370.52560330000006
10815,HBr,305.5845433
10816,PrGe3Rh,1.771302757
10817,NaHgPd2,5.2450757
10818,WOF4,500.84797
10819,Ba2YbTaO6,88.030018
10820,SnCl4O5,420.4392867
10821,KAuS,287.3769433
10822,NaAlSi,29.94506767
10823,CaCoO2,63.93349767
10824,TaO,-2.370989467
10825,KMg(PO3)3,353.3169
10826,V6C5,14.24839017
10827,Na3CuCSO7,404.0061933
10828,TiSiPt,414.7442
10829,HoHSe,95.126454
10830,CaMn2O4,-8.920254
10831,Dy(Al2Cu)4,6.1444292
10832,TaRu3,8.611340400000001
10833,Na5Li3Ti5O4,427.68626330000006
10834,ZrPb3,407.86669
10835,Li2Ti2S5,370.9073767
10836,Ca2As2O7,399.86522
10837,Li5Cu3Sb2,-3.232025333
10838,Li2RhF6,15.887719199999998
10839,LaIn,17.135151999999998
10840,Nd2TeS2,173.5901267
10841,Cd(In2I3)2,164.18154330000004
10842,FeSbAs,13.186643
10843,CdSbS2Cl,332.0704067
10844,In5AgTe8,292.3115833
10845,Yb(SiAg)2,-0.2766285
10846,Sc2ZnIr,8.819077199999997
10847,TlInTe2,150.90714
10848,NaInO2,529.5832267
10849,ZrCdAu2,15.228482
10850,KH,446.97992
10851,Na3SiSnBO7,397.99609
10852,Co3OF5,37.01488067
10853,TbBRh3,30.150221
10854,ScSi,43.948551
10855,Si2SnO6,403.5071367
10856,BaCdO2,339.40675
10857,Tm(MnGe)6,8.527953663
